Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
24600	2	2	14	1	4	3	4	4	4	14	4	4	4	4
24700	1	2	8	1	4	3	4	4	4	8	4	4	4	4
24800	1	2	1	1	4	3	4	4	4	1	4	4	4	4
24900	1	2	1	1	4	3	4	4	4	1	4	4	4	4
25000	1	2	2	1	4	3	4	4	4	5	4	4	4	4
25100	4	2	4	1	4	3	4	4	4	4	4	4	4	4
25200	4	2	1	1	3	3	3	4	4	8	4	3	4	4
25300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
25400	2	2	1	1	1	3	1	4	4	5	4	1	4	4
25500	2	2	6	1	4	3	4	4	4	11	4	4	4	4
25600	8	2	1	1	4	3	4	4	4	8	4	4	4	4
25700	1	2	1	1	3	3	4	4	4	1	4	10	4	4
25800	7	2	1	1	4	3	4	4	4	11	4	4	4	4
25900	2	2	2	1	4	3	4	4	4	2	4	4	4	4
26000	1	2	1	1	3	3	3	4	4	1	4	3	4	4
26100	5	2	1	1	9	3	2	4	4	5	4	9	4	4
26200	4	2	4	1	4	3	4	4	4	4	4	4	4	4
26300	5	2	1	1	3	3	3	4	4	5	4	3	4	4
26400	2	2	4	1	4	3	4	4	4	9	4	4	4	4
26500	4	2	4	1	4	3	4	4	4	4	4	4	4	4
26600	1	2	1	1	13	3	4	4	4	1	4	13	4	4
26700	1	2	1	1	4	3	4	4	4	1	4	4	4	4
26800	4	2	4	1	4	3	4	4	4	4	4	4	4	4
26900	3	2	3	1	4	3	4	4	4	3	4	4	4	4
27000	1	2	13	1	4	3	4	4	4	13	4	4	4	4
27100	1	2	1	1	4	3	4	4	4	1	4	4	4	4
27200	2	2	2	1	4	3	4	4	4	2	4	4	4	4
27300	4	2	4	1	3	3	4	4	4	4	4	10	4	4
27400	7	2	2	1	2	3	2	4	4	7	4	2	4	4
27500	4	2	4	1	4	3	4	4	4	4	4	4	4	4
27600	10	2	3	1	4	3	4	4	4	10	4	4	4	4
27700	2	2	2	1	4	3	4	4	4	2	4	4	4	4
27800	2	2	2	1	9	3	4	4	4	2	4	9	4	4
27900	4	2	4	1	4	3	4	4	4	4	4	4	4	4
28000	4	2	4	1	4	3	4	4	4	4	4	4	4	4
28100	4	2	4	1	4	3	4	4	4	4	4	4	4	4
28200	4	2	4	1	10	3	3	4	4	4	4	10	4	4
28300	4	2	4	1	4	3	4	4	4	4	4	4	4	4
28400	5	2	1	1	4	3	10	4	4	5	4	10	4	4
28500	3	2	3	1	4	3	4	4	4	3	4	4	4	4
28600	2	2	2	1	4	3	4	4	4	2	4	4	4	4
