Iteration	1	2	3	4	5	simmap
5800	{3,0.465155:5,0.197579:3,0.891601}	{4,0.0984872:1,1.2128:5,0.00474728:1,0.130423:5,0.018225:3,0.089656}	{4,1.24624:2,0.557022:6,0.53367:3,1.09718}	{3,0.695572:6,0.43315:3,0.751056}	{3,0}	((n2:{3,0.465155:5,0.197579:3,0.891601},n0:{4,0.0984872:1,1.2128:5,0.00474728:1,0.130423:5,0.018225:3,0.089656}):{3,0.695572:6,0.43315:3,0.751056},n1:{4,1.24624:2,0.557022:6,0.53367:3,1.09718});
5900	{3,0.176253:6,0.194859:2,0.17006}	{4,0.502243:2,0.038928}	{4,1.06361:1,1.34557:5,1.0015:3,0.0582971}	{2,0.524651:6,0.29396:3,2.1092}	{3,0}	((n0:{4,0.502243:2,0.038928},n2:{3,0.176253:6,0.194859:2,0.17006}):{2,0.524651:6,0.29396:3,2.1092},n1:{4,1.06361:1,1.34557:5,1.0015:3,0.0582971});
6000	{3,1.24952}	{4,0.142027:1,1.10749}	{4,1.66721:1,0.464544:5,0.0527193:3,0.952227}	{5,1.35723:1,0.242033:5,0.222092:3,0.0658238}	{3,0}	((n0:{4,0.142027:1,1.10749},n2:{3,1.24952}):{5,1.35723:1,0.242033:5,0.222092:3,0.0658238},n1:{4,1.66721:1,0.464544:5,0.0527193:3,0.952227});
6100	{3,0.888427:6,0.0562833:3,0.434041}	{4,0.537068:7,0.144666:5,0.134552:3,0.562466}	{4,0.241349:7,1.66288:5,0.234543:7,0.356432:5,0.703223:3,0.764131}	{3,1.41107:5,0.858416:3,0.314318}	{3,0}	((n2:{3,0.888427:6,0.0562833:3,0.434041},n0:{4,0.537068:7,0.144666:5,0.134552:3,0.562466}):{3,1.41107:5,0.858416:3,0.314318},n1:{4,0.241349:7,1.66288:5,0.234543:7,0.356432:5,0.703223:3,0.764131});
6200	{3,1.00443}	{4,1.00443}	{4,0.276425:7,0.67777:6,1.50207:3,0.904338}	{7,0.117389:5,0.119682:3,2.11911}	{3,0}	((n0:{4,1.00443},n2:{3,1.00443}):{7,0.117389:5,0.119682:3,2.11911},n1:{4,0.276425:7,0.67777:6,1.50207:3,0.904338});
6300	{3,0.171313:6,0.711696:2,0.36465}	{4,0.75323:1,0.204021:4,0.290407}	{4,0.200265:7,0.239645:5,0.00637606:3,0.732226:5,0.323767:3,1.10045:5,0.380268:3,0.777349}	{4,0.0166255:2,2.05628:6,0.158778:3,0.281007}	{3,0}	((n2:{3,0.171313:6,0.711696:2,0.36465},n0:{4,0.75323:1,0.204021:4,0.290407}):{4,0.0166255:2,2.05628:6,0.158778:3,0.281007},n1:{4,0.200265:7,0.239645:5,0.00637606:3,0.732226:5,0.323767:3,1.10045:5,0.380268:3,0.777349});
6400	{3,0.496604:6,1.74145:3,0.3738}	{4,0.0717129:7,0.452079:5,1.45123:3,0.636835}	{4,0.13708:1,0.248862:5,0.20671:3,0.244924:6,0.0620778:3,2.69487}	{3,0.982665}	{3,0}	((n0:{4,0.0717129:7,0.452079:5,1.45123:3,0.636835},n2:{3,0.496604:6,1.74145:3,0.3738}):{3,0.982665},n1:{4,0.13708:1,0.248862:5,0.20671:3,0.244924:6,0.0620778:3,2.69487});
6500	{3,3.11797}	{4,1.05424:7,0.239116:5,0.120126:3,0.402325:6,1.36278:3,0.7543}	{4,0.496075:2,1.23689:6,0.226503:3,1.15849}	{3,0.268088:5,0.277115:3,0.26972}	{3,0}	((n2:{3,3.11797},n1:{4,0.496075:2,1.23689:6,0.226503:3,1.15849}):{3,0.268088:5,0.277115:3,0.26972},n0:{4,1.05424:7,0.239116:5,0.120126:3,0.402325:6,1.36278:3,0.7543});
6600	{3,0.59793:6,0.179876:7,0.548189:6,0.194518:3,1.51844}	{4,0.0713607:1,0.571239:5,1.2741:3,1.12225}	{4,0.901112:2,0.0419449:6,0.339663:3,2.21711}	{3,0.460877}	{3,0}	((n2:{3,0.59793:6,0.179876:7,0.548189:6,0.194518:3,1.51844},n0:{4,0.0713607:1,0.571239:5,1.2741:3,1.12225}):{3,0.460877},n1:{4,0.901112:2,0.0419449:6,0.339663:3,2.21711});
6700	{3,0.267656:5,0.306472:1,1.14083:5,0.204225}	{4,0.249278:1,0.0317125:4,0.0481527:1,1.59004}	{4,1.27559:7,0.822725:6,1.26803:3,0.623758}	{5,1.01386:3,0.20684:6,0.670674:3,0.179541}	{3,0}	((n0:{4,0.249278:1,0.0317125:4,0.0481527:1,1.59004},n2:{3,0.267656:5,0.306472:1,1.14083:5,0.204225}):{5,1.01386:3,0.20684:6,0.670674:3,0.179541},n1:{4,1.27559:7,0.822725:6,1.26803:3,0.623758});
6800	{3,1.28759:6,0.0761888:2,0.299518}	{4,0.105632:1,0.257163:5,0.141773:1,1.15873}	{4,0.2691:2,0.747863:4,0.0547289:1,1.32503:5,0.172118:3,1.03601}	{4,0.00970308:2,0.36309:4,0.272509:2,0.412662:4,0.268596:7,0.11205:6,0.245205:3,0.257732}	{3,0}	((n0:{4,0.105632:1,0.257163:5,0.141773:1,1.15873},n2:{3,1.28759:6,0.0761888:2,0.299518}):{4,0.00970308:2,0.36309:4,0.272509:2,0.412662:4,0.268596:7,0.11205:6,0.245205:3,0.257732},n1:{4,0.2691:2,0.747863:4,0.0547289:1,1.32503:5,0.172118:3,1.03601});
6900	{3,0.335846:6,0.993655:3,0.164213}	{4,0.90501:2,0.588704}	{4,0.533904:7,0.371091:4,0.136938:2,0.284411:6,0.383704:3,1.49744}	{6,0.98722:3,0.72655}	{3,0}	((n0:{4,0.90501:2,0.588704},n2:{3,0.335846:6,0.993655:3,0.164213}):{6,0.98722:3,0.72655},n1:{4,0.533904:7,0.371091:4,0.136938:2,0.284411:6,0.383704:3,1.49744});
7000	{3,1.80965}	{4,0.817388:2,0.953244:6,0.0390169}	{4,0.526783:7,0.347872:5,0.0176055:3,2.58136}	{6,1.3614:3,0.302575}	{3,0}	((n0:{4,0.817388:2,0.953244:6,0.0390169},n2:{3,1.80965}):{6,1.3614:3,0.302575},n1:{4,0.526783:7,0.347872:5,0.0176055:3,2.58136});
7100	{3,3.29377}	{4,0.448946:1,0.0995699:5,0.174218:7,0.2167:6,0.69025:3,1.66408}	{4,0.175589:1,0.0559754:5,0.528169:1,0.978615:5,0.803176:3,1.42228}	{3,0.670042}	{3,0}	((n0:{4,0.448946:1,0.0995699:5,0.174218:7,0.2167:6,0.69025:3,1.66408},n2:{3,3.29377}):{3,0.670042},n1:{4,0.175589:1,0.0559754:5,0.528169:1,0.978615:5,0.803176:3,1.42228});
7200	{3,0.622593:5,1.3136:1,0.605323}	{4,0.308121:7,0.0543619:4,0.999451:1,1.17958}	{4,0.28454:7,0.179369:6,1.85638:3,1.12504}	{1,0.120137:5,0.0329088:3,0.750768}	{3,0}	((n0:{4,0.308121:7,0.0543619:4,0.999451:1,1.17958},n2:{3,0.622593:5,1.3136:1,0.605323}):{1,0.120137:5,0.0329088:3,0.750768},n1:{4,0.28454:7,0.179369:6,1.85638:3,1.12504});
7300	{3,1.86795}	{4,0.002681:7,0.0611176:5,0.0349716:1,0.662478:5,0.731195:3,0.375506}	{4,0.0237237:7,0.00771235:6,0.41966:3,2.78558}	{3,1.36873}	{3,0}	((n2:{3,1.86795},n0:{4,0.002681:7,0.0611176:5,0.0349716:1,0.662478:5,0.731195:3,0.375506}):{3,1.36873},n1:{4,0.0237237:7,0.00771235:6,0.41966:3,2.78558});
7400	{3,2.69024}	{4,0.274152:2,1.05689:6,0.134668:3,1.22453}	{4,1.4024:1,0.861841:5,0.345028:3,1.2987}	{3,0.152977:6,0.943727:3,0.121028}	{3,0}	((n0:{4,0.274152:2,1.05689:6,0.134668:3,1.22453},n2:{3,2.69024}):{3,0.152977:6,0.943727:3,0.121028},n1:{4,1.4024:1,0.861841:5,0.345028:3,1.2987});
7500	{3,2.10364}	{4,1.27992:1,0.823715}	{4,0.069742:1,0.715439:5,1.08862:3,1.43276}	{5,0.635252:3,0.567676}	{3,0}	((n2:{3,2.10364},n0:{4,1.27992:1,0.823715}):{5,0.635252:3,0.567676},n1:{4,0.069742:1,0.715439:5,1.08862:3,1.43276});
7600	{3,0.985052}	{4,0.360254:1,0.624798}	{4,1.23924:2,0.255929:6,0.127972:3,0.838841:6,0.719088:3,0.371967}	{5,0.765825:3,0.0814775:5,0.299765:3,0.185705:5,0.494425:3,0.740787}	{3,0}	((n2:{3,0.985052},n0:{4,0.360254:1,0.624798}):{5,0.765825:3,0.0814775:5,0.299765:3,0.185705:5,0.494425:3,0.740787},n1:{4,1.23924:2,0.255929:6,0.127972:3,0.838841:6,0.719088:3,0.371967});
7700	{3,1.09751:5,0.154581}	{4,0.738134:2,0.513952}	{4,0.608657:1,0.225023:5,0.599923:1,0.605084:5,0.105276:7,0.0326667:5,0.0916211:3,1.46751}	{7,0.0429775:5,0.544331:3,0.154449:6,0.288496:2,1.35117:6,0.0165471:3,0.0857062}	{3,0}	((n0:{4,0.738134:2,0.513952},n2:{3,1.09751:5,0.154581}):{7,0.0429775:5,0.544331:3,0.154449:6,0.288496:2,1.35117:6,0.0165471:3,0.0857062},n1:{4,0.608657:1,0.225023:5,0.599923:1,0.605084:5,0.105276:7,0.0326667:5,0.0916211:3,1.46751});
7800	{3,1.69113}	{4,0.544186:7,0.154623:4,0.200527:2,0.453018:6,0.102272:3,0.236506}	{4,0.272374:2,1.66745:6,0.367555:3,1.58404}	{3,0.301837:6,0.187685:7,0.145796:6,0.659467:3,0.90551}	{3,0}	((n2:{3,1.69113},n0:{4,0.544186:7,0.154623:4,0.200527:2,0.453018:6,0.102272:3,0.236506}):{3,0.301837:6,0.187685:7,0.145796:6,0.659467:3,0.90551},n1:{4,0.272374:2,1.66745:6,0.367555:3,1.58404});
7900	{3,1.53113}	{4,1.0167:7,0.129115:6,0.153247:3,0.232071}	{4,0.626469:1,1.31949:5,0.634474:1,0.00977246:4,0.578028:2,0.467978:6,0.132404:3,0.00558509}	{3,1.36167:6,0.180494:3,0.700905}	{3,0}	((n0:{4,1.0167:7,0.129115:6,0.153247:3,0.232071},n2:{3,1.53113}):{3,1.36167:6,0.180494:3,0.700905},n1:{4,0.626469:1,1.31949:5,0.634474:1,0.00977246:4,0.578028:2,0.467978:6,0.132404:3,0.00558509});
8000	{3,0.732558:5,0.573276:3,0.439989}	{4,0.14192:7,0.179019:5,0.225314:1,0.323439:5,0.146878:3,0.729253}	{4,0.00338734:2,0.502017:6,0.059716:7,0.124608:5,1.57498:3,0.81299}	{3,0.624349:5,0.615139:3,0.092387}	{3,0}	((n2:{3,0.732558:5,0.573276:3,0.439989},n0:{4,0.14192:7,0.179019:5,0.225314:1,0.323439:5,0.146878:3,0.729253}):{3,0.624349:5,0.615139:3,0.092387},n1:{4,0.00338734:2,0.502017:6,0.059716:7,0.124608:5,1.57498:3,0.81299});
8100	{3,2.01565}	{4,0.33282:2,0.487079:4,0.00322102:7,0.312392:6,0.88014}	{4,1.48564:7,0.307162:4,0.555357:2,1.07641:6,0.0491746:3,0.448944}	{6,0.213865:3,1.06278:5,0.113957:3,0.516433}	{3,0}	((n0:{4,0.33282:2,0.487079:4,0.00322102:7,0.312392:6,0.88014},n2:{3,2.01565}):{6,0.213865:3,1.06278:5,0.113957:3,0.516433},n1:{4,1.48564:7,0.307162:4,0.555357:2,1.07641:6,0.0491746:3,0.448944});
8200	{3,0.654452:6,0.0667925:3,1.17648}	{4,0.0621245:2,1.00177:6,0.645826:3,0.188005}	{4,1.09685:7,0.759135:4,0.604325:7,0.170927:6,0.441302:2,0.0263834:4,0.217639:7,0.0116627:5,0.123302:3,0.0361831}	{3,0.225334:5,0.240192:3,1.12446}	{3,0}	((n0:{4,0.0621245:2,1.00177:6,0.645826:3,0.188005},n2:{3,0.654452:6,0.0667925:3,1.17648}):{3,0.225334:5,0.240192:3,1.12446},n1:{4,1.09685:7,0.759135:4,0.604325:7,0.170927:6,0.441302:2,0.0263834:4,0.217639:7,0.0116627:5,0.123302:3,0.0361831});
8300	{3,0.0208991:5,1.24499:7,0.125075:4,0.446951}	{4,0.275033:1,1.56288}	{4,0.389808:2,2.81565:6,0.314786:3,0.219262}	{4,0.252748:7,0.187797:5,1.38009:3,0.0809595}	{3,0}	((n0:{4,0.275033:1,1.56288},n2:{3,0.0208991:5,1.24499:7,0.125075:4,0.446951}):{4,0.252748:7,0.187797:5,1.38009:3,0.0809595},n1:{4,0.389808:2,2.81565:6,0.314786:3,0.219262});
8400	{3,0.206408:6,0.740274:2,0.566212}	{4,0.495365:1,1.01753}	{4,0.0704087:7,0.163074:6,3.24681:3,0.0780821}	{4,0.709648:7,0.364082:5,0.332688:3,0.639058}	{3,0}	((n0:{4,0.495365:1,1.01753},n2:{3,0.206408:6,0.740274:2,0.566212}):{4,0.709648:7,0.364082:5,0.332688:3,0.639058},n1:{4,0.0704087:7,0.163074:6,3.24681:3,0.0780821});
8500	{3,1.31377}	{4,0.370641:7,0.191448:6,0.438459:3,0.313223}	{4,1.47895:2,1.33672:6,0.655536:3,0.410076}	{3,2.5675}	{3,0}	((n0:{4,0.370641:7,0.191448:6,0.438459:3,0.313223},n2:{3,1.31377}):{3,2.5675},n1:{4,1.47895:2,1.33672:6,0.655536:3,0.410076});
8600	{3,1.43824}	{4,0.159606:1,0.95765:5,0.320988}	{4,1.19204:2,1.8467:6,0.255334:7,0.0375687:6,0.279713:3,0.377197}	{5,0.174023:1,0.553245:5,1.79729:3,0.0257477}	{3,0}	((n2:{3,1.43824},n0:{4,0.159606:1,0.95765:5,0.320988}):{5,0.174023:1,0.553245:5,1.79729:3,0.0257477},n1:{4,1.19204:2,1.8467:6,0.255334:7,0.0375687:6,0.279713:3,0.377197});
8700	{3,1.6243}	{4,1.01416:7,0.126966:6,0.148562:3,0.334613}	{4,0.16131:1,0.412085:5,0.0801414:1,0.0376724:4,1.36244:2,0.0924423:6,0.308072:3,1.26445}	{3,2.09432}	{3,0}	((n2:{3,1.6243},n0:{4,1.01416:7,0.126966:6,0.148562:3,0.334613}):{3,2.09432},n1:{4,0.16131:1,0.412085:5,0.0801414:1,0.0376724:4,1.36244:2,0.0924423:6,0.308072:3,1.26445});
8800	{3,0.250431:6,0.0905279:3,2.06764}	{4,0.29943:7,0.644464:4,0.835668:1,0.629036}	{4,0.115397:7,0.663091:6,1.20016:3,1.64824}	{5,0.28521:3,0.320232:5,0.0275538:3,0.585294}	{3,0}	((n0:{4,0.29943:7,0.644464:4,0.835668:1,0.629036},n2:{3,0.250431:6,0.0905279:3,2.06764}):{5,0.28521:3,0.320232:5,0.0275538:3,0.585294},n1:{4,0.115397:7,0.663091:6,1.20016:3,1.64824});
8900	{3,2.2624}	{4,0.494095:1,0.410458:5,0.0045396:3,1.35331}	{4,0.888074:2,0.544311:6,0.264378:3,1.8961}	{3,1.33046}	{3,0}	((n2:{3,2.2624},n0:{4,0.494095:1,0.410458:5,0.0045396:3,1.35331}):{3,1.33046},n1:{4,0.888074:2,0.544311:6,0.264378:3,1.8961});
9000	{3,3.77647}	{4,0.116037:7,0.632489:6,0.387873:7,0.549066:5,0.119668:7,0.289964:5,0.576923:3,1.0738}	{4,0.258904:7,0.555512:6,0.643677:3,0.947421:5,0.205978:3,0.0314073:5,0.444144:3,0.658781}	{3,0.030646}	{3,0}	((n0:{4,0.116037:7,0.632489:6,0.387873:7,0.549066:5,0.119668:7,0.289964:5,0.576923:3,1.0738},n1:{4,0.258904:7,0.555512:6,0.643677:3,0.947421:5,0.205978:3,0.0314073:5,0.444144:3,0.658781}):{3,0.030646},n2:{3,3.77647});
9100	{3,2.42019}	{4,0.516802:7,0.195242:5,0.309876:3,1.39827}	{4,0.675939:1,1.10872:5,0.214627:3,1.47132}	{3,1.05041}	{3,0}	((n0:{4,0.516802:7,0.195242:5,0.309876:3,1.39827},n2:{3,2.42019}):{3,1.05041},n1:{4,0.675939:1,1.10872:5,0.214627:3,1.47132});
9200	{3,0.365415:5,0.293318:3,0.172403:6,0.0747625:3,0.199456:5,0.285928:3,0.0375058}	{4,0.0514687:1,0.10957:4,0.355065:7,0.186696:5,0.204924:3,0.521065}	{4,0.131083:1,0.277054:5,0.140291:3,0.812058:5,0.326814:3,1.32629}	{3,1.5848}	{3,0}	((n2:{3,0.365415:5,0.293318:3,0.172403:6,0.0747625:3,0.199456:5,0.285928:3,0.0375058},n0:{4,0.0514687:1,0.10957:4,0.355065:7,0.186696:5,0.204924:3,0.521065}):{3,1.5848},n1:{4,0.131083:1,0.277054:5,0.140291:3,0.812058:5,0.326814:3,1.32629});
9300	{3,0.602381}	{4,0.420242:1,0.182139}	{4,0.181092:7,0.0506746:5,0.770663:7,0.498616:5,0.211345:3,1.30948:6,0.252443:3,0.614686}	{5,1.42749:3,1.85913}	{3,0}	((n0:{4,0.420242:1,0.182139},n2:{3,0.602381}):{5,1.42749:3,1.85913},n1:{4,0.181092:7,0.0506746:5,0.770663:7,0.498616:5,0.211345:3,1.30948:6,0.252443:3,0.614686});
9400	{3,0.246472}	{4,0.246472}	{4,0.25972:7,0.0738256:5,2.43311:1,0.0213604:5,0.37313:3,0.190336:5,0.132851:3,0.274507}	{7,0.105331:6,0.636942:7,0.991714:4,0.135424:1,0.761375:5,0.297746:3,0.583835}	{3,0}	((n0:{4,0.246472},n2:{3,0.246472}):{7,0.105331:6,0.636942:7,0.991714:4,0.135424:1,0.761375:5,0.297746:3,0.583835},n1:{4,0.25972:7,0.0738256:5,2.43311:1,0.0213604:5,0.37313:3,0.190336:5,0.132851:3,0.274507});
9500	{3,0.0100038:5,0.124158}	{4,0.0453621:1,0.0887996}	{4,0.00823451:2,0.960744:4,0.0611711:7,0.0920342:5,1.81618:3,0.222065}	{5,1.10563:7,0.0440959:6,0.0642063:3,1.75176:5,0.004918:3,0.0556517}	{3,0}	((n2:{3,0.0100038:5,0.124158},n0:{4,0.0453621:1,0.0887996}):{5,1.10563:7,0.0440959:6,0.0642063:3,1.75176:5,0.004918:3,0.0556517},n1:{4,0.00823451:2,0.960744:4,0.0611711:7,0.0920342:5,1.81618:3,0.222065});
9600	{3,0.142573}	{4,0.142573}	{4,0.569503:1,0.0708641:5,0.299925:7,0.212247:6,0.424442:3,1.42671}	{7,0.119818:6,1.2007:3,1.5406}	{3,0}	((n0:{4,0.142573},n2:{3,0.142573}):{7,0.119818:6,1.2007:3,1.5406},n1:{4,0.569503:1,0.0708641:5,0.299925:7,0.212247:6,0.424442:3,1.42671});
9700	{3,0.206984}	{4,0.206984}	{4,0.401226:7,0.118331:6,0.127315:3,2.35753}	{7,0.0379966:4,0.293862:2,0.521847:4,0.967133:7,0.459483:6,0.155921:3,0.361174}	{3,0}	((n2:{3,0.206984},n0:{4,0.206984}):{7,0.0379966:4,0.293862:2,0.521847:4,0.967133:7,0.459483:6,0.155921:3,0.361174},n1:{4,0.401226:7,0.118331:6,0.127315:3,2.35753});
9800	{3,0.252722}	{4,0.252722}	{4,0.704886:7,0.292233:5,1.13537:3,1.69141}	{7,0.271782:4,0.432165:7,0.798232:5,0.298279:3,1.77072}	{3,0}	((n2:{3,0.252722},n0:{4,0.252722}):{7,0.271782:4,0.432165:7,0.798232:5,0.298279:3,1.77072},n1:{4,0.704886:7,0.292233:5,1.13537:3,1.69141});
9900	{3,0.476725}	{4,0.476725}	{4,2.54098:7,0.271178:6,0.379187:3,0.664376}	{7,2.72038:6,0.219508:3,0.439114}	{3,0}	((n0:{4,0.476725},n2:{3,0.476725}):{7,2.72038:6,0.219508:3,0.439114},n1:{4,2.54098:7,0.271178:6,0.379187:3,0.664376});
10000	{3,0.829745}	{4,0.829745}	{4,0.550727:1,0.13962:5,1.61283:3,0.716873}	{7,0.0398856:4,0.666729:1,0.250035:5,0.0979556:3,1.1357}	{3,0}	((n2:{3,0.829745},n0:{4,0.829745}):{7,0.0398856:4,0.666729:1,0.250035:5,0.0979556:3,1.1357},n1:{4,0.550727:1,0.13962:5,1.61283:3,0.716873});
10100	{3,1.37501}	{4,0.0491527:7,0.52301:6,0.15804:2,0.64481}	{4,0.799246:1,0.107787:5,0.0701046:3,0.733742:6,1.42168:3,0.722781}	{6,1.47528:3,1.00505}	{3,0}	((n0:{4,0.0491527:7,0.52301:6,0.15804:2,0.64481},n2:{3,1.37501}):{6,1.47528:3,1.00505},n1:{4,0.799246:1,0.107787:5,0.0701046:3,0.733742:6,1.42168:3,0.722781});
10200	{3,0.983162:5,0.143669:1,0.813471}	{4,1.9403}	{4,0.0714574:2,0.0758444:6,1.20141:3,1.30823:5,0.567167:3,0.721707}	{4,0.0914537:7,0.609417:6,0.0951937:3,1.20944}	{3,0}	((n2:{3,0.983162:5,0.143669:1,0.813471},n0:{4,1.9403}):{4,0.0914537:7,0.609417:6,0.0951937:3,1.20944},n1:{4,0.0714574:2,0.0758444:6,1.20141:3,1.30823:5,0.567167:3,0.721707});
10300	{3,1.90925}	{4,0.822074:7,0.395248:5,0.561425:3,0.130506}	{4,0.121477:1,0.229211:4,0.696595:7,0.381552:6,0.0224026:2,1.21165:6,0.277358:3,0.165596}	{3,1.19659}	{3,0}	((n2:{3,1.90925},n0:{4,0.822074:7,0.395248:5,0.561425:3,0.130506}):{3,1.19659},n1:{4,0.121477:1,0.229211:4,0.696595:7,0.381552:6,0.0224026:2,1.21165:6,0.277358:3,0.165596});
10400	{3,0.628482:5,1.37774:3,0.486421}	{4,0.283318:7,0.25004:5,0.780443:3,1.17884}	{4,0.807707:7,1.23066:5,8.15443e-06:3,0.082842:6,0.731543:3,0.503537}	{3,0.863663}	{3,0}	((n0:{4,0.283318:7,0.25004:5,0.780443:3,1.17884},n2:{3,0.628482:5,1.37774:3,0.486421}):{3,0.863663},n1:{4,0.807707:7,1.23066:5,8.15443e-06:3,0.082842:6,0.731543:3,0.503537});
10500	{3,1.2787}	{4,0.356539:1,0.176935:5,0.310191:3,0.435036}	{4,1.23393:1,0.298383:5,0.16411:3,0.704305:5,0.0534629:3,1.50141}	{3,0.552808:5,0.512706:1,0.898399:5,0.528983:3,0.183999}	{3,0}	((n2:{3,1.2787},n0:{4,0.356539:1,0.176935:5,0.310191:3,0.435036}):{3,0.552808:5,0.512706:1,0.898399:5,0.528983:3,0.183999},n1:{4,1.23393:1,0.298383:5,0.16411:3,0.704305:5,0.0534629:3,1.50141});
10600	{3,1.24201}	{4,0.830429:1,0.41158}	{4,0.0511608:7,2.12657:6,0.281643:3,1.16111}	{5,1.76204:3,0.616432}	{3,0}	((n2:{3,1.24201},n0:{4,0.830429:1,0.41158}):{5,1.76204:3,0.616432},n1:{4,0.0511608:7,2.12657:6,0.281643:3,1.16111});
10700	{3,0.807275}	{4,0.100023:7,0.0227589:6,0.679212:2,0.00528159}	{4,0.220756:1,0.609711:5,1.35458:3,0.0698497:5,0.457212:3,1.14643}	{6,0.428077:3,0.362569:6,0.0352169:3,2.2254}	{3,0}	((n0:{4,0.100023:7,0.0227589:6,0.679212:2,0.00528159},n2:{3,0.807275}):{6,0.428077:3,0.362569:6,0.0352169:3,2.2254},n1:{4,0.220756:1,0.609711:5,1.35458:3,0.0698497:5,0.457212:3,1.14643});
10800	{3,0.803267}	{4,0.127398:7,0.308063:6,0.367806}	{4,0.375128:7,0.335172:6,0.0424921:2,0.811651:6,0.602344:3,1.15753}	{6,1.09258:3,1.42848}	{3,0}	((n2:{3,0.803267},n0:{4,0.127398:7,0.308063:6,0.367806}):{6,1.09258:3,1.42848},n1:{4,0.375128:7,0.335172:6,0.0424921:2,0.811651:6,0.602344:3,1.15753});
10900	{3,0.546427}	{4,0.335959:1,0.210468}	{4,2.40696:7,0.232263:6,0.418285:3,0.832538}	{5,2.75021:3,0.593403}	{3,0}	((n2:{3,0.546427},n0:{4,0.335959:1,0.210468}):{5,2.75021:3,0.593403},n1:{4,2.40696:7,0.232263:6,0.418285:3,0.832538});
11000	{3,0.94826}	{4,0.0358484:2,0.912412}	{4,0.121448:1,0.261759:5,2.20596:3,0.620075}	{6,0.061808:2,0.507121:6,0.0947922:3,1.59726}	{3,0}	((n0:{4,0.0358484:2,0.912412},n2:{3,0.94826}):{6,0.061808:2,0.507121:6,0.0947922:3,1.59726},n1:{4,0.121448:1,0.261759:5,2.20596:3,0.620075});
11100	{3,1.00964}	{4,0.0313197:2,0.032731:6,0.0757473:3,0.869837}	{4,0.0887917:7,0.112946:4,0.670574:7,0.45136:6,0.512563:7,0.017125:5,0.914877:3,0.544535}	{3,2.30314}	{3,0}	((n2:{3,1.00964},n0:{4,0.0313197:2,0.032731:6,0.0757473:3,0.869837}):{3,2.30314},n1:{4,0.0887917:7,0.112946:4,0.670574:7,0.45136:6,0.512563:7,0.017125:5,0.914877:3,0.544535});
11200	{3,1.42969}	{4,0.127941:2,0.306994:4,0.267796:1,0.726955}	{4,0.467294:7,2.16286:5,0.284925:3,0.428558}	{5,1.27966:3,0.63429}	{3,0}	((n2:{3,1.42969},n0:{4,0.127941:2,0.306994:4,0.267796:1,0.726955}):{5,1.27966:3,0.63429},n1:{4,0.467294:7,2.16286:5,0.284925:3,0.428558});
11300	{3,0.11445:5,0.361546:1,1.23397:5,0.600665}	{4,1.84904:1,0.461587}	{4,0.62969:2,0.44623:6,0.114405:3,1.489:6,0.415703:3,0.687252}	{5,0.142174:3,1.32948}	{3,0}	((n2:{3,0.11445:5,0.361546:1,1.23397:5,0.600665},n0:{4,1.84904:1,0.461587}):{5,0.142174:3,1.32948},n1:{4,0.62969:2,0.44623:6,0.114405:3,1.489:6,0.415703:3,0.687252});
11400	{3,2.11923}	{4,0.821493:7,0.0270667:5,0.660909:3,0.60976}	{4,0.995486:7,0.281198:5,0.831021:7,0.342018:6,0.765789:3,0.682139}	{3,0.00925527:5,1.02083:7,0.321328:6,0.152212:3,0.274798}	{3,0}	((n2:{3,2.11923},n0:{4,0.821493:7,0.0270667:5,0.660909:3,0.60976}):{3,0.00925527:5,1.02083:7,0.321328:6,0.152212:3,0.274798},n1:{4,0.995486:7,0.281198:5,0.831021:7,0.342018:6,0.765789:3,0.682139});
11500	{3,0.572587:5,0.113265:1,1.01512}	{4,0.656267:1,1.01928:5,0.025424}	{4,0.893948:1,0.4297:5,0.170474:7,0.50897:5,0.658444:7,0.111263:6,0.171094:3,0.6031}	{5,0.914064:7,0.176978:6,0.0602053:3,0.694775}	{3,0}	((n2:{3,0.572587:5,0.113265:1,1.01512},n0:{4,0.656267:1,1.01928:5,0.025424}):{5,0.914064:7,0.176978:6,0.0602053:3,0.694775},n1:{4,0.893948:1,0.4297:5,0.170474:7,0.50897:5,0.658444:7,0.111263:6,0.171094:3,0.6031});
11600	{3,1.3078}	{4,0.181989:2,0.0917064:6,0.221093:3,0.813016}	{4,0.509346:2,1.52782:6,0.223983:3,1.36807}	{3,2.32141}	{3,0}	((n2:{3,1.3078},n0:{4,0.181989:2,0.0917064:6,0.221093:3,0.813016}):{3,2.32141},n1:{4,0.509346:2,1.52782:6,0.223983:3,1.36807});
11700	{3,0.157302:5,1.0029:3,1.38239}	{4,0.303123:7,0.333384:6,0.448335:7,0.201348:4,0.144243:2,1.11216}	{4,0.6348:2,1.41696:6,0.265171:3,1.07719}	{6,0.192844:3,0.658687}	{3,0}	((n2:{3,0.157302:5,1.0029:3,1.38239},n0:{4,0.303123:7,0.333384:6,0.448335:7,0.201348:4,0.144243:2,1.11216}):{6,0.192844:3,0.658687},n1:{4,0.6348:2,1.41696:6,0.265171:3,1.07719});
