Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
788500	1	2	1	1	4	3	4	4	4	1	4	4	4	4
788600	4	2	4	1	4	3	4	4	4	4	4	4	4	4
788700	1	2	1	1	4	3	4	4	4	1	4	4	4	4
788800	5	2	1	1	4	3	4	4	2	5	4	9	4	4
788900	1	2	1	1	4	3	1	4	1	1	4	1	4	4
789000	7	2	1	1	4	3	4	4	4	11	4	4	4	4
789100	11	2	1	1	4	3	4	4	4	11	4	4	4	4
789200	2	2	2	1	4	3	4	4	4	2	4	4	4	4
789300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
789400	3	2	10	1	4	3	4	4	4	10	4	4	4	4
789500	12	2	1	1	4	3	4	4	4	12	4	4	4	4
789600	5	2	1	1	3	3	3	4	4	5	4	3	4	4
789700	2	2	2	1	4	3	4	4	4	2	4	4	4	4
789800	1	2	1	1	4	3	4	4	4	1	4	4	4	4
789900	1	2	1	1	1	3	4	4	4	1	4	8	4	4
790000	1	2	1	1	3	3	4	4	4	1	4	10	4	4
790100	1	2	1	1	4	3	4	4	4	1	4	4	4	4
790200	5	2	2	1	4	3	4	4	4	5	4	4	4	4
790300	4	2	4	1	4	3	4	4	4	4	4	4	4	4
790400	2	2	2	1	4	3	4	4	4	2	4	4	4	4
790500	2	2	1	1	1	3	4	4	1	5	4	1	4	4
790600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
790700	2	2	1	1	4	3	4	4	1	5	4	8	4	4
790800	2	2	2	1	4	3	4	4	4	2	4	4	4	4
790900	1	2	1	1	10	3	4	4	1	1	4	13	4	4
791000	2	2	1	1	12	3	4	4	4	5	4	12	4	4
791100	1	2	1	1	7	3	4	4	3	1	4	7	4	4
791200	1	2	1	1	4	3	4	4	3	1	4	10	4	4
791300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
791400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
791500	4	2	4	1	4	3	4	4	4	4	4	4	4	4
791600	4	2	4	1	4	3	4	4	4	4	4	4	4	4
791700	3	2	3	1	2	3	4	4	1	3	4	5	4	4
791800	4	2	4	1	4	3	4	4	4	4	4	4	4	4
791900	2	2	2	1	2	3	4	4	9	2	4	9	4	4
792000	1	2	1	1	4	3	4	4	4	1	4	4	4	4
792100	2	2	2	1	4	3	4	4	4	2	4	4	4	4
792200	7	2	1	1	4	3	4	4	4	11	4	4	4	4
792300	2	2	1	1	3	3	4	4	10	5	4	10	4	4
792400	2	2	2	1	4	3	4	4	4	2	4	4	4	4
792500	1	2	1	1	1	3	4	4	1	1	4	1	4	4
792600	1	2	1	1	2	3	4	4	2	1	4	2	4	4
792700	2	2	5	1	4	3	4	4	4	5	4	4	4	4
792800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
792900	7	2	3	1	4	3	4	4	4	7	4	4	4	4
793000	1	2	1	1	4	3	4	4	4	1	4	4	4	4
793100	1	2	1	1	1	3	4	4	4	1	4	8	4	4
793200	3	2	3	1	3	3	4	4	3	3	4	3	4	4
793300	2	2	1	1	2	3	4	4	2	5	4	2	4	4
793400	4	2	1	1	1	3	4	4	1	8	4	1	4	4
793500	4	2	4	1	2	3	4	4	2	4	4	2	4	4
793600	1	2	1	1	4	3	4	4	10	1	4	10	4	4
793700	3	2	1	1	4	3	4	4	4	6	4	4	4	4
793800	1	2	1	1	4	3	4	4	4	1	4	4	4	4
793900	10	2	1	1	4	3	4	4	4	13	4	4	4	4
794000	1	2	1	1	2	3	4	4	2	1	4	2	4	4
794100	9	2	2	1	4	3	4	4	4	9	4	4	4	4
794200	2	2	2	1	4	3	4	4	4	2	4	4	4	4
