Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
928600	-17615.57	-17607.95	-7.61632	45.47608	0.255564	0.250069	0.244584	0.249782	0.102565	0.626242	0.631533	0.866202	0.625712	0.00661554	0.00667143	0.00915045	0.00660994	0.754745	0.245255	0.05015164	0.862259	0.42498	0	0.6264319	3.953041	1	1	1	1.986512	0.2452548	0.7547452	0.01056388	3.953041	0.818307	0.94578	1.04167	1.19424
928700	-17616.62	-17608.03	-8.590492	18.34029	0.246677	0.25704	0.247002	0.249281	0.05442079	0.469832	0.423586	0.211272	1.52865	0.00731692	0.00659671	0.00329024	0.0238065	0.869273	0.130727	0.1092549	1.94435	2.4019	0	1.092243	3.016944	1	1	1	1.845149	0.130727	0.869273	0.01557349	3.016944	0.720753	0.909444	1.0595	1.3103
928800	-17615.93	-17605.7	-10.23066	10.36062	0.246913	0.251012	0.256942	0.245133	0.109054	0.446977	0.451213	0.0916996	1.69556	0.00674222	0.00680612	0.0013832	0.0255759	0.823829	0.176171	0.06643606	1.10306	3.01974	0	1.620967	3.284213	1	1	1	2.145983	0.1761713	0.8238287	0.01508405	3.284213	0.637288	0.873571	1.07162	1.41752
928900	-17613.91	-17604.62	-9.290033	44.38852	0.25343	0.245992	0.253987	0.24659	0.107171	0.715828	0.589759	0.0395725	1.27556	0.0111506	0.00918676	0.000616427	0.0198697	0.815792	0.184208	0.005362932	0.95449	1.62748	0	1.090975	3.41466	1	1	1	2.03986	0.1842077	0.8157923	0.01557715	3.41466	0.816185	0.945048	1.04209	1.19667
929000	-17614.88	-17604.3	-10.58393	12.72314	0.248176	0.242502	0.253969	0.255353	0.2627297	0.422473	0.449128	0.175515	1.42556	0.00627449	0.00667036	0.00260672	0.0211722	0.335766	0.664234	0.005124829	2.11123	1.96672	0	1.865629	3.373733	1	1	1	1.882597	0.6642345	0.3357655	0.01485181	3.373733	0.669508	0.887988	1.06732	1.37518
929100	-17612.21	-17604.01	-8.199827	6.019989	0.24791	0.249742	0.254407	0.247941	0.1637684	0.420455	0.398501	0.468714	1.01866	0.00613302	0.00581278	0.00683695	0.0148588	0.527547	0.472453	0.02490528	1.99725	1.15742	0	0.9627319	3.626837	1	1	1	2.343383	0.472453	0.527547	0.01458663	3.626837	0.539619	0.824916	1.08121	1.55425
929200	-17614.95	-17604.68	-10.26949	33.32833	0.247419	0.240201	0.253776	0.258603	0.2209843	0.496091	0.547128	0.700373	0.561087	0.00598691	0.00660283	0.00845222	0.00677129	0.942594	0.0574059	0.1360238	0.748878	2.55875	0	0.9415627	3.975424	1	1	1	2.216142	0.05740586	0.9425941	0.01206817	3.975424	0.789212	0.935523	1.04736	1.2279
929300	-17613.29	-17606.65	-6.643562	18.18239	0.258688	0.244915	0.249392	0.247006	0.08654264	0.449697	0.398194	0.771472	0.695915	0.00545258	0.00482811	0.00935412	0.00843798	0.886179	0.113821	0.01605844	0.304987	1.40706	0	1.047068	3.515395	1	1	1	1.961493	0.1138206	0.8861794	0.01212502	3.515395	0.719628	0.908991	1.05969	1.31169
929400	-17613.85	-17604.57	-9.281202	34.83752	0.244248	0.254737	0.2497	0.251316	0.2361661	0.415982	0.4069	0.469183	0.752501	0.00681372	0.00666497	0.00768516	0.0123259	0.434659	0.565341	0.07769116	3.0901	2.92091	0	1.023908	3.257903	1	1	1	2.2282	0.5653415	0.4346585	0.01637986	3.257903	0.793611	0.937104	1.04652	1.22277
929500	-17614.51	-17605.22	-9.282564	6.863372	0.251324	0.25027	0.256448	0.241958	0.0943702	0.275193	0.259506	0.485981	0.757551	0.00509934	0.00480866	0.00900528	0.0140375	0.858064	0.141936	0.02096462	2.1387	2.57267	0	2.433236	3.363108	1	1	1	1.970395	0.1419359	0.8580641	0.01853009	3.363108	0.564879	0.838271	1.07927	1.51758
929600	-17619.65	-17605.44	-14.21267	39.63964	0.253194	0.239938	0.252435	0.254434	0.1343246	0.883132	0.844229	0.824801	1.22197	0.00742534	0.00709824	0.0069349	0.0102743	0.391875	0.608125	0.1096934	1.63938	0.757146	0	2.598662	3.535066	1	1	1	2.352235	0.6081254	0.3918746	0.008407959	3.535066	0.805949	0.941481	1.04412	1.20845
929700	-17617.72	-17605.23	-12.49594	14.22126	0.248851	0.246195	0.246737	0.258217	0.2435345	0.887149	0.814157	1.05324	1.24056	0.0061085	0.00560591	0.00725214	0.00854197	0.238978	0.761022	0.1293652	1.60543	1.10765	0	0.6257539	3.91254	1	1	1	2.308732	0.7610217	0.2389783	0.006885547	3.91254	0.685917	0.89505	1.06495	1.35409
929800	-17614.23	-17603.21	-11.02241	9.651295	0.251957	0.247455	0.248485	0.252102	0.02189634	0.720335	0.771324	1.06687	1.16021	0.00597081	0.00639346	0.00884323	0.00961693	0.80083	0.19917	0.04800015	2.58458	2.39044	0	1.957422	3.690369	1	1	1	1.925642	0.1991701	0.8008299	0.008288938	3.690369	0.625568	0.868138	1.07305	1.43324
929900	-17613.64	-17605.05	-8.588503	13.92271	0.244122	0.247621	0.258984	0.249273	0.07292616	0.506617	0.534466	0.847452	1.01133	0.00636704	0.00671705	0.0106506	0.0127101	0.967679	0.0323207	0.09400244	2.40595	2.1135	0	0.5589719	3.071468	1	1	1	2.072823	0.03232072	0.9676793	0.01256777	3.071468	0.682846	0.893742	1.0654	1.35801
930000	-17613.49	-17604.19	-9.297338	44.21432	0.24666	0.25122	0.250356	0.251764	0.02008128	0.532287	0.51135	0.660093	0.139686	0.010029	0.00963454	0.012437	0.00263187	0.86737	0.13263	0.0863429	1.46867	2.77105	0	0.3053287	3.560512	1	1	1	2.107675	0.1326298	0.8673702	0.01884136	3.560512	0.815838	0.944928	1.04216	1.19707
930100	-17617.64	-17605.25	-12.38893	12.70919	0.249214	0.239023	0.255129	0.256634	0.006452787	0.485578	0.442239	0.938418	0.0694493	0.00712608	0.00649006	0.0137717	0.0010192	0.635247	0.364753	0.1806747	0.880101	2.81321	0	1.475182	3.453814	1	1	1	2.119616	0.3647526	0.6352474	0.01467546	3.453814	0.669342	0.887916	1.06735	1.3754
930200	-17615.24	-17604.92	-10.323	48.45079	0.252499	0.244892	0.252264	0.250346	0.1781995	0.660555	0.687421	1.16369	0.474662	0.00566449	0.00589488	0.00997901	0.00407039	0.0113827	0.988617	0.04775539	2.24346	2.18201	0	0.3080847	3.958255	1	1	1	2.237945	0.9886173	0.01138273	0.008575349	3.958255	0.823753	0.947648	1.04057	1.18803
930300	-17615.6	-17603.93	-11.66291	13.61903	0.249207	0.247943	0.251057	0.251793	0.1747538	0.755149	0.675239	1.85377	0.412523	0.00575636	0.00514722	0.014131	0.00314459	0.244436	0.755564	0.1820031	2.41438	0.119656	0	0.6595832	3.300398	1	1	1	2.299897	0.7555638	0.2444362	0.007622811	3.300398	0.679625	0.892364	1.06587	1.36214
930400	-17611.82	-17603.22	-8.600554	39.53678	0.245463	0.248943	0.251289	0.254306	0.05822544	0.899921	0.960951	0.703949	1.03934	0.00812719	0.00867835	0.00635736	0.00938624	0.000222865	0.999777	0.01322741	1.34642	1.41801	0	1.205031	3.984936	1	1	1	2.026657	0.9997771	0.000222865	0.009030997	3.984936	0.805707	0.941396	1.04417	1.20873
930500	-17615.7	-17605.74	-9.958232	4.370736	0.241071	0.251365	0.251334	0.25623	0.1115057	0.629366	0.725412	0.65871	1.61823	0.00558177	0.0064336	0.00584202	0.0143519	0.893042	0.106958	0.08492259	2.7492	1.04707	0	1.189527	3.8589	1	1	1	1.979271	0.1069583	0.8930417	0.008868883	3.8589	0.473637	0.787127	1.08418	1.65505
930600	-17610.84	-17604.94	-5.895079	40.72686	0.243858	0.248489	0.249769	0.257884	0.04086927	0.294575	0.252975	0.513167	0.560973	0.00595283	0.00511217	0.0103702	0.0113362	0.476285	0.523715	0.007179542	0.838999	1.52887	0	0.763672	3.350124	1	1	1	2.200001	0.5237154	0.4762846	0.02020819	3.350124	0.808444	0.942356	1.04363	1.20557
930700	-17611.39	-17604.12	-7.271485	19.85507	0.251015	0.245755	0.251496	0.251734	0.1700272	0.435817	0.418735	0.58836	0.335328	0.00686826	0.00659906	0.00927226	0.0052846	0.649341	0.350659	0.04565906	1.75642	2.31875	0	0.8901878	3.783938	1	1	1	2.011107	0.3506586	0.6493414	0.01575949	3.783938	0.730891	0.913486	1.05782	1.2978
930800	-17612.31	-17604.37	-7.945451	22.47192	0.248837	0.244115	0.253901	0.253147	0.03352583	0.565061	0.563684	0.638139	0.181294	0.0100612	0.0100367	0.0113624	0.00322804	0.91741	0.0825904	0.01838397	1.15451	1.56106	0	1.77575	3.546651	1	1	1	1.895474	0.08259038	0.9174096	0.01780557	3.546651	0.746043	0.919407	1.05523	1.27932
930900	-17616.7	-17605.29	-11.41601	28.41198	0.250988	0.250613	0.249418	0.248982	0.2515999	0.67566	0.882657	0.941728	0.15251	0.0100395	0.0131152	0.0139929	0.00226611	0.418333	0.581667	0.01870225	1.63188	2.88456	0	2.122715	3.286486	1	1	1	1.883944	0.5816666	0.4183334	0.01485877	3.286486	0.772624	0.92946	1.05047	1.24745
931000	-17613.24	-17605.79	-7.454062	31.41218	0.241769	0.249892	0.257071	0.251268	0.1417603	0.283788	0.365988	0.489766	0.907973	0.00443767	0.00572305	0.0076586	0.0141982	0.238466	0.761534	0.05254036	1.59869	2.9561	0	0.9286728	3.630686	1	1	1	1.934611	0.7615343	0.2384657	0.01563726	3.630686	0.783194	0.933342	1.0485	1.23496
931100	-17616.21	-17607.2	-9.006039	9.039211	0.253698	0.251916	0.244134	0.250251	0.06305453	0.250397	0.361463	0.36104	1.08542	0.00442768	0.00639162	0.00638415	0.0191931	0.128992	0.871008	0.1697438	0.779699	1.70725	0	0.8014991	3.293887	1	1	1	2.073158	0.8710075	0.1289925	0.01768265	3.293887	0.614464	0.862895	1.07434	1.4483
931200	-17616.58	-17607.24	-9.343938	8.232717	0.254127	0.248202	0.243869	0.253803	0.06477976	0.40193	0.538628	0.268029	0.538772	0.00823838	0.0110403	0.0054938	0.0110432	0.662882	0.337118	0.03222033	3.28414	1.03929	0	2.3713	3.998413	1	1	1	2.069519	0.3371175	0.6628825	0.02049703	3.998413	0.598165	0.855023	1.07612	1.4707
931300	-17612.77	-17605.84	-6.931652	28.70136	0.253565	0.25291	0.2492	0.244325	0.02613516	0.559109	0.472936	0.516477	0.502082	0.00804847	0.00680801	0.00743478	0.00722756	0.450955	0.549045	0.03748316	2.43425	2.1907	0	1.065977	3.864361	1	1	1	2.003419	0.5490455	0.4509545	0.01439518	3.864361	0.773713	0.929863	1.05027	1.24616
931400	-17618.16	-17604.03	-14.12183	44.33988	0.253956	0.242654	0.251193	0.252198	0.449363	1.0062	0.880657	0.221375	1.92508	0.00884841	0.00774442	0.00194675	0.0169289	0.0138245	0.986175	0.04507527	0.196016	1.36264	0	0.7537361	3.835544	1	1	1	2.057443	0.9861755	0.01382455	0.008793908	3.835544	0.816088	0.945015	1.04211	1.19678
931500	-17617.51	-17605.36	-12.15594	35.21589	0.253277	0.24074	0.254887	0.251096	0.07519935	1.2324	1.28207	0.876388	3.41139	0.00544024	0.00565949	0.00386869	0.0150591	0.258623	0.741377	0.01787461	2.68876	0.22415	0	1.270542	3.984085	1	1	1	2.138691	0.7413774	0.2586226	0.004414355	3.984085	0.79467	0.937483	1.04632	1.22153
931600	-17617.52	-17607.16	-10.36727	31.5983	0.256909	0.243765	0.24667	0.252655	0.1626067	0.549169	0.462798	0.785221	2.08366	0.00483074	0.00407098	0.00690716	0.0183288	0.62384	0.37616	0.09281903	2.77393	3.16086	0	0.8976131	3.768963	1	1	1	1.965401	0.3761604	0.6238396	0.008796457	3.768963	0.783802	0.933563	1.04839	1.23425
931700	-17612.71	-17603.34	-9.367951	35.65891	0.251859	0.247779	0.247235	0.253127	0.15822	0.203597	0.177947	0.541051	0.421642	0.00447302	0.00390948	0.0118868	0.00926345	0.733102	0.266898	0.1806073	2.47923	0.669139	0	0.7761277	3.381932	1	1	1	2.147585	0.2668983	0.7331017	0.02196991	3.381932	0.79589	0.937919	1.04608	1.22011
931800	-17612.91	-17605.82	-7.089667	23.13509	0.251714	0.254598	0.249506	0.244182	0.1155051	0.402338	0.432806	0.38258	1.04287	0.0068477	0.00736625	0.00651142	0.0177494	0.983641	0.0163592	0.03426246	0.547602	3.10618	0	0.7071444	3.26642	1	1	1	2.053281	0.0163592	0.9836408	0.01701975	3.26642	0.749487	0.920734	1.05463	1.27515
931900	-17616.59	-17606.32	-10.27534	14.41461	0.255053	0.248567	0.244045	0.252335	0.2226774	0.620321	0.744457	0.233639	1.27918	0.00928827	0.011147	0.00349836	0.0191536	0.390025	0.609975	0.02342462	0.201681	1.44281	0	1.469439	3.124173	1	1	1	2.218355	0.6099753	0.3900247	0.01497334	3.124173	0.687859	0.895873	1.06466	1.35161
932000	-17611.15	-17603.75	-7.39585	42.65401	0.251026	0.244748	0.255026	0.2492	0.131288	0.368042	0.35612	0.8477	0.0857298	0.00655056	0.00633837	0.0150877	0.00152585	0.0965716	0.903428	0.05752966	2.75001	1.22494	0	0.5959286	3.188844	1	1	1	1.967894	0.9034284	0.09657157	0.01779841	3.188844	0.812639	0.943819	1.0428	1.20074
932100	-17613.85	-17604.76	-9.083734	9.407898	0.249724	0.252796	0.249638	0.247842	0.1056453	0.185289	0.141584	0.758776	0.271032	0.00337809	0.00258128	0.0138336	0.00494132	0.0286822	0.971318	0.1596595	3.24403	2.34232	0	1.148609	3.515331	1	1	1	1.933851	0.9713178	0.0286822	0.0182315	3.515331	0.621271	0.86612	1.07356	1.43905
932200	-17619.68	-17607.61	-12.07701	28.93374	0.250786	0.24187	0.260575	0.246768	0.1468149	0.450465	0.628503	1.69871	1.96693	0.00305291	0.00425952	0.0115126	0.0133304	0.0460957	0.953904	0.08404134	2.08837	3.29943	0	1.247589	3.39457	1	1	1	2.305691	0.9539043	0.04609567	0.006777246	3.39457	0.774575	0.930181	1.05011	1.24513
932300	-17613.61	-17605.42	-8.191042	7.922208	0.248443	0.249104	0.249981	0.252472	0.08264085	0.389739	0.422926	1.74476	0.435967	0.00300756	0.00326366	0.0134641	0.0033643	0.103621	0.896379	0.04612261	3.25944	3.31396	0	0.4890401	3.351608	1	1	1	2.38826	0.8963789	0.1036211	0.007716853	3.351608	0.591302	0.851644	1.07682	1.48023
932400	-17611.56	-17603.81	-7.753503	41.09987	0.251075	0.245003	0.252255	0.251667	0.2070495	0.341332	0.302543	1.04811	0.426975	0.00378083	0.00335117	0.0116096	0.00472948	0.491474	0.508526	0.02426793	0.482406	0.922776	0	0.6916684	3.954584	1	1	1	1.949201	0.5085259	0.4914741	0.0110767	3.954584	0.809278	0.942648	1.04347	1.20461
932500	-17614.25	-17604.89	-9.36347	14.13829	0.246234	0.247881	0.255107	0.250779	0.05645913	0.304595	0.364367	0.967658	0.366781	0.0037826	0.00452488	0.0120168	0.00455485	0.582787	0.417213	0.1709819	2.86882	1.27034	0	1.114012	3.893196	1	1	1	2.049061	0.4172132	0.5827868	0.01241845	3.893196	0.685073	0.894691	1.06507	1.35517
932600	-17617.35	-17607.73	-9.616311	21.88425	0.242518	0.25228	0.254667	0.250535	0.1431742	0.148809	0.20164	0.325671	0.67217	0.00383078	0.00519083	0.00838374	0.0173037	0.754896	0.245104	0.1850136	1.53608	1.87642	0	0.7131524	3.673052	1	1	1	2.060308	0.2451044	0.7548956	0.025743	3.673052	0.742867	0.918178	1.05578	1.28317
932700	-17613.84	-17606.87	-6.965039	34.36956	0.244529	0.24751	0.252808	0.255153	0.1741706	0.355229	0.346884	0.449858	0.811092	0.00500781	0.00489017	0.00634185	0.0114343	0.576006	0.423994	0.01308219	1.53187	2.10703	0	0.7962576	3.86313	1	1	1	1.945204	0.423994	0.576006	0.01409743	3.86313	0.792277	0.936626	1.04678	1.22432
932800	-17611.34	-17603.59	-7.749276	28.03347	0.248658	0.248218	0.251233	0.251891	0.05289034	0.344863	0.377608	0.713606	1.76338	0.00342002	0.00374476	0.00707688	0.0174875	0.735688	0.264312	0.0132843	3.05971	2.42164	0	0.9279135	3.998343	1	1	1	2.175119	0.2643117	0.7356883	0.009917062	3.998343	0.771177	0.928923	1.05074	1.24916
932900	-17610.27	-17603.04	-7.229974	19.42962	0.246593	0.246651	0.250218	0.256538	0.07482438	0.247698	0.269917	0.467158	0.593219	0.00544714	0.00593575	0.0102733	0.0130455	0.712285	0.287715	0.06515861	0.230392	1.99973	0	1.12681	3.199188	1	1	1	2.117308	0.2877147	0.7122853	0.02199103	3.199188	0.728157	0.912402	1.05828	1.30116
933000	-17610.52	-17604.31	-6.2094	24.41122	0.246089	0.243607	0.253568	0.256736	0.1077921	0.311907	0.299751	0.613788	0.15685	0.00691163	0.00664226	0.0136011	0.00347568	0.683267	0.316733	0.01714818	0.235428	0.425084	0	0.6985333	3.168304	1	1	1	2.238447	0.3167334	0.6832666	0.02215927	3.168304	0.755734	0.923121	1.05353	1.26762
933100	-17615.35	-17603.7	-11.65466	26.12371	0.253334	0.244755	0.252668	0.249243	0.1734007	0.778821	0.954097	1.14568	0.351042	0.00820694	0.0100539	0.0120727	0.00369916	0.939544	0.0604563	0.08686452	1.19914	3.22934	0	1.794934	3.317884	1	1	1	2.27441	0.06045631	0.9395437	0.01053765	3.317884	0.763418	0.926026	1.05215	1.25841
933200	-17616.59	-17606.46	-10.12721	14.26464	0.25006	0.252914	0.241319	0.255707	0.2996619	0.479447	0.525179	0.830356	0.887209	0.00505923	0.0055418	0.00876209	0.00936202	0.378443	0.621557	0.02094488	2.92715	1.18766	0	0.4363333	3.603202	1	1	1	2.018404	0.6215571	0.3784429	0.01055222	3.603202	0.686356	0.895236	1.06488	1.35353
933300	-17616.08	-17606.33	-9.751328	3.392085	0.250262	0.245953	0.250276	0.253509	0.1455992	0.79425	0.835395	1.52087	0.596373	0.00588259	0.00618733	0.0112643	0.00441702	0.603934	0.396066	0.05209669	3.49392	0.470427	0	0.3706027	3.5874	1	1	1	1.866809	0.396066	0.603934	0.007406475	3.5874	0.41749	0.75116	1.08387	1.74748
933400	-17621.08	-17606.99	-14.09577	42.9858	0.244549	0.249739	0.261128	0.244583	0.07071895	1.11533	1.07509	1.80708	0.256974	0.00757537	0.00730206	0.0122737	0.00174537	0.586593	0.413407	0.1567452	1.08067	2.04859	0	2.306431	3.414129	1	1	1	2.180782	0.4134072	0.5865928	0.006792018	3.414129	0.813333	0.94406	1.04266	1.19994
933500	-17617.37	-17608.93	-8.442842	34.66116	0.246063	0.254865	0.25565	0.243423	0.0119563	0.670861	0.845492	2.01343	0.0959051	0.00510401	0.00643262	0.0153184	0.00072966	0.134998	0.865002	0.008998786	1.8119	1.05674	0	0.691673	3.034195	1	1	1	1.787592	0.8650022	0.1349978	0.00760814	3.034195	0.793111	0.936925	1.04662	1.22335
933600	-17612.9	-17603.91	-8.993461	49.39455	0.246524	0.247242	0.253682	0.252552	0.05430588	0.287489	0.340415	1.72581	0.0542634	0.00256316	0.00303503	0.0153867	0.000483794	0.994001	0.00599871	0.06401147	1.931	3.39035	0	1.022099	3.843401	1	1	1	2.24498	0.005998711	0.9940013	0.008915665	3.843401	0.82538	0.948203	1.04024	1.18618
933700	-17612.12	-17603.25	-8.864346	15.23274	0.245098	0.249606	0.252094	0.253203	0.1056271	0.221529	0.379487	1.7619	0.310474	0.00243948	0.00417892	0.0194021	0.00341895	0.509834	0.490166	0.1042496	1.92063	3.33355	0	0.5264185	3.299409	1	0	1	2.215292	0.4901662	0.5098338	0.01101202	3.299409	0.695687	0.899167	1.06347	1.34167
933800	-17613.04	-17603.9	-9.139061	26.1356	0.248225	0.246499	0.250618	0.254658	0.05827833	0.270492	0.260384	1.35361	0.205352	0.00350454	0.00337357	0.0175375	0.00266057	0.67303	0.32697	0.09072248	3.27993	1.55202	0	1.707106	3.019274	0	1	1	2.044631	0.3269695	0.6730305	0.01295615	3.019274	0.763469	0.926045	1.05214	1.25835
933900	-17614.36	-17605.64	-8.718186	32.61008	0.243532	0.248817	0.253286	0.254366	0.2009036	0.297445	0.350217	0.816098	0.158597	0.0048363	0.00569434	0.0132693	0.0025787	0.85965	0.14035	0.05396832	1.33989	2.57813	0	1.512932	3.300958	1	1	1	1.947118	0.1403496	0.8596504	0.01625945	3.300958	0.787016	0.934729	1.04778	1.23048
934000	-17609.72	-17602.21	-7.513914	47.75864	0.247939	0.244771	0.254725	0.252565	0.09332105	0.253107	0.105889	1.17718	0.273486	0.00390994	0.00163576	0.0181848	0.00422476	0.612195	0.387805	0.03074656	0.883027	0.761599	0	1.169134	3.708129	1	1	1	2.058276	0.3878051	0.6121949	0.0154478	3.708129	0.82253	0.94723	1.04082	1.18942
934100	-17615.33	-17603.88	-11.45203	40.91938	0.2511	0.254799	0.246801	0.247299	0.1210929	0.31082	0.111381	1.40362	0.810937	0.00324089	0.00116136	0.0146354	0.00845556	0.763223	0.236777	0.04108001	1.66464	1.30632	0	2.459702	3.951959	1	1	1	2.010755	0.2367774	0.7632226	0.0104269	3.951959	0.808876	0.942507	1.04355	1.20507
934200	-17626.24	-17610.85	-15.38402	9.167939	0.264355	0.241292	0.246647	0.247706	0.4438592	0.398285	0.39443	1.03967	0.333077	0.00508579	0.00503656	0.0132758	0.00425314	0.786663	0.213337	0.1932256	2.52239	2.4082	0	1.858069	3.495612	1	1	1	1.994535	0.2133366	0.7866634	0.01276923	3.495612	0.616883	0.864045	1.07407	1.44501
934300	-17615.64	-17606.51	-9.13268	8.327236	0.246496	0.246204	0.254437	0.252863	0.04820866	0.635318	0.567107	0.567799	0.40593	0.0111204	0.00992644	0.00993854	0.00710524	0.465331	0.534669	0.1878815	3.14242	1.32292	0	0.7468246	3.100997	0	1	1	2.022395	0.5346692	0.4653308	0.01750362	3.100997	0.600185	0.85601	1.0759	1.4679
934400	-17614.84	-17606.33	-8.509043	17.06649	0.252833	0.24224	0.254777	0.250149	0.1540815	0.6177	0.66195	0.493108	0.147146	0.0133972	0.0143569	0.0106949	0.00319143	0.705592	0.294408	0.03580072	3.2765	2.14107	0	1.559	3.476338	1	1	1	1.873394	0.2944084	0.7055916	0.02168884	3.476338	0.711261	0.9056	1.06104	1.3221
934500	-17614.47	-17604.97	-9.501575	32.96955	0.247187	0.244994	0.251574	0.256245	0.1551726	0.897782	0.90071	0.957306	0.508766	0.00991399	0.00994632	0.0105713	0.00561818	0.00900479	0.990995	0.07405762	0.799294	1.89991	0	0.8481299	3.168975	1	1	1	2.228234	0.9909952	0.009004787	0.01104276	3.168975	0.788124	0.93513	1.04757	1.22918
934600	-17622.13	-17610.69	-11.44348	49.30549	0.248449	0.262344	0.238414	0.250793	0.1894106	0.576049	0.612292	1.97434	0.253157	0.00416472	0.00442675	0.0142741	0.00183028	0.00475479	0.995245	0.1954527	2.13029	2.39458	0	0.964889	3.300161	1	1	1	1.975053	0.9952452	0.004754787	0.007229806	3.300161	0.825228	0.948152	1.04027	1.18635
934700	-17617.45	-17604.85	-12.59975	29.33992	0.250129	0.249054	0.2496	0.251217	0.04399105	0.690876	0.704331	0.417962	2.81481	0.00575133	0.00586333	0.0034794	0.0234324	0.422804	0.577196	0.09690676	1.13288	1.46968	0	2.055825	3.06112	1	1	1	2.112801	0.5771956	0.4228044	0.008324681	3.06112	0.776059	0.930729	1.04983	1.24338
934800	-17616.6	-17606.33	-10.27193	38.84203	0.246372	0.246028	0.25064	0.256961	0.1556831	0.45079	0.504792	0.334763	2.94086	0.00529355	0.00592768	0.00393107	0.034534	0.561018	0.438982	0.01819674	2.45248	2.88859	0	1.379253	3.008883	1	1	1	2.15962	0.438982	0.561018	0.01174282	3.008883	0.804054	0.940814	1.0445	1.21064
934900	-17615.36	-17605.09	-10.26784	39.24203	0.242122	0.248271	0.257367	0.25224	0.175644	0.255225	0.327171	0.184986	0.799904	0.00531582	0.0068143	0.00385287	0.0166604	0.157351	0.842649	0.0448545	2.02453	1.22519	0	2.047835	3.893854	1	1	1	2.27273	0.8426493	0.1573507	0.02082793	3.893854	0.805011	0.941151	1.04431	1.20953
935000	-17613.91	-17604.21	-9.698938	8.050748	0.251088	0.24782	0.248222	0.25287	0.1505785	0.14758	0.131669	0.523462	0.346845	0.00387586	0.00345799	0.0137476	0.00910914	0.688952	0.311048	0.1882269	0.52503	0.312533	0	1.09831	3.234318	1	1	1	1.917094	0.311048	0.688952	0.02626281	3.234318	0.594187	0.853069	1.07653	1.47622
935100	-17619.61	-17606.74	-12.86765	38.42594	0.25168	0.240602	0.247219	0.260499	0.2166306	0.19908	0.201298	0.432939	0.471041	0.00487551	0.00492983	0.0106027	0.0115359	0.507227	0.492773	0.3956914	3.45503	1.37441	0	0.5961428	3.187886	0	1	1	1.987876	0.4927734	0.5072266	0.02449016	3.187886	0.803043	0.940458	1.04469	1.21181
935200	-17613.82	-17605.83	-7.989364	31.52998	0.253813	0.245836	0.252559	0.247792	0.0454573	0.30804	0.400993	0.337634	0.498031	0.00677029	0.00881328	0.00742074	0.010946	0.967042	0.0329582	0.1000015	0.106704	3.09515	0	1.239932	3.658886	1	1	1	2.128743	0.03295824	0.9670418	0.02197861	3.658886	0.783579	0.933482	1.04843	1.23451
935300	-17611.95	-17604.98	-6.967337	19.40688	0.244256	0.251928	0.257305	0.246511	0.06166047	0.208913	0.238133	0.35397	0.359144	0.00599353	0.00683183	0.0101551	0.0103035	0.756825	0.243175	0.03284583	2.28445	0.367796	0	1.369941	3.353095	1	1	1	2.192348	0.2431752	0.7568248	0.02868913	3.353095	0.728009	0.912343	1.0583	1.30134
935400	-17616.13	-17607.27	-8.853535	6.691917	0.246951	0.247651	0.250585	0.254813	0.151282	0.387114	0.476071	0.221782	0.601374	0.00947409	0.0116512	0.00542781	0.0147178	0.645122	0.354878	0.02152158	2.5753	2.36178	0	1.78599	3.177741	1	1	1	2.251451	0.3548779	0.6451221	0.02447367	3.177741	0.560087	0.835781	1.07967	1.52446
935500	-17610.5	-17603.49	-7.014527	4.581295	0.249313	0.245908	0.25375	0.25103	0.07344241	0.150688	0.175706	0.117631	0.276787	0.00820842	0.00957119	0.00640769	0.0150774	0.813285	0.186715	0.04902526	2.63181	1.70575	0	0.7701758	3.147448	1	1	1	2.211161	0.186715	0.813285	0.05447284	3.147448	0.4837	0.793182	1.08394	1.63917
935600	-17615.94	-17605.71	-10.22947	31.88116	0.251213	0.24249	0.256478	0.249819	0.1725438	0.237091	0.22052	0.18737	0.224783	0.00929355	0.00864397	0.00734454	0.0088111	0.833226	0.166774	0.1006432	0.890983	3.3948	0	2.0818	3.61209	1	1	1	2.035159	0.1667744	0.8332256	0.03919816	3.61209	0.784715	0.933895	1.04821	1.23318
935700	-17612.85	-17605.12	-7.732154	20.92016	0.249617	0.24439	0.258514	0.247479	0.03121147	0.24838	0.236582	0.332306	0.210492	0.00785472	0.00748163	0.0105088	0.00665658	0.606503	0.393497	0.1400975	1.45549	0.466036	0	0.8692565	3.525198	1	1	1	1.930708	0.3934973	0.6065027	0.03162384	3.525198	0.737383	0.91604	1.05672	1.28985
