Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
3400	-17388.67	-17371.63	-17.03842	18.98836	0.251284	0.248077	0.251362	0.249277	0.1253653	0.127673	0.294757	1.52168	4.16226	0.000642995	0.00148448	0.00766361	0.0209622	0.654743	0.345257	0.06536137	0.007380327	3.04428	0.838048	0	1.492051	3.372217	1	1	1	1.152536	0.3452572	0.6547428	70.72184	0.00503627	3.372217	0.725231	0.911237	1.05877	1.30477
3500	-17391.91	-17376.89	-15.02287	10.20816	0.249925	0.24904	0.245573	0.255462	0.1941115	0.0903688	0.0805695	0.770867	2.95729	0.000601737	0.000536486	0.00513295	0.0196916	0.351587	0.648413	0.06249759	0.02920208	3.13022	0.946856	0	0.7058087	3.933501	1	1	1	1.191029	0.6484135	0.3515865	50.44695	0.006658674	3.933501	0.634864	0.872456	1.07192	1.42076
3600	-17390.66	-17376.32	-14.34295	24.25322	0.256839	0.244989	0.248156	0.250016	0.1100093	0.0845996	0.307686	1.13352	3.93625	0.000442792	0.00161042	0.00593283	0.0206022	0.551256	0.448744	0.01193295	0.02510178	3.04651	0.927029	0	0.3612955	3.703303	1	1	1	1.455262	0.4487436	0.5512564	47.51778	0.005233972	3.703303	0.754986	0.922837	1.05366	1.26852
3700	-17387.71	-17373.84	-13.86304	25.37527	0.255062	0.245559	0.246332	0.253047	0.1315254	0.122827	0.190705	0.620689	3.17822	0.000865309	0.0013435	0.0043727	0.0223903	0.991118	0.00888171	0.1470569	0.01605035	3.02974	0.894028	0	0.8681862	3.720743	1	1	1	1.309215	0.008881711	0.9911183	23.53413	0.007044917	3.720743	0.760151	0.924795	1.05274	1.26232
3800	-17392.82	-17375.08	-17.74092	28.28619	0.257252	0.247926	0.245794	0.249028	0.09674028	0.216726	0.17953	0.934628	2.0732	0.00166244	0.00137712	0.00716925	0.0159029	0.973245	0.0267547	0.08056367	8.165951e-05	3.20494	0.804804	0	1.510047	3.922965	1	1	1	1.40513	0.02675473	0.9732453	66.18812	0.007670699	3.922965	0.772146	0.929283	1.05056	1.24801
3900	-17391.26	-17373.24	-18.01263	28.13557	0.250158	0.247664	0.251621	0.250558	0.2232493	0.101223	0.183335	1.50241	1.66127	0.000728664	0.00131976	0.0108153	0.0119588	0.60837	0.39163	0.246809	0.004135801	3.09287	0.870278	0	1.850899	3.921427	1	1	1	1.103377	0.3916297	0.6083703	12.24256	0.007198619	3.921427	0.77157	0.929069	1.05066	1.2487
4000	-17385.88	-17372.84	-13.03217	24.86837	0.251007	0.248362	0.246879	0.253752	0.03636364	0.192197	0.16736	1.84653	2.37513	0.00102466	0.00089225	0.00984444	0.0126626	0.97897	0.0210301	0.05879919	0.004330598	2.99568	0.950336	0	0.9784391	3.995044	1	1	1	1.252748	0.02103008	0.9789699	46.5057	0.005331306	3.995044	0.757859	0.923928	1.05315	1.26506
4100	-17387.39	-17373.83	-13.55612	19.4033	0.253423	0.247922	0.253434	0.24522	0.08792851	0.123765	0.137895	3.08671	1.23564	0.000661708	0.000737254	0.0165031	0.00660633	0.462671	0.537329	0.07350986	0.009275806	3.07173	1.13101	0	0.3608344	3.592922	1	1	1	1.287646	0.5373289	0.4626711	9.404453	0.005346501	3.592922	0.727985	0.912334	1.05831	1.30137
4200	-17388.26	-17376.21	-12.05042	43.19097	0.242432	0.249105	0.253523	0.25494	0.1800205	0.120093	0.177928	2.53631	0.368212	0.000992879	0.00147104	0.0209691	0.00304422	0.00778891	0.992211	0.004755727	0.01987699	3.09217	1.01583	0	0.6579898	3.441048	1	1	1	1.294633	0.9922111	0.00778891	56.85081	0.008267582	3.441048	0.813758	0.944208	1.04258	1.19946
4300	-17394.37	-17378.35	-16.02722	49.60944	0.249985	0.251622	0.251334	0.24706	0.1343534	0.0921857	0.125788	3.46046	2.56126	0.000466173	0.000636098	0.0174992	0.012952	0.40812	0.59188	0.01530996	0.03585877	2.91051	0.97464	0	0.7787474	3.716483	1	1	1	1.316937	0.5918799	0.4081201	92.30843	0.005056889	3.716483	0.825744	0.948327	1.04017	1.18576
