Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
3400	-17390.34	-17374.17	-16.16447	32.02413	0.246953	0.248024	0.248222	0.256801	0.05553862	20.2968	0.53413	0.554949	0.148588	0.0218738	0.000575628	0.000598065	0.000160132	0.622751	0.377249	0.06279438	0.0008290075	3.01505	0.972986	0	1.391274	3.386196	1	1	1	1.501043	0.3772491	0.6227509	34.99801	0.001077694	3.386196	0.785172	0.934061	1.04813	1.23264
3500	-17389.92	-17373.05	-16.86275	39.53529	0.244777	0.247851	0.24932	0.258052	0.09281968	19.9066	0.232858	0.494581	0.658392	0.0204912	0.000239696	0.000509106	0.000677728	0.123779	0.876221	0.03225018	0.008190438	3.02048	1.01436	0	1.513145	3.780361	1	1	1	1.299463	0.8762212	0.1237788	89.34192	0.001029368	3.780361	0.805704	0.941395	1.04417	1.20873
3600	-17389.51	-17371.41	-18.09833	20.51547	0.246938	0.249927	0.249781	0.253354	0.1768986	19.3203	0.639323	1.29774	0.664514	0.0197919	0.00065493	0.00132942	0.000680735	0.428741	0.571259	0.008788367	0.003113668	2.98328	0.974346	0	1.301056	3.612338	1	1	1	1.250801	0.5712586	0.4287414	72.23781	0.001024412	3.612338	0.734973	0.915095	1.05713	1.2928
3700	-17389.84	-17372.36	-17.48037	24.56427	0.253343	0.243814	0.251578	0.251265	0.1600667	17.4665	0.258481	0.512658	0.316114	0.0196261	0.00029044	0.000576043	0.000355198	0.0564357	0.943564	0.09891167	0.03597475	2.98347	0.98826	0	0.3587971	3.750962	1	1	1	1.470423	0.9435643	0.05643569	90.65335	0.00112364	3.750962	0.756452	0.923394	1.0534	1.26675
3800	-17386.15	-17371.36	-14.78898	5.602132	0.249032	0.251587	0.251755	0.247625	0.08128928	13.4345	0.426446	0.718211	0.440548	0.0186783	0.000592899	0.000998547	0.000612505	0.401667	0.598333	0.01071582	0.005822407	2.99272	1.04536	0	1.85049	3.962321	1	1	1	1.289459	0.5983333	0.4016667	31.62445	0.001390324	3.962321	0.525314	0.817093	1.08213	1.57547
3900	-17391.62	-17376.07	-15.54515	19.67342	0.258945	0.241171	0.248536	0.251348	0.2523626	13.861	0.239862	0.387864	0.220094	0.0201072	0.000347949	0.000562646	0.000319274	0.0561057	0.943894	0.0265387	0.03924237	3.00382	0.971917	0	1.391394	3.800959	1	1	1	1.330413	0.9438943	0.05610572	31.10517	0.001450625	3.800959	0.729734	0.913028	1.05802	1.29922
4000	-17384.24	-17371.65	-12.58614	49.07864	0.249739	0.245123	0.249611	0.255527	0.08956511	7.74806	0.167697	0.512882	0.633095	0.0192413	0.000416454	0.00127368	0.00157221	0.572055	0.427945	0.02369192	0.00738374	2.95815	1.01784	0	0.9308159	3.701782	1	1	1	1.267884	0.4279451	0.5720549	94.94659	0.002483374	3.701782	0.82484	0.94802	1.04035	1.18679
4100	-17386.94	-17371.81	-15.13133	16.13548	0.250038	0.250549	0.251076	0.248337	0.199909	17.1083	0.196907	0.671	0.802795	0.0196334	0.00022597	0.000770036	0.000921283	0.0847342	0.915266	0.04935311	0.006822022	3.04795	0.966719	0	0.5192515	3.589564	1	1	1	1.401143	0.9152658	0.0847342	11.11092	0.001147595	3.589564	0.703666	0.902483	1.06224	1.33161
4200	-17387.94	-17374.44	-13.49378	8.745093	0.255183	0.24567	0.257035	0.242113	0.02288567	17.3015	0.207837	0.391089	0.76621	0.0209375	0.000251516	0.000473279	0.000927234	0.520492	0.479508	0.009082358	0.009114341	2.98452	1.0327	0	1.354131	3.726565	1	1	1	1.280259	0.4795081	0.5204919	10.39021	0.001210156	3.726565	0.608757	0.860162	1.07498	1.4561
4300	-17392.15	-17375.54	-16.60588	1.811931	0.251489	0.246259	0.257584	0.244667	0.01601948	19.7202	0.212175	0.290217	0.495456	0.0251315	0.000270396	0.000369853	0.000631409	0.682566	0.317434	0.1094267	0.00439944	2.99489	0.997846	0	0.6746487	3.044215	1	1	1	1.107423	0.3174339	0.6825661	87.71291	0.0012744	3.044215	0.269742	0.633399	1.06448	2.03238
