Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
776400	-17387.01	-17374.83	-12.18389	48.13352	0.247501	0.245508	0.250696	0.256295	0.1789074	0.431621	1.14376	5.1283	0.200367	0.00155202	0.00411271	0.0184403	0.00072048	0.746581	0.253419	0.0787087	3.28648	3.26005	0	0.282009	3.972859	1	1	1	1.334575	0.2534191	0.7465809	0.003595798	3.972859	0.823196	0.947458	1.04068	1.18866
776500	-17388.49	-17377.06	-11.42565	29.50341	0.249356	0.25024	0.250014	0.25039	0.2732529	0.154352	0.304595	2.97814	0.325854	0.00105001	0.00207207	0.0202595	0.00221669	0.580421	0.419579	0.2459167	2.16576	1.69971	0	0.8139608	3.091521	1	1	1	1.251521	0.4195795	0.5804205	0.00680272	3.091521	0.776648	0.930945	1.04972	1.24268
776600	-17384.25	-17374.96	-9.294054	5.23222	0.250256	0.244641	0.256708	0.248395	0.1816306	0.175965	0.354222	2.2783	0.539771	0.00147502	0.00296924	0.0190977	0.0045246	0.211128	0.788872	0.1069354	1.45597	3.13677	0	1.394729	3.072574	1	0	1	1.347502	0.7888719	0.2111281	0.008382435	3.072574	0.511446	0.80932	1.08288	1.59636
776700	-17384.86	-17374.28	-10.58601	39.02148	0.251318	0.247663	0.249247	0.251772	0.07009595	0.540982	0.954494	2.39525	0.101469	0.00450368	0.00794617	0.0199405	0.000844728	0.397675	0.602325	0.1714441	2.78822	2.38825	0	0.4039816	3.472671	1	1	1	1.367178	0.6023255	0.3976745	0.00832501	3.472671	0.804485	0.940966	1.04441	1.21014
776800	-17384.95	-17376.68	-8.271777	5.36255	0.242606	0.248098	0.255763	0.253533	0.1415291	0.288496	0.355414	2.0341	0.0615789	0.00277383	0.00341724	0.0195575	0.00059207	0.216667	0.783333	0.03191055	2.71434	2.43897	0	1.323566	3.544825	1	1	1	1.424896	0.7833329	0.2166671	0.009614811	3.544825	0.516472	0.812159	1.08262	1.58875
776900	-17384.66	-17374.39	-10.27283	35.70594	0.259192	0.247225	0.245375	0.248208	0.1791467	0.111542	0.265998	1.5678	2.11069	0.000695964	0.00165969	0.00978222	0.0131696	0.037713	0.962287	0.02240161	0.493714	1.57533	0	1.687595	3.821211	1	1	1	1.367659	0.962287	0.03771301	0.006239466	3.821211	0.796019	0.937965	1.04606	1.21996
777000	-17383.31	-17375.96	-7.34661	25.48281	0.25026	0.248694	0.249026	0.25202	0.08408087	0.0912927	0.0974512	0.637814	1.5438	0.0011757	0.00125502	0.00821402	0.0198816	0.32302	0.67698	0.05411014	2.16606	1.48507	0	0.6073946	3.521678	1	1	1	1.339337	0.6769801	0.3230199	0.0128784	3.521678	0.760629	0.924976	1.05265	1.26174
777100	-17381.72	-17373.79	-7.931719	10.05965	0.253474	0.243319	0.25433	0.248877	0.1448522	0.183609	0.277428	1.04651	2.4927	0.00111409	0.00168336	0.0063499	0.015125	0.234404	0.765596	0.01484055	2.0851	2.31719	0	1.123364	3.876289	1	1	1	1.281452	0.7655961	0.2344039	0.006067718	3.876289	0.632454	0.871343	1.07222	1.42399
777200	-17385.74	-17376.28	-9.453467	9.132084	0.247836	0.251329	0.253118	0.247718	0.04965486	0.291757	0.257779	0.907855	1.71206	0.0023002	0.00203231	0.00715747	0.0134978	0.0615411	0.938459	0.1571551	0.496949	1.09542	0	1.47604	3.885189	1	1	1	1.177867	0.9384589	0.06154115	0.007883935	3.885189	0.616214	0.863727	1.07414	1.44592
777300	-17386.47	-17374.42	-12.04944	41.00806	0.245988	0.24905	0.251607	0.253355	0.3044189	0.178003	0.724013	3.46249	2.66506	0.000762649	0.00310202	0.014835	0.0114184	0.547139	0.452861	0.001206202	2.8132	1.24864	0	0.6920518	3.09732	1	1	1	1.345325	0.4528613	0.5471387	0.004284476	3.09732	0.809074	0.942576	1.04351	1.20484
777400	-17383.09	-17374.44	-8.644982	34.31531	0.246358	0.247575	0.250746	0.255321	0.2208366	0.0673072	0.303416	2.70264	0.558321	0.000493685	0.0022255	0.0198234	0.00409518	0.11193	0.88807	0.009298641	3.2187	3.26937	0	0.9120544	3.177108	0	0	1	1.364472	0.8880697	0.1119303	0.007334806	3.177108	0.79212	0.936569	1.04681	1.2245
777500	-17383.5	-17375.03	-8.468211	36.30817	0.246566	0.244252	0.251426	0.257756	0.06632533	0.179432	0.252882	1.71609	1.60383	0.00122925	0.00173244	0.0117565	0.0109875	0.282513	0.717487	0.03160789	1.6289	2.64635	0	1.499592	3.772998	1	1	1	1.394691	0.7174868	0.2825132	0.006850767	3.772998	0.797639	0.938543	1.04574	1.21807
777600	-17381.58	-17373.99	-7.585975	46.65989	0.24923	0.252247	0.246348	0.252174	0.04867572	0.270226	0.402823	2.16035	0.716237	0.0019442	0.0028982	0.0155431	0.00515313	0.152054	0.847946	0.05767178	1.83033	2.14713	0	0.3996951	3.759953	1	1	1	1.312164	0.8479462	0.1520538	0.007194731	3.759953	0.820535	0.946547	1.04122	1.1917
777700	-17384.03	-17375.62	-8.402556	0.415382	0.249055	0.247988	0.246304	0.256653	0.07346769	0.374946	0.877285	1.99226	0.473035	0.00378924	0.00886593	0.020134	0.00478054	0.0391682	0.960832	0.02898239	3.34897	1.61072	0	1.489047	3.229086	0	1	1	1.44096	0.9608318	0.03916817	0.0101061	3.229086	0.0189946	0.19315	0.747403	3.04045
777800	-17385.77	-17376.3	-9.478017	5.156977	0.251412	0.248515	0.251323	0.248749	0.2135028	0.13053	0.353786	1.69436	2.45877	0.000769363	0.00208527	0.00998685	0.0144924	0.435296	0.564704	0.03155663	2.99875	2.6912	0	0.6159457	3.834888	1	1	1	1.165313	0.5647042	0.4352958	0.005894164	3.834888	0.508469	0.807627	1.08302	1.60089
777900	-17387.46	-17377.8	-9.665978	19.95565	0.252345	0.249624	0.250297	0.247733	0.1622472	0.183427	0.263346	1.47252	0.511779	0.00200424	0.00287749	0.0160897	0.00559202	0.115291	0.884709	0.02185327	0.453142	3.18275	0	2.512931	3.599478	1	1	1	1.392324	0.8847093	0.1152907	0.01092664	3.599478	0.731525	0.913736	1.05772	1.29702
778000	-17384.98	-17377.65	-7.333162	1.514034	0.250159	0.252307	0.251075	0.246459	0.2025762	0.185939	0.266934	1.68848	1.10417	0.00185387	0.00266142	0.0168347	0.0110089	0.502714	0.497286	0.002130162	0.440738	1.75284	0	0.9191718	3.110135	1	1	1	1.126036	0.4972861	0.5027139	0.009970315	3.110135	0.227482	0.590876	1.05124	2.13041
778100	-17382.51	-17375.14	-7.368788	42.34671	0.248848	0.251436	0.248846	0.25087	0.1054058	0.367594	0.407487	2.65517	0.491731	0.00250547	0.00277737	0.0180973	0.00335157	0.0368451	0.963155	0.001753557	2.53705	1.11521	0	0.3573064	3.72098	1	1	1	1.35667	0.9631549	0.03684509	0.006815858	3.72098	0.811988	0.943593	1.04293	1.20149
778200	-17385.79	-17376.69	-9.101361	18.93961	0.245704	0.257067	0.245923	0.251306	0.083715	0.0680371	0.0694459	2.34367	1.0436	0.000457165	0.000466632	0.015748	0.0070123	0.662145	0.337855	0.03052529	2.43903	2.51533	0	1.00086	3.893127	1	1	1	1.44848	0.3378555	0.6621445	0.006719357	3.893127	0.724901	0.911106	1.05882	1.30517
778300	-17386.51	-17378.58	-7.928662	36.6208	0.251267	0.247782	0.241551	0.2594	0.07204895	0.13896	0.120194	1.81238	0.41891	0.00128503	0.00111148	0.0167599	0.00387384	0.383782	0.616218	0.1219468	0.276822	3.04749	0	1.069059	3.820834	1	1	1	1.263578	0.6162184	0.3837816	0.009247431	3.820834	0.798465	0.938836	1.04558	1.21711
778400	-17382.75	-17375.33	-7.428299	43.24153	0.249671	0.253814	0.245895	0.25062	0.0886266	0.106455	0.172904	1.57966	0.838476	0.000897459	0.00145765	0.0133172	0.00706868	0.615386	0.384614	0.06488142	2.34814	0.489227	0	1.132765	3.97195	1	1	1	1.151902	0.3846143	0.6153857	0.008430397	3.97195	0.813863	0.944244	1.04256	1.19934
778500	-17385.88	-17377.96	-7.920777	38.72961	0.247913	0.248228	0.24628	0.257579	0.0403701	0.12592	0.123112	1.26731	2.5113	0.000911947	0.000891607	0.00917822	0.0181875	0.845024	0.154976	0.0327693	2.88984	1.70887	0	0.8505522	3.818652	1	1	1	1.134154	0.1549759	0.8450241	0.00724227	3.818652	0.803782	0.940719	1.04455	1.21095
778600	-17387.04	-17376.87	-10.16602	13.5592	0.256363	0.246233	0.246386	0.251018	0.01718274	0.698585	1.71497	0.234482	3.28456	0.00438341	0.0107609	0.00147131	0.0206097	0.400592	0.599408	0.06849054	0.244289	1.95882	0	0.6930536	3.403626	1	1	1	1.12863	0.5994085	0.4005915	0.006274707	3.403626	0.678978	0.892086	1.06597	1.36297
778700	-17385	-17374.54	-10.46351	27.50511	0.246583	0.246686	0.254661	0.25207	0.04376089	1.01901	2.01308	0.399832	2.87379	0.00690396	0.013639	0.00270894	0.0194705	0.362627	0.637373	0.04191294	3.00847	3.38079	0	1.031699	3.585534	1	1	1	1.265234	0.637373	0.362627	0.006775196	3.585534	0.769108	0.928154	1.05111	1.25162
778800	-17394.37	-17380.86	-13.51682	45.29928	0.255906	0.242945	0.24838	0.252769	0.1295569	0.874519	1.44648	0.309096	3.70464	0.00542136	0.00896706	0.00191616	0.022966	0.805696	0.194304	0.2508488	0.878564	2.52796	0	0.7549056	3.450168	1	1	1	1.544162	0.194304	0.805696	0.006199247	3.450168	0.817967	0.945663	1.04174	1.19463
778900	-17387.28	-17374.91	-12.36345	39.13893	0.250334	0.246991	0.253637	0.249038	0.01892144	0.732588	0.747825	0.889366	4.82108	0.00338791	0.00345837	0.00411294	0.0222954	0.376275	0.623725	0.1493689	3.15893	2.14153	0	0.4359136	3.147498	0	1	1	1.214913	0.6237252	0.3762748	0.004624573	3.147498	0.804766	0.941065	1.04436	1.20981
779000	-17389.45	-17377.94	-11.51103	1.041618	0.252429	0.242664	0.25291	0.251997	0.04908037	0.429677	0.970159	0.898371	6.38659	0.00143533	0.0032408	0.00300099	0.0213343	0.468722	0.531278	0.06884041	1.79811	3.06914	0	1.317776	3.214351	1	1	1	1.249892	0.5312781	0.4687219	0.003340479	3.214351	0.145182	0.488913	1.00657	2.35934
779100	-17388.39	-17376.95	-11.44312	13.09142	0.25555	0.244107	0.253287	0.247057	0.1600332	0.359551	0.451939	2.02942	2.30237	0.00179215	0.00225265	0.0101155	0.011476	0.183371	0.816629	0.1503256	0.784715	0.687679	0	0.3811221	3.761237	1	1	1	1.345674	0.8166291	0.1833709	0.004984418	3.761237	0.673783	0.889846	1.06671	1.36966
779200	-17385.28	-17377.28	-8.005735	21.93474	0.242327	0.25769	0.249235	0.250748	0.06465908	0.121304	0.201813	1.09097	0.911687	0.00135684	0.00225735	0.0122029	0.0101976	0.0887805	0.911219	0.1443177	2.42167	0.523257	0	0.6600986	3.780846	1	1	1	1.389671	0.9112195	0.08878051	0.01118537	3.780846	0.743144	0.918285	1.05573	1.28284
779300	-17385.63	-17376.58	-9.044169	33.01806	0.248037	0.252608	0.247725	0.251631	0.1659598	0.19282	0.267433	1.58809	0.772508	0.00182633	0.00253305	0.0150419	0.00731697	0.039156	0.960844	0.1290821	2.10446	0.413415	0	1.252266	3.670901	1	1	1	1.36575	0.960844	0.039156	0.009471708	3.670901	0.788272	0.935183	1.04754	1.229
779400	-17382.88	-17374.85	-8.035681	40.53939	0.255671	0.243757	0.254803	0.245769	0.1183707	0.147324	0.269403	1.02524	1.56294	0.00141791	0.00259285	0.00986733	0.0150424	0.831678	0.168322	0.07234555	3.44545	2.99206	0	1.268209	3.283654	0	1	1	1.250295	0.1683221	0.8316779	0.009624408	3.283654	0.808021	0.942208	1.04372	1.20606
779500	-17385.73	-17376.57	-9.152286	43.93418	0.250577	0.246402	0.248818	0.254203	0.1022519	0.412187	0.534696	1.46895	1.65368	0.00296039	0.00384027	0.0105502	0.011877	0.665729	0.334271	0.1070398	1.30988	1.54273	0	0.4099568	3.453672	1	1	1	1.221474	0.334271	0.665729	0.007182152	3.453672	0.815276	0.944734	1.04228	1.19771
779600	-17384.35	-17377.05	-7.297196	7.08946	0.242199	0.247895	0.260369	0.249537	0.084462	0.456362	0.983663	0.608165	1.38139	0.00470521	0.0101418	0.00627034	0.0142425	0.0208631	0.979137	0.003637408	2.15172	2.11736	0	0.3960925	3.730388	1	1	1	1.401373	0.9791369	0.02086313	0.01031026	3.730388	0.57096	0.841401	1.07875	1.50889
779700	-17380.68	-17373.4	-7.285727	23.83197	0.251845	0.247691	0.248255	0.252209	0.1283551	0.177301	0.463267	0.503504	1.97381	0.0014278	0.00373066	0.00405468	0.0158949	0.185619	0.814381	0.04003882	1.98165	1.42177	0	1.091801	3.941255	1	1	1	1.357837	0.8143809	0.1856191	0.008052929	3.941255	0.752958	0.922063	1.05402	1.27096
779800	-17384.73	-17376.48	-8.243495	0.9581571	0.249199	0.251248	0.253272	0.246281	0.1437987	0.159621	0.267592	0.366045	2.20856	0.0014358	0.002407	0.00329259	0.0198661	0.252092	0.747908	0.06346362	2.02383	3.28136	0	1.400614	3.545695	1	1	1	1.386696	0.7479085	0.2520915	0.008995054	3.545695	0.128531	0.463803	0.992705	2.41496
779900	-17385.91	-17375.8	-10.1156	7.99908	0.245962	0.24279	0.250253	0.260995	0.01868747	0.0428413	0.0698725	0.710459	0.731842	0.000711747	0.00116083	0.0118032	0.0121585	0.286909	0.713091	0.08661054	1.64721	2.6324	0	1.529554	3.55974	1	1	1	1.353576	0.7130914	0.2869086	0.01661356	3.55974	0.593035	0.852501	1.07665	1.47782
780000	-17384.37	-17374.56	-9.809342	37.85851	0.25454	0.247975	0.248872	0.248613	0.3156819	0.229449	0.411165	0.673835	1.00899	0.00322051	0.00577105	0.00945784	0.014162	0.30701	0.69299	0.1281001	0.757795	2.59347	0	0.4497581	3.206954	1	1	1	1.474908	0.6929896	0.3070104	0.01403584	3.206954	0.801638	0.939962	1.04497	1.21343
780100	-17388.41	-17379.25	-9.160711	14.97914	0.24288	0.254036	0.248404	0.25468	0.1324424	0.0267005	0.224687	0.896297	1.98434	0.000216616	0.00182284	0.00727148	0.0160985	0.79481	0.20519	0.01309817	2.84962	0.530536	0	0.7236258	3.691601	1	1	1	1.407523	0.20519	0.79481	0.0081128	3.691601	0.693325	0.898178	1.06383	1.34466
780200	-17387.21	-17376.11	-11.10861	35.11263	0.243945	0.254032	0.248646	0.253378	0.1591683	0.302769	0.346479	1.64321	3.15011	0.00143234	0.00163913	0.00777373	0.0149026	0.773947	0.226053	0.01351258	0.534534	0.665723	0	2.047142	3.552694	1	1	1	1.30344	0.2260534	0.7739466	0.00473081	3.552694	0.794383	0.93738	1.04637	1.22187
780300	-17383.72	-17374.61	-9.108871	30.44194	0.250432	0.25067	0.248659	0.250239	0.1050376	0.169773	0.712879	2.16942	2.8508	0.000855777	0.00359341	0.0109354	0.01437	0.757712	0.242288	0.0007141229	3.1769	0.45323	0	0.5453243	3.214441	1	1	1	1.388973	0.2422885	0.7577115	0.005040704	3.214441	0.779941	0.932154	1.04911	1.23879
780400	-17385.59	-17376.79	-8.797163	25.35497	0.24036	0.252628	0.253272	0.25374	0.1071368	0.397284	0.637424	1.41697	2.71996	0.00221608	0.0035556	0.00790396	0.0151722	0.710437	0.289563	0.01830172	1.37835	0.962914	0	1.031132	3.4449	1	1	1	1.415665	0.289563	0.710437	0.005578086	3.4449	0.760061	0.924761	1.05275	1.26242
780500	-17386.33	-17378.52	-7.803116	6.408195	0.244152	0.246239	0.256679	0.252929	0.06226149	0.437885	0.60264	0.970254	1.76892	0.00357367	0.00491828	0.00791846	0.0144365	0.752709	0.247291	0.06807802	1.40302	1.93971	0	0.7698079	3.821146	1	1	1	1.325779	0.2472908	0.7527092	0.008161219	3.821146	0.55179	0.831423	1.08033	1.53646
780600	-17382.66	-17376.11	-6.549947	3.533495	0.253882	0.23891	0.2508	0.256408	0.1540235	0.275744	0.567308	1.84729	0.356688	0.00287769	0.00592049	0.0192785	0.00372244	0.685557	0.314443	0.005066804	1.75955	1.7505	0	0.8931624	3.285426	1	1	1	1.336373	0.3144428	0.6855572	0.01043612	3.285426	0.426741	0.757356	1.08413	1.73178
780700	-17382.4	-17375.34	-7.062178	27.65415	0.255837	0.24343	0.245588	0.255145	0.08986183	0.501845	0.607366	1.63073	1.14116	0.00460977	0.00557905	0.0149793	0.0104823	0.143385	0.856615	0.002814923	0.957891	3.45441	0	0.6367313	3.041439	1	0	1	1.370073	0.8566151	0.1433849	0.009185646	3.041439	0.769697	0.928373	1.05101	1.25092
780800	-17384.72	-17375.83	-8.889944	16.98233	0.253689	0.237436	0.250386	0.258488	0.06268888	0.0929846	0.188735	1.9848	1.46345	0.000605381	0.00122877	0.0129221	0.00952784	0.181261	0.818739	0.03332648	0.403413	2.19934	0	1.490104	3.882262	1	1	1	1.332697	0.8187388	0.1812612	0.006510545	3.882262	0.710599	0.90533	1.06114	1.32293
780900	-17381.33	-17374.2	-7.137929	36.4764	0.255666	0.248134	0.250929	0.245271	0.1136454	0.131382	0.240351	1.91913	0.43148	0.00110703	0.00202522	0.0161707	0.00363568	0.532067	0.467933	0.03307379	1.97904	0.968316	0	1.320689	3.912337	1	1	1	1.275203	0.4679328	0.5320672	0.008426067	3.912337	0.798085	0.938701	1.04566	1.21756
781000	-17387.06	-17376.17	-10.88827	32.27625	0.24756	0.247159	0.257489	0.247792	0.2670117	0.551998	0.521863	2.13953	1.04953	0.00387405	0.00366256	0.0150157	0.00736585	0.419719	0.580281	0.0879513	2.73585	0.858731	0	1.208661	3.502158	1	1	1	1.313806	0.5802808	0.4197192	0.007018236	3.502158	0.785972	0.934351	1.04798	1.2317
781100	-17391.15	-17381.45	-9.706768	30.31233	0.251048	0.25179	0.242318	0.254844	0.02599035	0.072128	0.529126	1.54694	0.786752	0.000657277	0.00482174	0.0140967	0.00716938	0.990198	0.00980163	0.1046207	0.390305	0.26168	0	1.512655	3.899051	1	1	1	1.219096	0.009801633	0.9901984	0.00911264	3.899051	0.779495	0.93199	1.04919	1.23932
781200	-17382.78	-17374.77	-8.010367	17.07599	0.245131	0.252357	0.251379	0.251132	0.1992806	0.401621	0.811248	2.04501	0.749147	0.00318543	0.00643437	0.0162199	0.00594182	0.275914	0.724086	0.002640665	2.78855	2.37091	0	0.8153637	3.383984	1	1	1	1.281819	0.7240859	0.2759141	0.00793145	3.383984	0.711336	0.905631	1.06103	1.32201
781300	-17384.35	-17374.99	-9.368203	11.72347	0.251433	0.245391	0.253905	0.249271	0.2802386	0.305577	0.401725	1.70565	0.363198	0.00324995	0.00427254	0.0181403	0.00386278	0.569197	0.430803	0.1382854	2.81596	1.18937	0	0.6789955	3.317935	1	1	1	1.426068	0.4308034	0.5691966	0.01063547	3.317935	0.656977	0.88247	1.06905	1.3915
781400	-17380.87	-17374.72	-6.155507	48.17739	0.252854	0.251073	0.251273	0.2448	0.08341087	0.124133	0.288122	2.03655	0.0831639	0.00123272	0.00286123	0.0202242	0.000825871	0.944291	0.0557086	0.001286404	3.06089	1.12943	0	0.6783327	3.521213	1	1	1	1.343844	0.05570861	0.9442914	0.009930638	3.521213	0.823273	0.947484	1.04067	1.18857
781500	-17381.88	-17374.73	-7.147475	46.26313	0.251942	0.248248	0.24793	0.25188	0.03207336	0.209599	0.729797	2.12827	0.358284	0.0019267	0.00670853	0.0195637	0.00329346	0.735886	0.264114	0.02201791	1.82498	2.27729	0	0.4200641	3.36993	1	1	1	1.343505	0.2641136	0.7358864	0.009192316	3.36993	0.819797	0.946293	1.04137	1.19254
781600	-17387.19	-17376.23	-10.95505	16.0539	0.254906	0.253813	0.248325	0.242955	0.185653	0.0743496	0.13668	4.14428	0.510801	0.000391787	0.000720238	0.0218384	0.00269168	0.510471	0.489529	0.1330263	0.433167	2.37439	0	0.6836482	3.239275	1	1	1	1.48324	0.4895291	0.5104709	0.005269526	3.239275	0.702971	0.902196	1.06235	1.33249
781700	-17392.15	-17382.75	-9.395747	49.71237	0.251626	0.23626	0.264958	0.247156	0.2140021	0.35139	0.454888	3.17956	1.59502	0.00157885	0.00204388	0.0142862	0.00716667	0.755902	0.244098	0.01059836	2.56904	3.10581	0	0.6040442	3.684594	1	1	1	1.179338	0.2440979	0.7559021	0.004493149	3.684594	0.825918	0.948387	1.04013	1.18556
781800	-17384.15	-17375.29	-8.852406	20.90747	0.256093	0.240046	0.251329	0.252533	0.1150574	0.27829	0.544114	6.53601	0.246584	0.000867304	0.00169576	0.0203698	0.000768493	0.972158	0.0278417	0.003769517	3.17454	1.16956	0	1.255498	3.60459	1	1	1	1.191611	0.02784169	0.9721583	0.00311655	3.60459	0.737309	0.916011	1.05674	1.28994
781900	-17385.8	-17375.78	-10.01524	31.20066	0.254043	0.250965	0.247181	0.247811	0.07030908	0.573723	0.620065	9.2966	0.298301	0.00135034	0.00145941	0.0218808	0.000702091	0.920926	0.0790739	0.003203113	0.630501	2.04796	0	1.140704	3.40978	1	1	1	1.321973	0.0790739	0.9209261	0.002353634	3.40978	0.782497	0.933088	1.04863	1.23578
782000	-17385	-17373.74	-11.26576	24.0649	0.24762	0.247358	0.250584	0.254438	0.05219906	0.169503	0.451076	4.89432	1.16965	0.000592231	0.00157603	0.0171004	0.00408666	0.380879	0.619121	0.01025522	2.53522	2.61674	0	2.156852	3.585942	1	1	1	1.464228	0.6191206	0.3808794	0.003493924	3.585942	0.754086	0.922494	1.05382	1.2696
782100	-17392.68	-17378.03	-14.65584	0.3793351	0.254206	0.253147	0.242545	0.250103	0.1207756	0.385183	0.672796	8.05095	0.573194	0.00117044	0.0020444	0.0244641	0.00174174	0.787472	0.212528	0.1460422	0.968268	3.37591	0	2.285138	3.160612	1	0	1	1.226877	0.2125282	0.7874718	0.003038658	3.160612	0.0138495	0.166159	0.707914	3.11208
782200	-17387.84	-17374.38	-13.46327	35.39127	0.250036	0.248764	0.25061	0.250589	0.1698773	0.110094	0.316553	10.0728	1.63259	0.000230379	0.000662407	0.021078	0.0034163	0.340316	0.659684	0.06751044	3.09263	1.55179	0	0.7596629	3.459866	1	1	1	1.48937	0.6596843	0.3403157	0.002092561	3.459866	0.795156	0.937657	1.04622	1.22096
782300	-17386.83	-17375.54	-11.29517	8.127405	0.255421	0.24182	0.24497	0.257789	0.06759201	0.392255	0.841742	8.70448	0.491348	0.000812798	0.00174419	0.0180367	0.00101813	0.93633	0.06367	0.02173577	1.9679	1.55576	0	1.627096	3.905888	1	1	1	1.298913	0.06366999	0.93633	0.002072118	3.905888	0.595877	0.853901	1.07635	1.47387
782400	-17385.6	-17374.12	-11.47449	4.368839	0.250364	0.249053	0.246117	0.254466	0.09326021	0.274643	0.331169	12.5267	0.128438	0.000423576	0.000510755	0.0193196	0.000198088	0.412486	0.587514	0.02236552	1.20483	3.44213	0	1.514819	3.840043	1	1	1	1.333222	0.5875144	0.4124856	0.001542279	3.840043	0.473544	0.78707	1.08418	1.6552
782500	-17387.23	-17376.78	-10.44879	28.7053	0.256293	0.25061	0.248139	0.244957	0.1929609	0.091043	0.587025	5.17068	0.514646	0.000388809	0.00250695	0.022082	0.00219785	0.407755	0.592245	0.02583327	1.48308	0.825257	0	1.323546	3.022356	1	1	1	1.322418	0.5922448	0.4077552	0.004270612	3.022356	0.773727	0.929868	1.05027	1.24614
782600	-17393.57	-17377.09	-16.48026	40.06411	0.245753	0.248509	0.253195	0.252543	0.1528885	0.590922	0.812393	7.66791	0.0435185	0.00162812	0.00223832	0.0211267	0.000119903	0.679751	0.320249	0.2461136	0.567452	2.28385	0	1.66774	3.204789	1	1	1	1.441985	0.3202493	0.6797507	0.002755213	3.204789	0.806935	0.941827	1.04393	1.20731
782700	-17387.62	-17373.64	-13.97758	13.25729	0.255701	0.245212	0.248014	0.251073	0.2899464	0.240921	0.396137	7.94677	0.331993	0.000557431	0.000916561	0.0183868	0.000768147	0.682889	0.317111	0.1893486	1.97398	3.2578	0	1.066055	3.861568	1	1	1	1.307644	0.3171113	0.6828887	0.002313745	3.861568	0.675655	0.890655	1.06645	1.36724
782800	-17404.49	-17378.99	-25.50167	14.40745	0.243128	0.257046	0.253301	0.246525	0.6298143	0.547374	2.20918	6.40637	1.22907	0.00182011	0.00734589	0.0213022	0.00408686	0.377534	0.622466	0.2962562	0.371318	0.541302	0	2.730858	3.110804	1	1	1	1.184777	0.622466	0.377534	0.003325164	3.110804	0.687788	0.895843	1.06467	1.3517
782900	-17384.36	-17376	-8.352865	5.994294	0.258007	0.243297	0.247766	0.250931	0.1219286	0.315593	0.634137	3.29614	0.498412	0.00155201	0.00311853	0.0162096	0.00245106	0.302567	0.697433	0.005067439	2.74151	0.288918	0	1.389895	3.922232	1	1	1	1.374051	0.6974326	0.3025674	0.004917744	3.922232	0.538777	0.824461	1.08127	1.55549
783000	-17386.83	-17377.53	-9.298981	8.071958	0.247872	0.253794	0.246075	0.252259	0.05021646	0.657462	0.942079	3.56988	1.16003	0.002975	0.00426289	0.0161536	0.0052491	0.561683	0.438317	0.006731471	1.32489	1.59785	0	0.7545183	3.76174	1	1	1	1.505578	0.4383174	0.5616826	0.004524978	3.76174	0.594657	0.8533	1.07648	1.47556
783100	-17384.99	-17374.51	-10.47535	46.78631	0.255681	0.249634	0.250263	0.244421	0.1136465	0.187591	0.501012	4.04404	0.107214	0.000885247	0.00236429	0.0190839	0.000505947	0.490257	0.509743	0.1481567	0.873539	1.92317	0	1.341128	3.899388	1	1	1	1.224545	0.5097429	0.4902571	0.004719028	3.899388	0.820768	0.946627	1.04117	1.19143
783200	-17389.67	-17377.39	-12.28436	14.57777	0.244954	0.253621	0.256564	0.244861	0.05075753	0.292166	0.579322	3.29429	1.01238	0.00126242	0.00250319	0.0142343	0.00437439	0.872689	0.127311	0.1593905	3.01183	2.70872	0	1.935984	3.996147	1	1	1	1.371802	0.1273107	0.8726893	0.004320906	3.996147	0.689469	0.896554	1.06441	1.34956
783300	-17392.17	-17376.64	-15.52494	4.610786	0.255889	0.247972	0.245157	0.250983	0.1155384	0.177446	0.800298	4.58414	0.81739	0.000785808	0.00354407	0.0203006	0.00361976	0.850645	0.149355	0.02646185	2.21367	2.62901	0	4.208919	3.154721	1	1	1	1.347632	0.1493545	0.8506455	0.004428436	3.154721	0.485063	0.793994	1.08391	1.63704
783400	-17386.88	-17376.18	-10.70086	16.18779	0.253006	0.249832	0.246104	0.251058	0.04048895	0.186807	1.21197	2.27734	4.28726	0.000759399	0.00492683	0.00925774	0.0174283	0.902645	0.0973551	0.001155846	2.09916	0.54969	0	0.8917519	3.053478	1	1	1	1.353694	0.09735513	0.9026449	0.004065148	3.053478	0.704109	0.902666	1.06217	1.33106
783500	-17386	-17375.43	-10.5687	29.99278	0.258304	0.247268	0.248222	0.246206	0.0633493	0.341796	0.51608	1.50603	4.08705	0.00135269	0.00204243	0.00596023	0.0161748	0.700678	0.299322	0.06192307	1.20753	2.64447	0	1.468432	3.91217	1	1	1	1.213381	0.2993224	0.7006776	0.003957583	3.91217	0.778384	0.931583	1.0494	1.24063
