Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
5100	-17389.67	-17374.11	-15.55641	26.48133	0.260181	0.239168	0.248427	0.252225	0.05266395	0.0965642	0.16464	5.32254	0.386382	0.000410061	0.000699148	0.0226022	0.00164077	0.223989	0.776011	0.05276057	0.00245521	3.03553	1.30271	0	0.5338109	3.227168	1	1	1	1.314212	0.7760106	0.2239894	41.66475	0.004246513	3.227168	0.764932	0.926594	1.05188	1.2566
5200	-17396.89	-17373.01	-23.8794	8.89948	0.247203	0.253843	0.251537	0.247418	0.1035037	0.284982	0.764287	9.84174	10.3363	0.000353617	0.000948357	0.012212	0.0128257	0.279123	0.720877	0.008927494	0.02174041	3.20341	1.22871	0	1.009834	3.774161	1	1	1	1.380741	0.7208775	0.2791225	40.67604	0.001240839	3.774161	0.611785	0.861615	1.07464	1.45196
5300	-17391.61	-17373.85	-17.75492	47.15618	0.251453	0.242514	0.255474	0.250558	0.07861915	0.147211	0.26229	9.39243	0.967651	0.000337598	0.000601508	0.0215396	0.00221911	0.212234	0.787766	0.1173595	0.0001191433	2.51452	1.31938	0	0.487273	3.204458	1	1	1	1.401172	0.7877656	0.2122344	11.38336	0.002293295	3.204458	0.821444	0.946859	1.04104	1.19066
5400	-17394.23	-17374.86	-19.37202	5.328593	0.254563	0.243113	0.259563	0.24276	0.131914	0.0805951	0.225441	6.82034	1.24383	0.000217778	0.000609169	0.0184294	0.00336098	0.330179	0.669821	0.0234893	0.0005141245	2.99187	1.00121	0	1.396009	3.945034	1	1	1	1.235149	0.6698206	0.3301794	99.93336	0.002702119	3.945034	0.515178	0.81143	1.08269	1.5907
5500	-17388.86	-17372.88	-15.9821	2.577359	0.246505	0.249436	0.249794	0.254265	0.01455673	0.140425	0.271495	6.74022	0.373414	0.000400698	0.000774703	0.019233	0.00106553	0.114053	0.885947	0.02378731	0.01931121	2.68401	0.77381	0	0.5424115	3.696857	1	1	1	1.510828	0.8859468	0.1140532	39.06231	0.00285347	3.696857	0.35367	0.705071	1.07945	1.8618
5600	-17390.29	-17374.42	-15.86719	10.32416	0.244534	0.247529	0.251496	0.25644	0.08939429	0.218615	0.34152	5.62525	1.04284	0.000749461	0.00117081	0.0192846	0.00357507	0.504994	0.495006	0.01523504	0.02064301	2.79306	0.883171	0	0.881437	3.552733	1	1	1	1.4772	0.4950062	0.5049938	37.10691	0.003428219	3.552733	0.636713	0.873307	1.07169	1.41829
5700	-17385.62	-17372.1	-13.51391	13.44655	0.250856	0.247801	0.2452	0.256144	0.04415085	0.0756795	0.255546	3.53749	0.672204	0.00035039	0.00118316	0.0163783	0.00311225	0.923069	0.0769312	0.03693462	6.151657e-05	3.12979	0.707402	0	1.024236	3.979611	1	1	1	1.31786	0.07693118	0.9230688	8.26675	0.004629912	3.979611	0.677751	0.891559	1.06614	1.36455
5800	-17390.78	-17375.09	-15.69736	37.30797	0.247613	0.244139	0.258603	0.249645	0.09777377	0.144676	0.105323	2.45693	1.30663	0.000986395	0.00071809	0.0167512	0.00890852	0.510101	0.489899	0.1267677	0.009714061	2.60437	0.554214	0	0.7412388	3.287114	1	1	1	1.2596	0.4898989	0.5101011	20.3388	0.006817949	3.287114	0.800246	0.939468	1.04524	1.21505
5900	-17391.78	-17375.67	-16.10587	38.31563	0.249628	0.255699	0.241071	0.253602	0.144834	0.068459	0.0664407	1.10569	0.908244	0.000753361	0.000731149	0.0121676	0.00999482	0.277961	0.722039	0.05514256	0.01108024	2.8032	0.847809	0	0.3237872	3.878992	1	1	1	1.309097	0.7220393	0.2779607	30.8135	0.01100455	3.878992	0.802772	0.940362	1.04475	1.21212
6000	-17391.57	-17372.5	-19.07046	17.96775	0.25066	0.247772	0.251714	0.249854	0.3314066	0.0523908	0.0665995	1.12689	1.38503	0.000635671	0.000808068	0.0136728	0.0168049	0.146462	0.853538	0.02904702	0.00500844	2.65195	0.977939	0	0.5595053	3.632204	1	1	1	1.27603	0.8535379	0.1464621	57.11166	0.01213326	3.632204	0.718076	0.908366	1.05994	1.31362
