Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
39100	12	2	2	1	1	3	4	4	7	12	4	11	4	4
39200	1	2	1	1	5	3	4	4	1	1	4	5	4	4
39300	1	2	1	1	3	3	4	4	1	1	4	6	4	4
39400	5	2	2	1	1	3	4	4	6	5	4	6	4	4
39500	5	2	1	1	3	3	4	4	9	5	4	14	4	4
39600	4	2	4	1	4	3	4	4	4	4	4	4	4	4
39700	2	2	1	1	1	3	4	4	2	5	4	5	4	4
39800	2	2	8	1	4	3	4	4	4	12	4	4	4	4
39900	1	2	1	1	1	3	4	4	1	1	4	1	4	4
40000	4	2	4	1	4	3	4	4	4	4	4	4	4	4
40100	2	2	1	1	7	3	4	4	2	5	4	7	4	4
40200	4	2	8	1	2	3	4	4	9	8	4	9	4	4
40300	2	2	2	1	2	3	4	4	4	2	4	9	4	4
40400	3	2	3	1	3	3	4	4	3	3	4	3	4	4
40500	2	2	2	1	4	3	4	4	9	2	4	9	4	4
40600	3	2	11	1	3	3	4	4	6	11	4	6	4	4
40700	2	2	2	1	3	3	4	4	1	2	4	6	4	4
40800	2	2	2	1	5	3	4	4	2	2	4	5	4	4
40900	2	2	1	1	1	3	4	4	3	5	4	6	4	4
41000	2	2	4	1	4	3	4	4	4	9	4	4	4	4
41100	2	2	8	1	1	3	4	4	12	12	4	12	4	4
41200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
41300	9	2	1	1	1	3	4	4	1	12	4	1	4	4
41400	2	2	2	1	2	3	4	4	11	2	4	11	4	4
41500	1	2	1	1	3	3	4	4	3	1	4	3	4	4
41600	1	2	1	1	4	3	4	4	4	1	4	4	4	4
41700	1	2	1	1	4	3	4	4	4	1	4	4	4	4
41800	1	2	1	1	3	3	4	4	2	1	4	7	4	4
41900	4	2	4	1	4	3	4	4	10	4	4	10	4	4
42000	2	2	1	1	1	3	4	4	1	5	4	1	4	4
42100	2	2	2	1	1	3	4	4	1	2	4	1	4	4
42200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
42300	2	2	11	1	2	3	4	4	9	11	4	9	4	4
42400	3	2	3	1	1	3	4	4	1	3	4	1	4	4
42500	5	2	1	1	10	3	4	4	3	5	4	10	4	4
42600	7	2	3	1	4	3	4	4	4	7	4	4	4	4
42700	2	2	6	1	1	3	4	4	1	11	4	1	4	4
42800	1	2	1	1	1	3	4	4	1	1	4	1	4	4
42900	1	2	8	1	1	3	4	4	1	8	4	1	4	4
43000	2	2	1	1	3	3	4	4	1	5	4	6	4	4
43100	1	2	1	1	1	3	4	4	1	1	4	1	4	4
43200	2	2	1	1	1	3	4	4	1	5	4	1	4	4
43300	2	2	1	1	3	3	4	4	3	5	4	3	4	4
43400	2	2	1	1	4	3	4	4	2	5	4	9	4	4
43500	2	2	1	1	2	3	4	4	2	5	4	2	4	4
43600	1	2	1	1	1	3	4	4	1	1	4	1	4	4
43700	2	2	10	1	8	3	4	4	2	14	4	12	4	4
43800	2	2	3	1	3	3	4	4	3	7	4	3	4	4
43900	11	2	3	1	3	3	4	4	10	11	4	10	4	4
44000	1	2	1	1	4	3	4	4	4	1	4	4	4	4
44100	2	2	5	1	13	3	4	4	1	5	4	13	4	4
