Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
26600	1	2	1	1	4	3	2	4	4	1	4	9	4	4
26700	1	2	1	1	4	3	4	4	4	1	4	4	4	4
26800	4	2	4	1	4	3	9	4	2	4	4	9	4	4
26900	2	2	2	1	4	3	3	4	3	2	4	3	4	4
27000	1	2	1	1	4	3	4	4	2	1	4	9	4	4
27100	2	2	1	1	4	3	4	4	8	5	4	8	4	4
27200	3	2	3	1	4	3	4	4	3	3	4	10	4	4
27300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
27400	1	2	1	1	4	3	4	4	4	1	4	4	4	4
27500	4	2	4	1	4	3	4	4	4	4	4	4	4	4
27600	2	2	2	1	8	3	1	4	4	2	4	8	4	4
27700	3	2	3	1	4	3	4	4	4	3	4	4	4	4
27800	2	2	8	1	4	3	10	4	4	12	4	10	4	4
27900	2	2	5	1	5	3	2	4	4	5	4	5	4	4
28000	1	2	1	1	3	3	4	4	4	1	4	10	4	4
28100	1	2	1	1	4	3	4	4	4	1	4	4	4	4
28200	10	2	4	1	2	3	2	4	4	10	4	2	4	4
28300	4	2	4	1	3	3	4	4	4	4	4	10	4	4
28400	1	2	1	1	3	3	7	4	4	1	4	7	4	4
28500	2	2	9	1	1	3	1	4	4	9	4	1	4	4
28600	1	2	1	1	4	3	4	4	4	1	4	4	4	4
28700	5	2	1	1	4	3	4	4	4	5	4	4	4	4
28800	1	2	1	1	3	3	14	4	4	1	4	14	4	4
28900	4	2	4	1	3	3	4	4	4	4	4	10	4	4
29000	6	2	1	1	4	3	4	4	4	6	4	4	4	4
29100	1	2	8	1	10	3	3	4	4	8	4	10	4	4
29200	11	2	1	1	10	3	4	4	4	11	4	10	4	4
29300	2	2	2	1	4	3	4	4	4	2	4	4	4	4
29400	4	2	4	1	3	3	3	4	4	4	4	3	4	4
29500	3	2	6	1	2	3	2	4	4	6	4	2	4	4
29600	4	2	4	1	4	3	4	4	4	4	4	4	4	4
29700	14	2	4	1	1	3	13	4	4	14	4	13	4	4
29800	1	2	1	1	1	3	1	4	4	1	4	1	4	4
29900	1	2	1	1	4	3	4	4	4	1	4	4	4	4
30000	1	2	1	1	1	3	8	4	4	1	4	8	4	4
30100	2	2	2	1	4	3	2	4	4	2	4	9	4	4
30200	1	2	1	1	2	3	2	4	4	1	4	2	4	4
30300	2	2	6	1	4	3	4	4	4	11	4	4	4	4
30400	3	2	9	1	4	3	4	4	4	14	4	4	4	4
30500	9	2	2	1	3	3	4	4	4	9	4	10	4	4
30600	3	2	3	1	3	3	3	4	4	3	4	3	4	4
30700	1	2	1	1	3	3	4	4	4	1	4	10	4	4
30800	2	2	2	1	4	3	4	4	4	2	4	4	4	4
30900	2	2	1	1	3	3	3	4	4	5	4	3	4	4
31000	4	2	4	1	4	3	4	4	4	4	4	4	4	4
31100	2	2	2	1	4	3	4	4	4	2	4	4	4	4
31200	1	2	1	1	4	3	4	4	4	1	4	4	4	4
31300	1	2	8	1	1	3	7	4	4	8	4	11	4	4
31400	2	2	1	1	4	3	4	4	4	5	4	4	4	4
31500	2	2	1	1	3	3	4	4	10	5	4	10	4	4
31600	1	2	1	1	2	3	4	4	2	1	4	2	4	4
31700	1	2	1	1	3	3	4	4	3	1	4	3	4	4
31800	5	2	1	1	4	3	4	4	4	5	4	4	4	4
31900	3	2	6	1	4	3	4	4	4	6	4	4	4	4
32000	2	2	5	1	9	3	4	4	1	5	4	12	4	4
32100	4	2	4	1	4	3	4	4	4	4	4	4	4	4
32200	1	2	8	1	2	3	4	4	2	8	4	2	4	4
32300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
32400	2	2	2	1	4	3	4	4	4	2	4	4	4	4
32500	1	2	1	1	4	3	4	4	4	1	4	4	4	4
32600	2	2	2	1	4	3	4	4	4	2	4	4	4	4
32700	4	2	4	1	4	3	4	4	4	4	4	4	4	4
32800	2	2	2	1	3	3	4	4	6	2	4	6	4	4
32900	4	2	4	1	4	3	4	4	4	4	4	4	4	4
33000	3	2	3	1	3	3	4	4	3	3	4	3	4	4
33100	4	2	4	1	1	3	4	4	4	4	4	8	4	4
33200	1	2	1	1	1	3	4	4	1	1	4	1	4	4
33300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
33400	3	2	3	1	3	3	4	4	3	3	4	3	4	4
33500	4	2	4	1	4	3	4	4	4	4	4	4	4	4
33600	4	2	8	1	4	3	4	4	4	8	4	4	4	4
33700	2	2	12	1	4	3	4	4	4	12	4	4	4	4
33800	2	2	12	1	4	3	4	4	4	12	4	4	4	4
33900	1	2	1	1	4	3	4	4	4	1	4	4	4	4
34000	8	2	4	1	10	3	4	4	4	8	4	10	4	4
34100	4	2	4	1	4	3	4	4	4	4	4	4	4	4
34200	2	2	2	1	4	3	2	4	4	2	4	9	4	4
34300	1	2	1	1	4	3	4	4	4	1	4	4	4	4
