Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
118500	-25832.84	-25817.58	-15.25531	41.85819	0.249058	0.244852	0.247538	0.258552	0.05036014	0.303362	0.336482	0.535231	0.422305	0.857597	1.05925	0.00514294	0.00570443	0.00907384	0.00715939	0.014539	0.0179576	0.649565	0.350435	0.006942654	0.004283249	10.0093	7.99411	1.96843	0	0.9293702	6.594381	0	0	1	1	2.105676	0.3504348	0.6495652	4.129265	0.01695314	10.17013	0.810941	0.943228	1.04314	1.20269
118600	-25836.88	-25820.85	-16.02727	41.97105	0.253552	0.244148	0.245922	0.256378	0.06532276	0.243303	0.239573	0.492983	0.65645	0.765108	0.584008	0.00450354	0.00443451	0.00912513	0.0121509	0.0141622	0.01081	0.317716	0.682284	0.0117916	0.00558313	9.9564	8.00659	2.05728	0	0.5986089	7.067375	0	0	1	1	2.045397	0.6822839	0.3177161	13.88433	0.01851002	9.574737	0.811184	0.943313	1.04309	1.20241
118700	-25840.24	-25817.34	-22.90234	15.91346	0.248282	0.250748	0.245899	0.255071	0.1117162	0.210653	0.227186	0.507581	0.353664	1.17471	0.819472	0.00454786	0.0049048	0.0109583	0.00763536	0.0253612	0.0176918	0.638446	0.361554	0.06087435	0.009346919	10.2215	8.00488	1.91628	0	1.073795	5.901747	0	0	1	1	2.132307	0.3615542	0.6384458	67.55122	0.02158932	9.397498	0.701763	0.901696	1.06254	1.33401
118800	-25838.34	-25821.89	-16.4483	47.95895	0.246302	0.247475	0.254554	0.251669	0.03852595	0.196977	0.232618	0.445327	0.279581	0.957892	0.732584	0.00483663	0.00571176	0.0109347	0.00686491	0.0235203	0.0179881	0.0678456	0.932154	0.008135332	0.006406007	9.95683	8.12953	2.06183	0	1.006164	5.744517	0	0	1	1	2.007745	0.9321544	0.0678456	6.50738	0.02455427	10.19632	0.822887	0.947352	1.04075	1.18902
118900	-25843.84	-25825.82	-18.02472	20.41118	0.242195	0.246749	0.25004	0.261016	0.05199959	0.157587	0.195145	0.476187	0.287741	1.00352	0.699254	0.00459241	0.0056869	0.013877	0.00838533	0.0292444	0.0203776	0.53492	0.46508	0.003282741	0.01712899	10.0455	8.12839	2.06696	0	0.6272301	5.250185	0	0	1	1	2.047174	0.4650802	0.5349198	42.70992	0.02914195	8.550694	0.734341	0.914847	1.05724	1.29357
119000	-25837.34	-25819.25	-18.0819	21.25664	0.247118	0.249037	0.249922	0.253923	0.07715653	0.268552	0.280647	0.573131	0.36679	1.53673	0.6248	0.00622095	0.00650113	0.0132765	0.00849663	0.035598	0.0144734	0.268331	0.731669	0.03741291	0.01231783	10.0441	8.03437	2.03272	0	0.787912	4.598761	0	0	1	1	2.159188	0.7316687	0.2683313	21.69057	0.02316482	8.824128	0.739337	0.916804	1.05639	1.28747
119100	-25842.12	-25820.06	-22.05239	39.36263	0.247198	0.249034	0.252358	0.25141	0.03512036	0.205402	0.270592	0.468847	0.422064	0.856788	0.242365	0.00599431	0.00789678	0.0136825	0.0123172	0.025004	0.00707303	0.266236	0.733764	0.0564314	0.00792963	10.0031	8.07879	1.71505	0	1.36317	4.455141	0	0	1	1	2.263315	0.7337641	0.2662359	8.067463	0.02918335	9.015919	0.805297	0.941252	1.04425	1.2092
119200	-25838.85	-25819.34	-19.5116	41.05317	0.24247	0.256173	0.251381	0.249976	0.05045957	0.213049	0.242292	0.437951	0.337291	0.643221	0.116338	0.00717956	0.00816502	0.0147586	0.0113664	0.021676	0.00392047	0.423619	0.576381	0.09098532	0.01016839	10.0233	7.99615	2.05877	0	0.8699364	4.305138	0	0	1	1	2.090502	0.5763806	0.4236194	90.45745	0.03369909	9.605716	0.809175	0.942612	1.04349	1.20473
119300	-25834.48	-25815.79	-18.68905	23.82354	0.251253	0.246356	0.246107	0.256284	0.07460193	0.249196	0.29258	0.461977	0.235148	0.682183	0.318193	0.00816343	0.00958463	0.0151339	0.00770323	0.0223477	0.0104237	0.420925	0.579075	0.02840124	0.01461724	9.98428	7.81397	1.95635	0	0.694065	4.08567	0	0	1	1	2.072397	0.5790754	0.4209246	64.36808	0.03275904	9.840736	0.752917	0.922048	1.05403	1.27101
119400	-25839.63	-25818.74	-20.89111	46.67416	0.244637	0.25418	0.250757	0.250426	0.09422719	0.21302	0.29539	0.602761	0.133325	1.22501	0.57177	0.00608205	0.00843385	0.0172098	0.00380664	0.0349758	0.0163249	0.548713	0.451287	0.01131345	0.005768069	10.0099	7.93927	1.77875	0	0.3677123	3.754643	0	0	1	1	1.997395	0.4512868	0.5487132	33.57153	0.02855155	10.12377	0.820561	0.946556	1.04122	1.19167
119500	-25838.93	-25818.51	-20.41306	37.67731	0.246596	0.249906	0.247351	0.256147	0.03664329	0.268952	0.309796	0.54646	0.118859	0.841602	0.624863	0.00805394	0.00927703	0.0163641	0.00355932	0.0252023	0.0187119	0.763007	0.236993	0.07304323	0.001106111	9.94253	8.03716	2.00809	0	0.4342586	3.967867	0	0	1	1	2.159626	0.2369926	0.7630074	80.28453	0.02994561	9.662841	0.801183	0.939801	1.04506	1.21396
119600	-25839.42	-25822.03	-17.39081	41.60388	0.242549	0.249828	0.241868	0.265755	0.04132418	0.430085	0.469913	0.599723	0.402942	0.690981	0.524515	0.0101074	0.0110434	0.0140941	0.00946955	0.0162388	0.0123267	0.0514649	0.948535	0.004277015	0.005702427	9.85718	8.0762	1.93879	0	0.567329	4.164079	0	0	1	1	2.031979	0.9485351	0.05146488	20.94069	0.02350105	8.768303	0.810388	0.943035	1.04325	1.20333
119700	-25838.77	-25817.28	-21.48474	21.72517	0.244895	0.250506	0.251122	0.253477	0.1335081	0.443704	0.536064	0.587819	0.572999	0.671051	0.196923	0.00948718	0.011462	0.0125686	0.0122517	0.0143482	0.00421057	0.554864	0.445136	0.004128085	0.006987677	10.279	8.04898	2.08364	0	0.8941908	5.023259	0	0	1	1	2.204622	0.4451358	0.5548642	19.07699	0.02138175	9.803557	0.741986	0.917836	1.05593	1.28424
119800	-25842.83	-25816.41	-26.42309	47.31742	0.244398	0.254977	0.247805	0.25282	0.1380913	0.514825	0.606299	0.610536	0.504047	0.632249	0.265849	0.0121027	0.0142531	0.0143527	0.0118493	0.0148631	0.00624965	0.119406	0.880594	0.003229699	0.01551203	9.86678	7.98956	2.34025	0	0.2241545	4.370082	0	0	1	1	2.127787	0.8805943	0.1194057	41.27826	0.02350831	9.351748	0.821737	0.946959	1.04098	1.19033
119900	-25840.68	-25822.02	-18.65401	36.28789	0.250366	0.247805	0.24511	0.256719	0.02294137	0.875587	0.905668	0.804926	0.570716	0.672139	0.646245	0.0153514	0.0158788	0.0141125	0.0100062	0.0117844	0.0113304	0.22721	0.77279	0.005689751	0.01829868	10.0541	8.07016	1.96949	0	1.065157	4.776853	0	0	1	1	1.957861	0.7727902	0.2272098	13.55434	0.01753271	9.135079	0.797585	0.938523	1.04575	1.21814
120000	-25840.26	-25818.64	-21.62471	27.66314	0.249116	0.248893	0.251036	0.250956	0.08808338	1.22012	1.5177	0.880154	0.664419	0.873174	0.192033	0.0196497	0.0244421	0.0141746	0.0107002	0.0140622	0.00309263	0.433229	0.566771	0.003227388	0.009869952	9.94707	7.99707	2.00274	0	0.3199413	4.055113	0	0	1	1	2.086017	0.5667714	0.4332286	54.87998	0.01610466	10.41974	0.769732	0.928387	1.051	1.25088
120100	-25838.71	-25817.06	-21.64889	21.06202	0.251879	0.250887	0.246293	0.250941	0.1467612	1.01405	1.04181	0.949867	0.695639	0.889351	0.10565	0.0198595	0.0204031	0.0186026	0.0136237	0.0174174	0.00206909	0.0647072	0.935293	0.05708109	0.0002028653	9.99637	8.13927	2.00717	0	1.150436	3.23357	0	0	1	1	1.990806	0.9352928	0.06470725	15.89245	0.0195844	9.461163	0.738213	0.916365	1.05658	1.28884
120200	-25838.94	-25818.39	-20.5433	42.13471	0.244468	0.257088	0.250209	0.248235	0.1525468	0.935862	1.08427	0.9472	0.621266	0.900104	0.13021	0.0191337	0.0221678	0.0193655	0.0127018	0.0184026	0.00266215	0.0870662	0.912934	0.006613555	0.01480331	9.93362	8.01788	1.91571	0	0.789288	3.107575	0	0	1	1	1.970585	0.9129338	0.08706619	35.06112	0.020445	9.484653	0.811536	0.943435	1.04302	1.20201
120300	-25840.86	-25815.49	-25.36992	39.82553	0.246897	0.251812	0.245228	0.256063	0.0736913	0.675364	0.708768	0.657388	0.492761	0.651736	0.199305	0.0174109	0.018272	0.0169475	0.0127034	0.0168018	0.00513808	0.0829859	0.917014	0.01296661	0.01488279	9.7697	7.82587	1.78928	0	1.276612	3.672097	0	0	1	1	2.12438	0.9170141	0.08298595	88.54696	0.02577999	8.815286	0.806382	0.941633	1.04404	1.20795
120400	-25841.45	-25820.35	-21.1004	16.26333	0.239123	0.255307	0.253484	0.252086	0.09140134	0.57832	0.586542	0.770039	0.718202	0.772315	0.188877	0.0104422	0.0105906	0.0139038	0.0129679	0.0139449	0.00341037	0.555859	0.444141	0.01561833	0.01251142	10.2256	8.04916	2.00117	0	0.9096192	4.445949	0	0	1	1	2.195535	0.4441407	0.5558593	57.48756	0.01805601	9.509312	0.704746	0.902928	1.06207	1.33026
120500	-25837.9	-25820.38	-17.52005	27.27128	0.251323	0.249608	0.252298	0.24677	0.1079465	0.52801	0.572487	0.591208	0.616698	0.606836	0.155487	0.0105872	0.011479	0.0118544	0.0123655	0.0121678	0.00311769	0.815427	0.184573	0.07708665	0.004046811	10.021	7.8846	2.06972	0	0.9998061	5.042525	0	0	1	1	2.206906	0.1845729	0.8154271	2.692876	0.02005115	10.02452	0.768174	0.927806	1.05129	1.25273
120600	-25838.86	-25816.06	-22.80016	45.51677	0.246954	0.252886	0.249011	0.251149	0.2001482	0.511199	0.597103	0.533317	0.501456	0.545398	0.558425	0.0100214	0.0117055	0.010455	0.00983044	0.0106919	0.0109473	0.0416612	0.958339	0.02364662	0.004665671	10.0121	8.11945	1.9372	0	2.147296	5.600574	0	0	1	1	2.192285	0.9583388	0.04166115	28.95289	0.01960379	9.529083	0.818385	0.945807	1.04165	1.19415
120700	-25843.52	-25819.58	-23.93332	44.41654	0.250848	0.243392	0.247786	0.257974	0.05564737	0.576617	0.727411	0.430046	0.43685	0.442486	1.15172	0.0116456	0.0146911	0.00868539	0.0088228	0.00893665	0.0232607	0.88877	0.11123	0.01160629	0.008308594	9.70079	7.99329	2.06043	0	0.3512844	6.472973	0	0	1	1	2.111124	0.1112304	0.8887696	74.0946	0.02019643	8.904373	0.81624	0.945067	1.04208	1.19661
120800	-25837.86	-25820.34	-17.52434	26.93287	0.240575	0.248699	0.25041	0.260316	0.1343528	0.658128	0.713122	0.371557	0.664486	0.298265	0.332547	0.0146197	0.0158413	0.0082538	0.0147609	0.00662567	0.00738722	0.816314	0.183686	0.01479332	0.009695972	10.1562	7.94862	2.07642	0	0.7513633	7.570776	0	0	1	1	1.920315	0.1836856	0.8163144	7.529336	0.02221406	8.832883	0.766802	0.927294	1.05154	1.25437
120900	-25837.4	-25818.85	-18.54939	21.20938	0.243644	0.25386	0.253774	0.248721	0.1113111	0.564887	0.578798	0.383847	0.617772	0.377221	0.441253	0.0107129	0.0109767	0.00727954	0.0117159	0.00715389	0.00836824	0.95441	0.04559	0.02136907	0.01583378	10.0728	8.11217	1.96186	0	0.386785	7.876205	0	0	1	1	2.037007	0.04558999	0.95441	24.31428	0.0189647	10.20675	0.739066	0.916698	1.05644	1.2878
121000	-25839.79	-25819.32	-20.4711	20.91696	0.250074	0.246221	0.24422	0.259484	0.0508647	0.424852	0.463953	0.521466	0.686288	0.454514	0.0277669	0.00900203	0.00983053	0.0110492	0.0145415	0.00963054	0.000588344	0.472473	0.527527	0.02838034	0.01428701	9.972	7.96724	2.10386	0	1.508568	6.071279	0	0	1	1	2.077691	0.5275269	0.4724731	28.39741	0.02118864	9.298999	0.737365	0.916033	1.05673	1.28988
121100	-25835.4	-25817.84	-17.56034	25.98131	0.252806	0.253907	0.241966	0.251321	0.09444615	0.45582	0.496784	0.560173	0.568148	0.6144	0.398347	0.00868058	0.0094607	0.0106679	0.0108198	0.0117006	0.00758609	0.762106	0.237894	0.0002171682	3.578239e-05	9.9586	7.96523	2.09725	0	0.6380393	5.84706	0	0	1	1	2.146087	0.2378943	0.7621057	44.11295	0.0190439	9.764433	0.762807	0.925796	1.05226	1.25914
121200	-25839.16	-25820.21	-18.95228	19.25714	0.239559	0.253124	0.251575	0.255742	0.06956254	0.447246	0.595224	0.591995	0.755345	0.558769	0.160245	0.00864122	0.0115003	0.0114379	0.014594	0.0107959	0.00309608	0.67174	0.32826	0.03893715	0.007221922	10.0016	7.96224	2.00329	0	0.444309	5.744363	0	0	1	1	2.158793	0.3282599	0.6717401	89.89506	0.01932095	9.303946	0.727025	0.911952	1.05847	1.30256
121300	-25844.5	-25818.62	-25.87447	19.66291	0.249739	0.250121	0.253	0.247139	0.109969	0.713621	0.8828	0.634158	0.932263	0.596368	0.0403771	0.0111516	0.0137953	0.00990981	0.0145682	0.00931928	0.000630961	0.593059	0.406941	0.1503635	0.01559085	9.88851	8.11613	1.88321	0	1.40242	6.436859	0	0	1	1	2.153252	0.4069409	0.5930591	28.41513	0.01562672	9.46729	0.729667	0.913001	1.05803	1.2993
121400	-25837.52	-25815.28	-22.23852	33.32563	0.244516	0.249952	0.25015	0.255382	0.08858591	0.776597	0.870954	0.612376	0.72256	0.528048	0.485848	0.0122365	0.0137233	0.00964898	0.0113851	0.00832026	0.00765532	0.078272	0.921728	0.04175588	0.00971248	10.0422	7.77272	1.93007	0	0.9303401	6.280339	0	0	1	1	1.97848	0.921728	0.07827196	63.54601	0.01575663	9.961172	0.789204	0.93552	1.04736	1.22791
121500	-25840.94	-25819.39	-21.55299	32.15361	0.247304	0.248921	0.252898	0.250878	0.005328689	0.690336	0.792216	0.641094	0.996564	0.550863	0.195557	0.0102639	0.0117786	0.00953176	0.0148169	0.00819022	0.00290754	0.00600313	0.993997	0.005108363	0.01244307	10.1466	7.99585	2.10811	0	0.814868	6.36713	0	0	1	1	2.243074	0.9939969	0.006003134	16.31438	0.01486796	8.835815	0.785584	0.93421	1.04805	1.23216
121600	-25840.88	-25820.33	-20.55716	9.883582	0.246322	0.251498	0.249661	0.252519	0.1299497	0.543397	0.693233	0.619236	0.806298	0.656841	0.225847	0.00896713	0.0114397	0.0102186	0.0133055	0.0108392	0.00372693	0.0552646	0.944735	0.1460771	0.004936145	10.0636	7.88173	1.89014	0	0.3924794	5.802366	0	0	1	1	1.997521	0.9447354	0.0552646	4.15214	0.01650199	8.974584	0.629533	0.869988	1.07257	1.42791
121700	-25839.55	-25818.9	-20.64905	9.728848	0.244804	0.250248	0.247202	0.257746	0.0391911	0.407581	0.455398	0.486066	0.624993	0.508553	0.71509	0.00723558	0.00808445	0.00862887	0.0110952	0.00902807	0.0126946	0.216125	0.783875	0.04216642	0.003024565	10.0591	7.95045	2.15007	0	1.560536	6.800237	0	0	1	1	1.98162	0.7838749	0.2161251	48.49988	0.01775249	9.424611	0.626906	0.868764	1.07289	1.43144
121800	-25838.81	-25822.64	-16.16992	7.560738	0.245759	0.25116	0.248457	0.254624	0.058669	0.412942	0.565694	0.519344	0.516124	0.433058	1.31661	0.0065567	0.00898209	0.00824616	0.00819502	0.0068761	0.0209051	0.051816	0.948184	0.02434948	0.002771398	10.0132	7.97049	1.99141	0	0.4547622	8.01366	0	1	1	1	2.12488	0.948184	0.05181598	3.779363	0.01587801	10.49531	0.582842	0.847426	1.07765	1.49208
121900	-25839.96	-25823.23	-16.73286	20.77532	0.247486	0.252971	0.248539	0.251004	0.06904965	0.439511	0.45896	0.60999	0.537838	0.515581	0.810817	0.00777289	0.00811685	0.0107879	0.00951184	0.00911821	0.0143395	0.299592	0.700408	0.001072669	0.01631631	10.1173	8.08207	1.99732	0	0.6025668	6.140905	0	0	1	1	2.158843	0.7004075	0.2995925	11.80005	0.01768531	9.497337	0.736528	0.915706	1.05687	1.2909
122000	-25842.51	-25819.65	-22.868	48.65744	0.250918	0.254712	0.24921	0.24516	0.1436893	0.692144	0.795967	0.592122	0.522037	0.547246	0.94207	0.0110888	0.0127521	0.00948634	0.00836351	0.00876738	0.0150928	0.381615	0.618385	0.005933587	0.004248039	9.79781	8.01279	2.12367	0	0.2556682	6.796584	0	0	1	1	2.110207	0.6183853	0.3816147	9.050611	0.01602091	10.43255	0.824113	0.947771	1.0405	1.18762
122100	-25842.53	-25818.58	-23.95574	15.81906	0.245529	0.249427	0.25688	0.248164	0.2205547	0.543732	0.538334	0.530031	0.689166	0.511379	0.61609	0.00891742	0.00882891	0.00869273	0.0113026	0.00838682	0.0101041	0.758363	0.241637	0.06741048	0.007959238	9.89416	7.84835	2.16929	0	0.5485166	7.166068	0	0	1	1	2.116309	0.2416371	0.7583629	25.19064	0.01640041	10.03511	0.700943	0.901356	1.06266	1.33504
122200	-25841.7	-25822.56	-19.14122	22.64434	0.253291	0.244713	0.244605	0.257392	0.0973066	0.582967	0.809011	0.5823	0.874072	0.502075	0.415244	0.00990468	0.0137452	0.00989333	0.0148506	0.0085303	0.00705504	0.85008	0.14992	0.06639018	0.01603327	10.0223	7.98194	1.98515	0	0.488798	6.624192	0	0	1	1	1.943104	0.1499199	0.8500801	44.83855	0.01699011	8.380262	0.746952	0.919758	1.05507	1.27822
122300	-25840.41	-25818.74	-21.66484	14.15224	0.244924	0.245876	0.251504	0.257695	0.1838502	0.480914	0.721088	0.517255	0.624676	0.479541	0.488168	0.0102925	0.0154327	0.0110703	0.0133693	0.0102631	0.0104477	0.594069	0.405931	0.008062105	0.002503854	10.029	7.98938	1.75491	0	0.7926675	5.613431	0	0	1	1	2.126022	0.4059306	0.5940694	29.85929	0.02140195	8.473935	0.685215	0.894752	1.06505	1.35498
122400	-25839.91	-25818.52	-21.38493	42.41993	0.249542	0.249262	0.247655	0.253541	0.03434692	0.90955	0.971921	0.453794	0.677724	0.402382	1.21079	0.0163415	0.0174621	0.00815313	0.0121764	0.00722944	0.0217538	0.528999	0.471001	0.01234672	0.006386928	10.0731	8.04088	1.89268	0	0.3518366	7.408792	0	0	1	1	1.892662	0.4710006	0.5289994	81.35889	0.01796659	8.739372	0.812144	0.943647	1.0429	1.20131
122500	-25844.42	-25819.98	-24.4377	41.21819	0.249117	0.243845	0.251194	0.255844	0.05404949	1.12522	1.19442	0.515772	0.585529	0.377867	4.9984	0.0171844	0.0182413	0.00787691	0.00894225	0.00577082	0.0763361	0.810062	0.189938	0.008685075	0.008957773	9.87545	8.03336	2.03588	0	1.472408	8.118305	0	1	1	1	1.951471	0.1899383	0.8100617	35.23758	0.01527209	9.008122	0.809541	0.942739	1.04342	1.2043
122600	-25848.81	-25818.52	-30.29124	15.55931	0.249105	0.253042	0.251328	0.246524	0.05209142	1.96553	1.9229	0.678646	1.02401	0.553195	5.13578	0.0205312	0.0200859	0.00708891	0.0106965	0.00577849	0.0536467	0.590105	0.409895	0.09034554	0.01157045	9.96172	7.90438	1.83706	0	1.03571	8.303464	0	1	1	1	2.073236	0.409895	0.590105	47.55109	0.01044567	9.031825	0.698649	0.900403	1.06302	1.33793
122700	-25843.26	-25819.01	-24.25036	27.00237	0.247396	0.248361	0.243119	0.261125	0.05862706	1.60806	1.82244	0.628743	1.22457	0.521408	1.35996	0.0174999	0.0198328	0.00684233	0.0133264	0.00567426	0.0147999	0.603758	0.396242	0.02028642	0.002161714	10.0709	7.8647	2.01354	0	1.314474	8.395958	0	1	1	1	2.068152	0.3962417	0.6037583	35.62843	0.01088257	9.497704	0.767085	0.9274	1.05148	1.25403
122800	-25843.97	-25820.29	-23.68498	17.80093	0.25278	0.246682	0.244272	0.256266	0.1335872	1.30787	1.43893	0.669159	1.06844	0.506392	0.212966	0.0167804	0.0184619	0.00858551	0.0137084	0.00649716	0.00273242	0.561148	0.438852	0.08214118	0.01123203	9.85804	8.01563	2.0175	0	1.399415	7.765056	0	0	1	1	2.26252	0.4388521	0.5611479	20.96416	0.0128303	9.710588	0.716852	0.907871	1.06014	1.31514
122900	-25839.96	-25817.94	-22.01483	36.39425	0.246819	0.25252	0.24564	0.255021	0.01679268	1.25314	1.23618	0.617973	1.00614	0.479512	0.569642	0.0167913	0.016564	0.00828043	0.0134816	0.00642514	0.00763283	0.255277	0.744723	0.009560725	0.01253692	9.94389	8.15331	1.96852	0	0.7159612	7.42293	0	0	1	1	2.179573	0.7447225	0.2552775	43.4517	0.01339934	8.970493	0.797868	0.938624	1.0457	1.21781
123000	-25842.39	-25819.96	-22.43182	31.01845	0.251126	0.241579	0.250598	0.256697	0.05384397	1.4563	1.35083	0.74446	0.75356	0.528682	1.16112	0.0179016	0.0166051	0.00915128	0.00926314	0.00649882	0.014273	0.725983	0.274017	0.03024259	0.01130664	9.97613	8.0281	2.03337	0	1.20924	7.030266	0	0	1	1	2.101444	0.2740172	0.7259828	58.45143	0.0122925	10.42701	0.781892	0.932867	1.04875	1.2365
123100	-25842.41	-25817.53	-24.87336	34.94074	0.250662	0.251713	0.243315	0.25431	0.02658589	1.10272	1.06775	0.713663	0.929993	0.539195	0.0964512	0.0174585	0.0169048	0.0112988	0.0147238	0.00853661	0.00152703	0.683006	0.316994	0.09000024	0.004922869	10.1485	8.03971	2.08604	0	1.276019	5.792927	0	0	1	1	1.986384	0.3169944	0.6830056	72.57979	0.01583213	9.114735	0.793901	0.937208	1.04646	1.22243
123200	-25842.48	-25818.2	-24.27743	39.30932	0.24548	0.245742	0.253881	0.254897	0.1403139	0.954313	1.1887	0.875122	1.11022	0.759293	0.514849	0.0126482	0.0157546	0.0115986	0.0147144	0.0100634	0.00682364	0.104479	0.895521	0.08131895	0.00247602	10.0829	7.92205	2.0111	0	1.617674	5.784231	0	0	1	1	2.071084	0.8955214	0.1044786	52.45597	0.01325368	8.462583	0.805171	0.941208	1.04428	1.20935
123300	-25834.32	-25816.56	-17.7546	44.0052	0.243343	0.252564	0.251286	0.252808	0.08691945	0.705162	0.738808	0.683763	0.876751	0.685513	0.258552	0.0120124	0.0125856	0.0116479	0.0149354	0.0116777	0.00440441	0.260557	0.739443	0.02784549	0.002592763	10.0349	7.94896	2.03419	0	0.4124394	5.18767	0	0	1	1	2.160558	0.7394434	0.2605566	9.916631	0.01703495	8.578434	0.815419	0.944783	1.04225	1.19755
123400	-25841.02	-25819.24	-21.78033	23.08719	0.248799	0.251181	0.249051	0.250968	0.1472599	0.801353	0.998573	0.813032	0.978035	0.838399	0.190956	0.00998866	0.0124469	0.0101342	0.0121909	0.0104504	0.00238022	0.381092	0.618908	0.03484398	0.01186548	10.0244	7.99019	1.97225	0	0.3391824	6.008757	0	0	1	1	1.905367	0.6189078	0.3810922	61.30171	0.01246474	9.942308	0.749243	0.92064	1.05467	1.27544
123500	-25848.19	-25820.43	-27.76427	29.4465	0.240471	0.242833	0.257411	0.259285	0.09122693	0.870204	0.892156	0.745802	0.90448	0.590717	0.256482	0.0115971	0.0118896	0.00993918	0.0120539	0.00787238	0.00341809	0.770291	0.229709	0.2644433	0.0004480838	9.87209	8.04663	1.9568	0	1.489329	6.367707	0	0	1	1	2.075297	0.2297094	0.7702906	40.80084	0.01332683	10.10675	0.776444	0.93087	1.04976	1.24292
123600	-25835.43	-25815.55	-19.88041	24.8153	0.246878	0.249826	0.249227	0.254069	0.03775374	0.904006	1.0158	0.696041	0.88675	0.564729	0.0648723	0.0131162	0.0147382	0.0100988	0.0128658	0.00819363	0.00094123	0.185695	0.814305	0.00339328	0.009907566	9.9044	8.01505	1.98377	0	1.167083	6.624296	0	0	1	1	2.047684	0.8143052	0.1856948	33.09	0.01450895	10.41277	0.757616	0.923836	1.05319	1.26536
123700	-25842.14	-25820.8	-21.33835	45.86594	0.249248	0.250462	0.247856	0.252433	0.1369015	0.869041	1.00807	0.717973	0.887243	0.685133	0.35843	0.0139228	0.0161502	0.0115026	0.0142144	0.0109764	0.00574237	0.131641	0.868359	0.0411547	0.004362945	10.0461	7.993	1.79527	0	0.7825284	5.468226	0	0	1	1	2.305958	0.8683587	0.1316413	11.24003	0.01602091	8.810597	0.81905	0.946036	1.04152	1.19339
123800	-25840.99	-25816.19	-24.79182	14.83474	0.249122	0.243502	0.25198	0.255396	0.06601722	1.22042	1.4505	0.735861	0.948219	0.573082	0.171514	0.0157435	0.0187115	0.0094926	0.012232	0.00739276	0.00221254	0.906268	0.093732	0.1678126	0.004858584	10.0384	7.92714	1.93628	0	1.444003	6.654389	0	0	1	1	2.112872	0.093732	0.906268	14.29439	0.0129	10.39766	0.691955	0.897602	1.06404	1.3464
123900	-25841.22	-25820.69	-20.52616	37.82262	0.251464	0.248307	0.25033	0.249899	0.1289125	0.812745	1.11778	0.872545	1.01896	0.701616	0.0963567	0.0113427	0.0155997	0.0121773	0.0142207	0.0097918	0.00134476	0.890082	0.109918	0.0407893	0.005405437	9.99925	8.00009	2.11566	0	1.156629	5.585918	0	0	1	1	2.002114	0.1099178	0.8900822	12.03519	0.01395606	9.197409	0.801548	0.93993	1.04498	1.21354
124000	-25837.53	-25815.84	-21.69634	33.43406	0.248199	0.248342	0.250468	0.252992	0.1289155	1.31129	1.60268	0.969743	1.38161	0.883684	0.304425	0.0146188	0.0178673	0.0108111	0.0154028	0.00985169	0.00339386	0.835703	0.164297	0.009534505	0.006793246	9.88473	8.00917	1.94871	0	0.8396366	5.517204	0	0	1	1	2.057607	0.1642974	0.8357026	18.49263	0.01114843	8.528498	0.78953	0.935637	1.0473	1.22753
124100	-25844.71	-25816.9	-27.80703	13.97285	0.246522	0.251698	0.248176	0.253603	0.08671152	1.86712	1.984	1.63425	1.13615	1.27647	0.602841	0.0179438	0.0190671	0.0157059	0.0109189	0.0122674	0.00579356	0.949886	0.0501145	0.01964912	0.01641317	9.93174	7.93993	2.10962	0	2.327402	4.183658	0	0	1	1	2.029236	0.05011448	0.9498855	38.71778	0.009610424	9.711545	0.683368	0.893965	1.06532	1.35734
124200	-25851.53	-25817.98	-33.55899	34.63097	0.243006	0.255399	0.250238	0.251357	0.2670406	1.56733	2.14462	2.01646	1.35584	1.78653	0.0919174	0.0144365	0.0197538	0.0185733	0.0124885	0.0164555	0.000846639	0.88613	0.11387	0.1440225	0.003148641	10.17	7.81327	1.84643	0	0.6297571	3.425513	0	0	1	1	2.003845	0.11387	0.88613	21.03793	0.00921087	10.45335	0.793025	0.936894	1.04663	1.22345
124300	-25842.91	-25815.67	-27.24622	47.35087	0.246835	0.25312	0.249456	0.250589	0.06826343	1.26448	1.54757	2.18756	1.27125	2.53295	1.79036	0.00867983	0.010623	0.0150161	0.00872625	0.017387	0.0122896	0.925321	0.0746794	0.02407619	0.002547133	9.934	8.04732	2.14593	0	1.184464	4.234461	0	0	1	1	2.170123	0.07467939	0.9253206	12.98979	0.006864319	9.166974	0.821797	0.94698	1.04097	1.19026
