Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
146400	-25839.36	-25818.69	-20.67353	47.50385	0.245922	0.255868	0.249398	0.248812	0.07263731	0.597157	0.746886	0.265824	0.568208	0.210884	1.62324	0.0153991	0.0192603	0.00685491	0.0146526	0.00543817	0.0418593	0.581287	0.418713	0.04121229	0.002283524	10.0743	8.03117	2.06922	0	1.493982	9.056933	0	1	1	1	2.036493	0.418713	0.581287	27.72355	0.02578743	9.056933	0.822073	0.947074	1.04091	1.18994
146500	-25837.06	-25815.57	-21.48056	18.65828	0.248155	0.2495	0.247955	0.25439	0.1939669	0.788159	0.754937	0.367612	0.689214	0.285298	0.214643	0.0169011	0.0161887	0.00788296	0.0147793	0.00611784	0.00460275	0.250736	0.749264	0.02752599	0.001256505	9.97646	7.78359	1.94302	0	0.9883781	7.726467	0	0	1	1	2.050633	0.7492645	0.2507355	18.2971	0.02144373	9.068514	0.722978	0.910336	1.05914	1.30755
146600	-25840.19	-25822.66	-17.5277	48.77734	0.243124	0.249057	0.25345	0.254369	0.07006336	0.564468	0.729261	0.342122	0.475108	0.261405	0.442342	0.0145085	0.0187442	0.00879355	0.0122117	0.00671888	0.0113695	0.214155	0.785845	0.04230765	0.009945953	10.0835	7.98965	2.07373	0	1.021385	6.890784	0	0	1	1	2.274504	0.7858451	0.2141549	13.37863	0.02570298	9.598234	0.824321	0.947842	1.04046	1.18738
146700	-25838.31	-25817.43	-20.87733	19.61365	0.247959	0.254626	0.24695	0.250465	0.08109072	0.594776	0.684201	0.323512	0.397101	0.259081	0.10881	0.018302	0.0210537	0.00995485	0.0122193	0.00797222	0.00334822	0.26585	0.73415	0.06621666	0.01943513	10.1051	7.98221	1.86804	0	1.686103	6.025001	0	0	1	1	2.107452	0.7341504	0.2658496	31.54744	0.03077122	10.29446	0.72935	0.912876	1.05808	1.29969
146800	-25836.78	-25817.4	-19.38072	37.83346	0.243785	0.248079	0.25567	0.252466	0.02949146	0.574507	0.696369	0.325162	0.366942	0.271594	0.941408	0.0136512	0.0165468	0.00772635	0.00871911	0.00645348	0.0223693	0.260786	0.739214	0.03917061	0.01021434	9.90436	8.02824	1.95778	0	0.8349036	7.563022	0	0	1	1	2.032788	0.7392138	0.2607862	62.6142	0.02376154	10.08992	0.801575	0.939939	1.04498	1.21351
146900	-25835.15	-25819.11	-16.03459	33.34103	0.24375	0.244417	0.253963	0.25787	0.02840869	0.327775	0.400148	0.30169	0.321802	0.254289	0.993315	0.00973302	0.0118821	0.00895846	0.00955567	0.00755092	0.0294957	0.648863	0.351137	0.01559683	0.007468467	10.0557	7.89474	1.96029	0	0.6820392	7.423612	0	0	1	1	2.066237	0.3511369	0.6488631	7.697865	0.02969424	9.204163	0.78925	0.935537	1.04735	1.22786
147000	-25836.72	-25817.36	-19.3607	38.16446	0.242233	0.247352	0.25229	0.258125	0.0316194	0.244295	0.259517	0.249749	0.372602	0.244682	0.240088	0.00807952	0.00858296	0.0082599	0.012323	0.00809231	0.00794038	0.642761	0.357239	0.03780669	0.01306547	10.154	8.10757	2.00712	0	1.141639	7.525767	0	0	1	1	2.054552	0.357239	0.642761	76.48936	0.03307279	10.11794	0.802399	0.940231	1.04482	1.21255
147100	-25837.87	-25821.12	-16.75755	43.56611	0.252673	0.252133	0.24873	0.246464	0.1817245	0.296207	0.3599	0.273115	0.355956	0.26833	1.19181	0.00850699	0.0103362	0.00784381	0.010223	0.00770639	0.0342285	0.824854	0.175146	0.008355228	0.001417104	9.94254	8.0252	1.96317	0	0.8326331	7.265004	0	0	1	1	1.989193	0.1751464	0.8248536	5.150446	0.02871977	8.79027	0.814529	0.944475	1.04242	1.19857
147200	-25844.72	-25822.14	-22.57538	38.93833	0.240851	0.253908	0.254246	0.250995	0.201296	0.573966	0.495959	0.352641	0.340479	0.281144	1.0238	0.0152614	0.0131872	0.00937649	0.00905313	0.00747545	0.0272222	0.375131	0.624869	0.113523	0.003792725	10.0173	8.0642	1.83063	0	0.6849831	7.05411	0	0	1	1	2.037248	0.6248685	0.3751315	49.30775	0.02658938	8.85129	0.804286	0.940896	1.04445	1.21037
147300	-25838.59	-25819.21	-19.37862	10.12061	0.237659	0.250542	0.25236	0.259439	0.04073743	0.818807	0.896914	0.507262	0.366078	0.389053	1.41365	0.0176427	0.0193256	0.0109299	0.00788782	0.00838286	0.0304596	0.11944	0.88056	0.002664478	0.006721383	10.0039	7.92109	1.92962	0	0.6109315	5.745885	0	0	1	1	1.991332	0.8805602	0.1194398	69.3866	0.02154681	8.323355	0.633449	0.871803	1.07209	1.42265
147400	-25846.86	-25820.04	-26.82519	42.00123	0.249008	0.244637	0.25179	0.254565	0.0168286	1.93822	2.76188	0.952238	0.431805	0.765208	1.77665	0.0242051	0.0344911	0.0118918	0.0053925	0.00955612	0.0221873	0.473696	0.526304	0.001683856	0.005107596	9.91889	7.81284	1.9969	0	0.4913319	4.852379	0	0	1	1	2.123839	0.5263045	0.4736955	44.08139	0.01248827	8.752289	0.811249	0.943335	1.04308	1.20234
147500	-25847.15	-25820.77	-26.38009	36.57612	0.253695	0.241914	0.253016	0.251376	0.07736538	2.13323	2.24093	1.29824	0.784186	0.884248	1.30973	0.0202338	0.0212554	0.0123139	0.00743807	0.00838717	0.0124229	0.790553	0.209447	0.004588105	0.01771924	10.0987	7.9386	1.8936	0	1.218032	5.317131	0	0	1	1	2.144307	0.209447	0.790553	80.2569	0.009485084	10.0737	0.798348	0.938795	1.04561	1.21725
147600	-25846.22	-25817.93	-28.28592	25.65613	0.250131	0.249416	0.249069	0.251384	0.08282373	2.62016	2.46599	1.1163	1.19052	0.950739	0.122031	0.0284653	0.0267903	0.0121275	0.0129337	0.0103288	0.00132574	0.571162	0.428838	0.01194724	0.009555007	9.90409	8.20763	1.80926	0	0.9507381	5.138447	0	0	1	1	2.107106	0.4288384	0.5711616	29.55163	0.01086393	10.48547	0.761393	0.925264	1.05251	1.26083
147700	-25838.71	-25816.02	-22.69232	28.57456	0.247265	0.249374	0.249432	0.253929	0.03839486	1.84587	2.12858	0.879111	1.11215	0.755433	0.272679	0.0222542	0.0256626	0.0105988	0.0134083	0.00910767	0.00328748	0.0267974	0.973203	0.01958973	0.004391194	10.061	8.09611	1.98656	0	1.115171	5.776701	0	0	1	1	1.976964	0.9732026	0.02679736	28.67245	0.01205622	9.179433	0.773238	0.929687	1.05036	1.24672
147800	-25843.11	-25818.34	-24.76679	25.08824	0.251355	0.246836	0.252457	0.249352	0.04207938	1.78029	2.59399	0.91309	1.04479	0.749135	0.270893	0.02049	0.0298552	0.0105091	0.0120249	0.00862206	0.00311781	0.33476	0.66524	0.05435868	0.009200743	10.0663	7.88169	2.06615	0	0.6351901	5.791219	0	0	1	1	2.019111	0.6652405	0.3347595	52.47631	0.01150936	10.32236	0.758862	0.924308	1.05297	1.26386
147900	-25845.02	-25819.44	-25.58461	36.52042	0.247387	0.257653	0.244894	0.250065	0.03418142	1.82505	2.37038	0.746878	0.829847	0.56428	0.394969	0.0249276	0.032376	0.0102013	0.0113345	0.00770725	0.00539471	0.409942	0.590058	0.03024727	5.909495e-05	10.0157	7.88179	1.98631	0	2.421026	5.680658	0	0	1	1	1.996569	0.5900579	0.4099421	31.37488	0.01365855	10.08229	0.798201	0.938743	1.04563	1.21742
148000	-25839.8	-25822.39	-17.40376	14.10979	0.249906	0.243132	0.253102	0.25386	0.04612779	0.811156	0.894989	0.601296	0.880134	0.473915	0.0751547	0.0143288	0.0158096	0.0106217	0.0155472	0.00837153	0.00132758	0.708632	0.291368	0.0002621219	0.003933127	10.073	8.03162	1.86334	0	0.7669032	6.154315	0	0	1	1	1.869469	0.2913677	0.7086323	7.342782	0.01766462	9.12824	0.684781	0.894567	1.06511	1.35554
148100	-25841.57	-25821.41	-20.15908	46.68599	0.25603	0.246167	0.25623	0.241573	0.05597077	1.0553	1.10762	0.812552	0.780292	0.732651	0.433044	0.0157966	0.0165799	0.012163	0.0116801	0.010967	0.00648219	0.802434	0.197566	0.01072272	0.00706002	10.0333	8.02545	2.12245	0	0.7982122	5.010035	0	0	1	1	2.030014	0.1975665	0.8024335	47.94564	0.01496891	9.562817	0.820583	0.946563	1.04121	1.19164
148200	-25842.08	-25817.99	-24.08817	39.72968	0.250623	0.246466	0.250217	0.252694	0.08971257	0.760414	0.899071	1.04897	0.744119	1.02338	0.89376	0.00892546	0.010553	0.0123124	0.00873419	0.0120121	0.0104906	0.712988	0.287012	0.03097823	0.000941326	9.84775	7.90164	1.84253	0	0.6548426	5.252901	0	0	1	1	2.103419	0.2870117	0.7129883	84.59438	0.01173764	10.10473	0.806159	0.941555	1.04408	1.2082
148300	-25851.27	-25823.15	-28.11692	22.40366	0.246933	0.248302	0.24689	0.257875	0.1578387	1.08052	1.22989	0.966733	0.721373	1.01122	1.35167	0.0134033	0.0152561	0.0119918	0.00894826	0.0125437	0.0167667	0.846697	0.153303	0.1542096	0.01670746	9.93337	7.87657	2.14743	0	0.9555931	5.312879	0	0	1	1	2.231016	0.1533026	0.8466974	76.72201	0.01240448	8.640309	0.74568	0.919267	1.0553	1.27976
148400	-25845.2	-25817.23	-27.96373	30.22046	0.249678	0.251063	0.245721	0.253538	0.1810097	1.47923	1.59304	1.06551	0.807107	0.871814	1.87627	0.0170513	0.0183632	0.0122823	0.00930363	0.0100495	0.021628	0.498834	0.501166	0.0191828	0.01093046	9.97038	7.92482	1.77993	0	1.155372	5.128094	0	0	1	1	2.133876	0.5011657	0.4988343	49.88025	0.01152714	8.013325	0.779177	0.931874	1.04925	1.2397
148500	-25842.2	-25818.58	-23.61959	41.6839	0.241746	0.247064	0.248335	0.262855	0.03179527	1.14998	1.15307	1.02221	0.939487	0.879016	0.144683	0.0160778	0.016121	0.0142914	0.0131349	0.0122895	0.00202281	0.311096	0.688904	0.06562813	0.01932128	10.0535	7.98986	1.89117	0	1.062994	4.488585	0	0	1	1	2.132992	0.6889038	0.3110962	68.29703	0.01398092	9.769805	0.810563	0.943096	1.04321	1.20313
148600	-25845.38	-25821.15	-24.2335	27.91892	0.246394	0.248683	0.245414	0.259509	0.2573419	0.893539	0.941397	0.831835	0.663849	0.655722	0.388775	0.013846	0.0145876	0.0128899	0.0102868	0.0101609	0.00602436	0.986547	0.0134529	0.1549198	0.003146487	9.84576	8.07422	2.01428	0	0.8628474	5.135598	0	0	1	1	1.9964	0.01345288	0.9865471	14.35343	0.01549572	9.706707	0.770733	0.928758	1.05082	1.24969
148700	-25846.61	-25817.55	-29.06019	37.94827	0.246825	0.253308	0.247202	0.252664	0.1048489	1.25241	1.31748	1.12507	0.594004	0.912127	0.573455	0.0184348	0.0193927	0.0165605	0.00874345	0.0134261	0.00844098	0.293839	0.706161	0.1305072	0.006242148	9.89523	7.95883	1.9734	0	4.132668	3.982616	0	0	1	1	2.057841	0.7061607	0.2938393	10.28062	0.01471952	10.19511	0.801862	0.940041	1.04492	1.21317
148800	-25843.01	-25817.56	-25.4524	7.761285	0.246289	0.248352	0.249127	0.256232	0.1152349	1.31538	1.60527	1.29822	0.778882	1.4071	0.664528	0.0161391	0.0196958	0.0159285	0.00955647	0.0172644	0.0081534	0.67809	0.32191	0.09364853	0.00162246	9.90503	8.14104	2.07231	0	0.5432199	3.628392	0	0	1	1	2.194565	0.3219099	0.6780901	20.79051	0.01226947	9.617018	0.587601	0.849806	1.07719	1.4854
148900	-25846.29	-25822.58	-23.71485	48.38812	0.255495	0.24748	0.24832	0.248704	0.1521959	1.08138	1.59099	1.0911	0.845689	1.01609	0.250455	0.0162028	0.0238386	0.0163485	0.0126714	0.0152245	0.00375268	0.388388	0.611612	0.03159212	0.0160763	9.99457	7.97527	1.8737	0	1.100268	3.818353	0	0	1	1	1.97006	0.6116117	0.3883883	97.22112	0.01498346	8.900721	0.823643	0.947611	1.04059	1.18815
149000	-25849.01	-25824.58	-24.43209	27.48288	0.256541	0.250664	0.24592	0.246875	0.1119079	1.77988	2.15922	1.36223	0.897794	1.219	0.561759	0.0199547	0.0242076	0.0152723	0.0100654	0.0136665	0.00629802	0.607755	0.392245	0.03192665	0.002284131	10.0191	7.95706	2.04173	0	1.039469	4.129462	0	0	1	1	1.923848	0.3922445	0.6077555	50.15288	0.01121125	10.11987	0.769019	0.928121	1.05113	1.25173
149100	-25841.83	-25817.59	-24.24148	24.20319	0.248177	0.244189	0.253413	0.254221	0.05333694	1.39821	1.59047	1.02284	1.03926	0.93656	0.177197	0.0194424	0.0221157	0.0142227	0.0144511	0.013023	0.00246396	0.264661	0.735339	0.004720187	0.01513901	10.1127	7.82959	2.13669	0	0.7657662	4.284834	0	0	1	1	2.056611	0.7353386	0.2646614	64.87389	0.01390515	8.507246	0.754748	0.922746	1.0537	1.2688
149200	-25842.75	-25816.87	-25.8818	42.88532	0.246611	0.25019	0.2518	0.251399	0.1511137	1.15201	1.33134	0.966058	0.772183	0.85267	0.666071	0.0162829	0.0188176	0.0136546	0.0109143	0.012052	0.00941451	0.923275	0.076725	0.2177354	0.002485376	10.03	8.06444	1.879	0	0.4215053	4.619263	0	0	1	1	2.238019	0.07672504	0.923275	11.72315	0.01413439	9.104265	0.813124	0.943987	1.0427	1.20018
149300	-25836.77	-25816.71	-20.05394	40.61657	0.244035	0.25264	0.249503	0.253822	0.08756476	0.945084	1.12806	0.869935	0.918963	0.709881	0.279683	0.0137286	0.0163866	0.012637	0.0133491	0.010312	0.00406276	0.36071	0.63929	0.005410388	0.01715097	10.06	7.9824	2.0778	0	0.9285062	5.226925	0	0	1	1	2.063623	0.6392898	0.3607102	51.9413	0.01452632	9.377037	0.808196	0.942269	1.04368	1.20585
149400	-25843.34	-25817.77	-25.57398	15.98365	0.248909	0.248433	0.249896	0.252761	0.09559604	1.15217	1.29875	0.92832	0.788681	0.904465	0.428989	0.0180689	0.0203676	0.0145584	0.0123685	0.0141843	0.00672763	0.944468	0.0555319	0.23139	0.01306708	9.99187	7.99668	1.96709	0	0.8213304	4.206253	0	0	1	1	2.185659	0.05553192	0.9444681	40.45435	0.01568252	8.50708	0.702369	0.901947	1.06244	1.33324
149500	-25842.38	-25821.35	-21.02319	13.56454	0.25535	0.246614	0.247055	0.250981	0.1487078	1.01484	1.20973	0.807569	0.603865	0.699141	0.410064	0.0175815	0.0209577	0.0139906	0.0104616	0.0121122	0.0071041	0.95471	0.0452902	0.02449785	0.01222794	9.95229	8.02568	1.96081	0	1.218487	4.113845	0	0	1	1	2.157932	0.0452902	0.9547098	30.68673	0.01732434	9.881134	0.679036	0.892111	1.06596	1.3629
149600	-25843.91	-25818.72	-25.18248	45.9654	0.251768	0.246912	0.251349	0.249971	0.06160609	0.855544	0.911505	0.712552	0.684876	0.565499	0.142447	0.0195712	0.0208513	0.0163001	0.015667	0.0129362	0.00325857	0.90553	0.0944697	0.07269224	0.01896319	10.2761	7.85138	1.95922	0	0.8113479	3.885766	0	0	1	1	2.030534	0.09446973	0.9055303	87.76727	0.0228757	8.12039	0.819238	0.946101	1.04148	1.19318
149700	-25839.92	-25821.34	-18.5805	12.55527	0.248961	0.256337	0.243942	0.250761	0.08408056	0.760306	0.783879	0.652945	0.529915	0.542213	0.37674	0.0158445	0.0163358	0.0136072	0.0110432	0.0112996	0.00785115	0.986861	0.0131391	0.04493731	0.01439447	9.98124	8.00523	2.07844	0	0.7773118	4.688767	0	0	1	1	2.116218	0.01313911	0.9868609	31.04207	0.02083967	9.878347	0.667501	0.887112	1.0676	1.37778
149800	-25840.82	-25819.41	-21.41335	13.7291	0.251219	0.248296	0.246335	0.25415	0.07141904	1.01727	1.00505	0.778031	0.410308	0.741074	0.919607	0.0171169	0.0169113	0.0130914	0.00690398	0.0124696	0.0154736	0.923143	0.0768567	0.007760781	0.004981692	9.84336	7.99128	2.026	0	0.7443247	4.80919	0	0	1	1	2.284412	0.07685672	0.9231433	80.01171	0.01682634	9.451932	0.680804	0.892869	1.0657	1.36063
149900	-25842.82	-25817.02	-25.80528	25.95978	0.246718	0.246702	0.249122	0.257458	0.07402708	0.999658	1.2033	0.780014	0.525375	0.644035	1.40197	0.0140352	0.0168944	0.0109514	0.00737626	0.00904225	0.0196836	0.888128	0.111872	0.0824151	0.008152507	9.86502	8.18159	1.82234	0	0.8912606	6.080115	0	0	1	1	2.158173	0.1118715	0.8881285	23.69133	0.01404001	9.543336	0.762714	0.925761	1.05228	1.25925
150000	-25838.89	-25820.48	-18.40498	21.7842	0.246695	0.254321	0.242793	0.256191	0.05202592	0.857864	0.899725	0.54929	0.556374	0.476506	0.677377	0.0161892	0.0169792	0.010366	0.0104996	0.00899241	0.0127832	0.297082	0.702918	0.02438144	0.002773891	9.90096	8.06001	1.92416	0	1.043355	6.353892	0	0	1	1	2.108469	0.7029177	0.2970823	11.20418	0.01887156	9.266915	0.742314	0.917963	1.05588	1.28385
150100	-25836.3	-25815.12	-21.18435	41.2706	0.243036	0.248634	0.253149	0.255181	0.07497213	0.89678	1.05331	0.63094	0.450016	0.505092	1.91664	0.012983	0.0152491	0.00913432	0.00651503	0.00731238	0.0277478	0.0599673	0.940033	0.002210926	0.009584072	10.0583	7.91151	2.0153	0	0.5568016	6.700676	0	0	1	1	2.07783	0.9400327	0.05996725	94.17319	0.01447732	9.510733	0.809657	0.94278	1.04339	1.20417
150200	-25845.28	-25820.89	-24.38902	27.60002	0.237558	0.254401	0.251704	0.256338	0.1091653	1.09873	1.03748	0.716096	0.347669	0.55826	2.91661	0.0134965	0.012744	0.00879627	0.00427065	0.00685747	0.0358266	0.536864	0.463136	0.04589469	0.003682831	9.95859	7.97617	1.9692	0	1.750506	7.644388	0	0	1	1	2.031282	0.4631363	0.5368637	44.29693	0.01228366	10.21352	0.769483	0.928294	1.05105	1.25118
150300	-25842.74	-25816.29	-26.44672	30.80316	0.252517	0.251884	0.243492	0.252107	0.1031187	1.36016	1.46901	1.12952	0.205725	0.984997	4.43897	0.0112102	0.0121074	0.00930929	0.00169555	0.00811818	0.0365853	0.963458	0.0365423	0.01655694	0.001327894	9.91525	8.07979	1.91443	0	0.9561885	6.808159	0	0	1	1	2.069773	0.03654231	0.9634577	73.47382	0.008241841	10.0353	0.781169	0.932603	1.04888	1.23735
150400	-25841.5	-25818.59	-22.91135	28.92292	0.253899	0.245853	0.245322	0.254926	0.07855043	0.994562	1.04228	0.830944	0.159962	0.813767	3.36041	0.0105334	0.0110388	0.00880054	0.00169416	0.00861862	0.0355902	0.928644	0.0713565	0.006653749	0.001757213	9.98966	8.11324	2.12368	0	0.8000131	6.951663	0	0	1	1	1.990325	0.07135648	0.9286435	31.69296	0.01059102	10.19769	0.774535	0.930167	1.05012	1.24518
150500	-25846.4	-25816.03	-30.36974	24.43901	0.243047	0.256068	0.246827	0.254058	0.08752516	1.2953	1.53745	1.07217	0.179888	0.918792	4.37153	0.0110967	0.0131712	0.00918515	0.00154108	0.0078712	0.0374505	0.665069	0.334931	0.01212717	0.009039691	9.92692	8.09281	2.10685	0	3.715521	6.799623	0	0	1	1	2.006056	0.3349309	0.6650691	21.19053	0.008566903	10.06891	0.755865	0.923171	1.0535	1.26746
150600	-25844.32	-25817.23	-27.09272	46.73379	0.241104	0.250849	0.250092	0.257955	0.08148706	1.47306	1.78167	1.00743	0.34082	0.895279	4.28518	0.0125703	0.0152038	0.00859688	0.00290837	0.00763981	0.0365674	0.723	0.277	0.007457522	0.0009567094	10.1176	8.00844	2.16228	0	1.122598	7.214283	0	0	1	1	2.171878	0.2769998	0.7230002	41.77114	0.00853344	10.29592	0.820671	0.946593	1.04119	1.19154
150700	-25837.33	-25815.55	-21.77858	38.30984	0.246997	0.249071	0.249639	0.254293	0.07120943	0.769039	0.853207	0.888861	0.7378	0.930252	3.30674	0.0072461	0.00803915	0.00837509	0.00695175	0.00876509	0.031157	0.95598	0.0440197	0.0220876	0.0007951353	9.91067	7.86572	1.99612	0	1.028481	7.61248	0	0	1	1	2.009221	0.04401971	0.9559803	5.349759	0.009422269	9.812045	0.802758	0.940357	1.04475	1.21214
150800	-25844.58	-25820.28	-24.29573	41.73528	0.245474	0.245448	0.260025	0.249053	0.04754624	0.508139	0.540477	0.52947	0.420593	0.537437	2.29511	0.00730999	0.00777519	0.00761686	0.00605057	0.00773146	0.0330169	0.424282	0.575718	0.07899192	0.007476776	9.87882	7.93746	1.75843	0	0.4759818	8.053923	0	1	1	1	2.117823	0.5757182	0.4242818	15.48354	0.01438581	10.15531	0.810674	0.943135	1.04319	1.203
150900	-25840.45	-25819.35	-21.10195	15.46962	0.240995	0.248605	0.25388	0.25652	0.1540736	0.429325	0.428021	0.492131	0.560584	0.438766	0.302807	0.00929342	0.0092652	0.0106529	0.0121347	0.00949778	0.00655474	0.0701313	0.929869	0.0151026	0.001739707	10.0168	7.91219	1.76938	0	0.9532037	5.939403	0	0	1	1	2.012422	0.9298687	0.07013126	55.27565	0.02164659	9.481704	0.697844	0.900068	1.06314	1.33895
151000	-25839.68	-25818.58	-21.09885	28.53036	0.2462	0.251743	0.251647	0.25041	0.08961126	0.381524	0.439957	0.599733	0.743315	0.719436	0.938717	0.00594937	0.00686055	0.00935204	0.011591	0.0112187	0.0146381	0.292428	0.707572	0.09521167	0.01008614	10.1652	8.03028	1.99492	0	1.253035	6.723803	0	0	1	1	2.228194	0.7075716	0.2924284	10.78979	0.01559369	9.242384	0.773071	0.929626	1.05039	1.24692
151100	-25841.93	-25819.04	-22.88498	32.4111	0.249053	0.249984	0.247118	0.253845	0.09736825	0.274234	0.366345	0.467605	0.613264	0.701395	0.666386	0.00476597	0.00636679	0.00812662	0.0106581	0.0121897	0.0115813	0.693757	0.306243	0.06495031	0.01175646	9.72488	7.93361	2.01533	0	0.9554833	7.003675	0	0	1	1	2.024285	0.3062434	0.6937566	50.97026	0.01737923	9.746737	0.786396	0.934505	1.0479	1.2312
151200	-25833.69	-25816.94	-16.74988	14.25395	0.242964	0.251046	0.249795	0.256195	0.04784593	0.251453	0.271267	0.460362	0.695896	0.570513	0.385976	0.00477528	0.00515155	0.0087426	0.0132156	0.0108345	0.00732995	0.52638	0.47362	0.005315069	0.001549427	9.93646	8.03391	1.93059	0	0.8309903	7.359123	0	0	1	1	1.995738	0.4736196	0.5263804	57.58356	0.01899071	9.273785	0.686248	0.89519	1.0649	1.35366
151300	-25838.88	-25817.83	-21.05918	29.95945	0.245643	0.252839	0.247401	0.254118	0.0154457	0.255121	0.299157	0.507816	0.641539	0.874713	1.20625	0.00471378	0.00552741	0.00938273	0.0118535	0.0161618	0.0222874	0.0884652	0.911535	0.0009063406	0.009104109	9.91387	7.97338	2.16081	0	1.536435	6.48057	0	0	1	1	1.934705	0.9115348	0.08846517	30.93946	0.01847664	8.307915	0.778267	0.93154	1.04942	1.24077
151400	-25839.85	-25817.69	-22.1655	21.59716	0.248606	0.24243	0.254363	0.254601	0.05691703	0.304685	0.358156	0.587946	0.877537	0.861153	0.422039	0.00494816	0.00581656	0.00954841	0.0142515	0.0139854	0.00685403	0.24842	0.75158	0.0009652571	0.004215119	10.2913	7.89515	2.16009	0	0.8815992	6.56495	0	0	1	1	2.002218	0.75158	0.24842	21.80824	0.01624028	8.631828	0.74127	0.917557	1.05606	1.28511
151500	-25835.88	-25816.94	-18.93958	44.43338	0.251902	0.248184	0.250264	0.249649	0.09595218	0.427463	0.438436	0.605482	1.15383	0.769623	0.128133	0.00506909	0.00519921	0.00718012	0.0136827	0.0091266	0.00151947	0.715988	0.284012	6.562043e-06	0.004293061	10.0711	8.00291	1.93527	0	0.5161471	8.538796	0	1	1	1	2.066932	0.2840122	0.7159878	72.56329	0.01185853	9.804054	0.816274	0.945079	1.04208	1.19657
151600	-25839.64	-25821.49	-18.1482	10.13056	0.241326	0.246251	0.253573	0.25885	0.04917131	0.277662	0.379084	0.597282	1.04598	0.819606	0.553635	0.00340665	0.00465101	0.0073281	0.0128332	0.0100558	0.00679259	0.637605	0.362395	0.0008164253	0.0008642261	10.0048	8.0405	2.02048	0	1.861944	8.625445	0	1	1	1	2.152763	0.3623948	0.6376052	11.97741	0.01226907	9.704168	0.633611	0.871878	1.07207	1.42244
151700	-25837.94	-25817.12	-20.81462	19.23016	0.240162	0.255185	0.249495	0.255158	0.03512369	0.375288	0.40819	0.755294	1.13518	1.06582	0.208977	0.0046312	0.00503723	0.00932064	0.0140086	0.0131527	0.00257886	0.0151194	0.984881	0.04469323	0.008712516	10.1557	8.065	2.06089	0	0.9461101	6.944864	0	0	1	1	2.080402	0.9848806	0.01511939	36.11933	0.0123404	9.539865	0.726846	0.911881	1.0585	1.30277
151800	-25840.25	-25818.33	-21.91585	46.83629	0.245525	0.25572	0.244619	0.254135	0.1139405	0.334971	0.419077	0.618184	1.26577	0.968187	0.17719	0.00395892	0.00495294	0.00730613	0.0149598	0.0114427	0.00209415	0.30295	0.69705	0.05112459	0.008218366	9.99422	7.81721	2.02238	0	0.7130466	8.33242	0	1	1	1	2.058197	0.6970504	0.3029496	98.60032	0.01181868	9.120676	0.82086	0.946658	1.04116	1.19133
151900	-25839.64	-25819.97	-19.66966	19.89197	0.248043	0.250546	0.247713	0.253698	0.0510969	0.542817	0.554541	0.782038	1.19689	0.829768	0.157834	0.00658666	0.00672891	0.00948941	0.0145233	0.0100686	0.00191518	0.11182	0.88818	0.03739502	0.0157282	9.88077	7.95679	2.11274	0	0.4847538	6.832824	0	0	1	1	2.168886	0.8881796	0.1118204	15.24768	0.0121342	9.216746	0.731124	0.913578	1.05778	1.29751
152000	-25854.27	-25823.69	-30.57787	5.560147	0.250339	0.250308	0.252173	0.24718	0.177884	0.346868	0.422074	0.860786	1.33052	1.29353	2.50082	0.00351382	0.00427567	0.00871988	0.0134784	0.0131036	0.0253336	0.507931	0.492069	0.08030375	0.02708522	10.0378	7.74345	1.79048	0	0.8069712	7.701367	0	0	1	1	2.071011	0.4920687	0.5079313	51.11855	0.01013014	8.52576	0.523801	0.816254	1.08221	1.57773
152100	-25845.35	-25822.98	-22.36941	5.081159	0.244271	0.253472	0.248106	0.254151	0.05806561	0.322219	0.403447	0.822458	1.12267	1.53796	1.12151	0.00361114	0.00452146	0.00921735	0.0125818	0.0172361	0.0125688	0.598272	0.401728	0.06067377	0.01916423	10.1231	7.9981	1.89594	0	0.9351734	6.882075	0	0	1	1	1.911868	0.4017285	0.5982715	42.53901	0.01120708	9.048674	0.505414	0.805879	1.08316	1.60555
152200	-25846.03	-25821.67	-24.36227	45.89405	0.245919	0.247223	0.249566	0.257291	0.1332893	0.347706	0.407333	0.795824	0.972229	1.44836	2.21915	0.00423005	0.00495545	0.00968167	0.0118277	0.0176201	0.0269973	0.445193	0.554807	0.05814499	0.03012255	10.1311	7.942	1.94995	0	0.6795036	6.74002	0	0	1	1	1.976781	0.5548074	0.4451926	88.56787	0.01216559	8.315775	0.819103	0.946055	1.04151	1.19333
