Iteration	1	2	3	4	5	6	7	simmap
145600	{2,0.0302893:5,0.0276234:2,0.358512:5,0.024248:2,0.0267895:5,0.0294315:2,0.00747925:5,0.00777261:1,0.512698}	{1,1.02484}	{3,2.31158:7,0.0216896:3,1.09367:7,0.00930634:2,0.671478:7,0.00815183:3,1.51605:7,0.0227991:2,0.300612:7,0.0311584:2,0.427583:7,0.00454835:3,0.681052:7,0.00526398:3,0.110112}	{4,9.3101}	{1,0.00760837:5,0.0646841:1,0.19061:5,0.00123982:2,0.451554:5,0.0148704:2,0.436091:7,0.0285121:2,1.00917:7,0.0458352:2,0.0923861:7,0.053551:2,0.922649:7,0.00809578:2,0.252926:7,0.00235088:3,0.149564:7,0.00973963:2,1.55471:7,0.00643983:3,0.427594:7,0.00635384:3,0.112026:7,0.0483658:3,0.0791282:7,0.0249959:3,0.0286707:7,0.0308844:3,0.129609}	{3,0.40567:7,0.00594484:2,0.254724:7,0.0115374:3,0.504824:10,0.0119353:4,0.900401}	{4,0}	(((n1:{2,0.0302893:5,0.0276234:2,0.358512:5,0.024248:2,0.0267895:5,0.0294315:2,0.00747925:5,0.00777261:1,0.512698},n0:{1,1.02484}):{1,0.00760837:5,0.0646841:1,0.19061:5,0.00123982:2,0.451554:5,0.0148704:2,0.436091:7,0.0285121:2,1.00917:7,0.0458352:2,0.0923861:7,0.053551:2,0.922649:7,0.00809578:2,0.252926:7,0.00235088:3,0.149564:7,0.00973963:2,1.55471:7,0.00643983:3,0.427594:7,0.00635384:3,0.112026:7,0.0483658:3,0.0791282:7,0.0249959:3,0.0286707:7,0.0308844:3,0.129609},n2:{3,2.31158:7,0.0216896:3,1.09367:7,0.00930634:2,0.671478:7,0.00815183:3,1.51605:7,0.0227991:2,0.300612:7,0.0311584:2,0.427583:7,0.00454835:3,0.681052:7,0.00526398:3,0.110112}):{3,0.40567:7,0.00594484:2,0.254724:7,0.0115374:3,0.504824:10,0.0119353:4,0.900401},n3:{4,9.3101});
145700	{2,0.07838:5,0.0211411:2,0.0301736:5,0.00546491:2,0.0892153:5,0.00216872:1,0.654667:5,0.0165228:1,0.136036:5,0.00877974:2,0.0777656}	{1,0.32981:5,0.00073833:2,0.535499:5,0.0093545:2,0.244913}	{3,2.19243:7,0.0301907:2,0.0709735:7,0.0011173:2,0.685961:7,0.014144:3,0.276321:7,0.00167019:3,0.0870665:7,0.0794317:3,0.311078:7,0.000772168:3,0.419013:7,0.0224713:3,0.0892824:7,0.00253013:3,0.908623:7,0.0318793:2,0.131539:7,0.0160265:3,0.351949:7,0.038973:2,0.239645:7,0.00377707:3,0.600866:7,0.0176821:3,0.280218:7,0.0230995:2,0.521856}	{4,8.31909:10,0.0148217:4,0.953991}	{2,0.978663:7,0.00854522:2,0.606055:7,3.42977e-05:2,1.06007:7,0.0331152:2,0.161389:7,0.0300704:3,0.639241:7,0.00306427:2,0.442655:7,0.0249406:2,0.726118:7,0.0338323:3,0.798405:7,0.000605327:3,0.0515117:7,0.0194255:2,0.71253}	{2,0.321877:7,0.000565497:3,0.521779:10,0.000209128:4,0.992884}	{4,0}	(((n0:{1,0.32981:5,0.00073833:2,0.535499:5,0.0093545:2,0.244913},n1:{2,0.07838:5,0.0211411:2,0.0301736:5,0.00546491:2,0.0892153:5,0.00216872:1,0.654667:5,0.0165228:1,0.136036:5,0.00877974:2,0.0777656}):{2,0.978663:7,0.00854522:2,0.606055:7,3.42977e-05:2,1.06007:7,0.0331152:2,0.161389:7,0.0300704:3,0.639241:7,0.00306427:2,0.442655:7,0.0249406:2,0.726118:7,0.0338323:3,0.798405:7,0.000605327:3,0.0515117:7,0.0194255:2,0.71253},n2:{3,2.19243:7,0.0301907:2,0.0709735:7,0.0011173:2,0.685961:7,0.014144:3,0.276321:7,0.00167019:3,0.0870665:7,0.0794317:3,0.311078:7,0.000772168:3,0.419013:7,0.0224713:3,0.0892824:7,0.00253013:3,0.908623:7,0.0318793:2,0.131539:7,0.0160265:3,0.351949:7,0.038973:2,0.239645:7,0.00377707:3,0.600866:7,0.0176821:3,0.280218:7,0.0230995:2,0.521856}):{2,0.321877:7,0.000565497:3,0.521779:10,0.000209128:4,0.992884},n3:{4,8.31909:10,0.0148217:4,0.953991});
145800	{2,1.64401}	{1,0.419852:5,0.218014:2,0.0377729:5,0.0538487:2,0.914525}	{3,4.37852:7,0.0824122:2,1.15225:7,0.0166549:3,1.22153:7,0.065658:3,2.26593}	{4,9.25977:10,0.00637969:4,0.304426:10,0.0275396:4,0.588067}	{2,2.50824:7,0.172161:3,0.169017:7,0.183512:3,1.57627:7,0.0199817:2,1.60251:7,0.141586:3,1.16568}	{3,0.485268:10,0.203829:4,0.314125}	{4,0}	((n2:{3,4.37852:7,0.0824122:2,1.15225:7,0.0166549:3,1.22153:7,0.065658:3,2.26593},(n0:{1,0.419852:5,0.218014:2,0.0377729:5,0.0538487:2,0.914525},n1:{2,1.64401}):{2,2.50824:7,0.172161:3,0.169017:7,0.183512:3,1.57627:7,0.0199817:2,1.60251:7,0.141586:3,1.16568}):{3,0.485268:10,0.203829:4,0.314125},n3:{4,9.25977:10,0.00637969:4,0.304426:10,0.0275396:4,0.588067});
145900	{2,2.09314}	{1,0.0646403:5,0.411549:2,1.61695}	{3,2.81511:7,0.112216:3,2.90411:7,0.0419284:3,0.693213:7,0.207455:3,1.03495:10,0.362254:4,0.733646:10,0.181137:4,0.115171}	{4,8.79606:10,0.19287:4,1.02223}	{2,0.329095:7,0.0893127:3,0.824187:7,0.0768261:3,0.208878:7,0.0227699:2,0.379259:7,0.221419:2,0.55967:7,0.183225:2,0.576092:7,0.172631:2,0.101426:7,0.259124:3,1.22836:10,0.739359:4,1.13642}	{4,0.809975}	{4,0}	(((n1:{2,2.09314},n0:{1,0.0646403:5,0.411549:2,1.61695}):{2,0.329095:7,0.0893127:3,0.824187:7,0.0768261:3,0.208878:7,0.0227699:2,0.379259:7,0.221419:2,0.55967:7,0.183225:2,0.576092:7,0.172631:2,0.101426:7,0.259124:3,1.22836:10,0.739359:4,1.13642},n2:{3,2.81511:7,0.112216:3,2.90411:7,0.0419284:3,0.693213:7,0.207455:3,1.03495:10,0.362254:4,0.733646:10,0.181137:4,0.115171}):{4,0.809975},n3:{4,8.79606:10,0.19287:4,1.02223});
146000	{2,0.656098:5,0.00455755:2,0.226564:5,0.0638959:2,0.876931:5,0.0231536:2,0.463818}	{1,0.210143:5,0.0424945:1,0.565945:5,0.0399636:2,1.39391:7,0.0149718:2,0.0475874}	{3,2.49456:7,0.101727:3,2.14531:7,0.122504:2,1.00558:7,0.10557:2,0.0522906:7,0.117492:3,0.0206211:7,0.0818054:2,1.7495:7,0.0498727:3,0.782347:10,0.0806095:4,0.5224}	{4,8.8819:10,0.0261089:4,0.259379:10,0.0368074:4,0.634265}	{2,0.198924:7,0.0226165:3,2.19117:7,0.0848603:3,0.136642:7,0.219977:3,2.73322:7,0.0162226:3,1.14207:10,0.284435:4,0.0870374}	{4,0.406272}	{4,0}	(((n1:{2,0.656098:5,0.00455755:2,0.226564:5,0.0638959:2,0.876931:5,0.0231536:2,0.463818},n0:{1,0.210143:5,0.0424945:1,0.565945:5,0.0399636:2,1.39391:7,0.0149718:2,0.0475874}):{2,0.198924:7,0.0226165:3,2.19117:7,0.0848603:3,0.136642:7,0.219977:3,2.73322:7,0.0162226:3,1.14207:10,0.284435:4,0.0870374},n2:{3,2.49456:7,0.101727:3,2.14531:7,0.122504:2,1.00558:7,0.10557:2,0.0522906:7,0.117492:3,0.0206211:7,0.0818054:2,1.7495:7,0.0498727:3,0.782347:10,0.0806095:4,0.5224}):{4,0.406272},n3:{4,8.8819:10,0.0261089:4,0.259379:10,0.0368074:4,0.634265});
146100	{2,0.0937519:5,0.00963475:1,0.663404:5,0.035921:2,0.209884:5,0.0150071:1,0.216269:5,0.0921493:1,0.0637022:5,0.107981:2,0.446064}	{1,0.00819519:5,0.0055039:2,0.0590084:5,0.0431127:1,0.228743:5,0.00276915:2,0.178095:5,0.0028372:1,0.0301362:5,0.0423334:2,0.419693:5,0.0788315:1,0.18484:5,0.0475513:1,0.260775:5,0.0201843:1,0.020176:5,0.0459275:2,0.275055}	{3,2.55453:7,0.00699836:3,0.18658:7,0.0367109:3,0.389186:7,0.0823921:2,0.0667652:7,0.00730669:3,0.160919:7,0.0208495:2,0.0732369:7,0.0176338:2,0.558643:7,0.00246113:3,0.00116491:7,0.059238:3,0.000820652:7,0.00652019:3,0.121826:7,0.0399983:2,0.0414215:7,0.116817:3,0.193481:7,0.0359178:2,0.31497:7,0.035089:2,0.166986:7,0.0887017:2,0.0602688:7,0.0213432:3,0.099053:7,0.0533503:2,1.22103:7,0.0173381:2,0.801082:7,0.0562096:2,0.052123:7,0.0320588:3,0.172977:10,0.038187:3,0.854113:10,0.055217:3,0.349071:10,0.0211932:3,0.444551}	{4,8.79417:10,0.0321694:4,1.28968}	{2,0.049368:7,0.0633981:3,0.00254499:7,0.0157559:2,0.0741915:7,0.0343915:3,0.829191:7,0.0286755:2,0.256869:7,0.00437277:2,0.111706:7,0.0198697:2,0.465443:7,0.00536796:2,0.0509028:7,0.0283158:3,0.0417631:7,0.0103597:2,0.145282:7,0.0110353:3,0.858938:7,0.00348107:3,0.928243:7,0.0917576:3,0.0326926:7,0.0264498:2,0.813811:7,0.00515093:2,0.598629:7,0.0303941:2,0.0762972:7,0.0151959:3,1.41949:10,0.0715734:3,0.276678:10,0.0688389:3,0.216144}	{3,0.0143342:10,0.0720587:4,0.293291}	{4,0}	(((n1:{2,0.0937519:5,0.00963475:1,0.663404:5,0.035921:2,0.209884:5,0.0150071:1,0.216269:5,0.0921493:1,0.0637022:5,0.107981:2,0.446064},n0:{1,0.00819519:5,0.0055039:2,0.0590084:5,0.0431127:1,0.228743:5,0.00276915:2,0.178095:5,0.0028372:1,0.0301362:5,0.0423334:2,0.419693:5,0.0788315:1,0.18484:5,0.0475513:1,0.260775:5,0.0201843:1,0.020176:5,0.0459275:2,0.275055}):{2,0.049368:7,0.0633981:3,0.00254499:7,0.0157559:2,0.0741915:7,0.0343915:3,0.829191:7,0.0286755:2,0.256869:7,0.00437277:2,0.111706:7,0.0198697:2,0.465443:7,0.00536796:2,0.0509028:7,0.0283158:3,0.0417631:7,0.0103597:2,0.145282:7,0.0110353:3,0.858938:7,0.00348107:3,0.928243:7,0.0917576:3,0.0326926:7,0.0264498:2,0.813811:7,0.00515093:2,0.598629:7,0.0303941:2,0.0762972:7,0.0151959:3,1.41949:10,0.0715734:3,0.276678:10,0.0688389:3,0.216144},n2:{3,2.55453:7,0.00699836:3,0.18658:7,0.0367109:3,0.389186:7,0.0823921:2,0.0667652:7,0.00730669:3,0.160919:7,0.0208495:2,0.0732369:7,0.0176338:2,0.558643:7,0.00246113:3,0.00116491:7,0.059238:3,0.000820652:7,0.00652019:3,0.121826:7,0.0399983:2,0.0414215:7,0.116817:3,0.193481:7,0.0359178:2,0.31497:7,0.035089:2,0.166986:7,0.0887017:2,0.0602688:7,0.0213432:3,0.099053:7,0.0533503:2,1.22103:7,0.0173381:2,0.801082:7,0.0562096:2,0.052123:7,0.0320588:3,0.172977:10,0.038187:3,0.854113:10,0.055217:3,0.349071:10,0.0211932:3,0.444551}):{3,0.0143342:10,0.0720587:4,0.293291},n3:{4,8.79417:10,0.0321694:4,1.28968});
146200	{2,0.131841:5,0.0122954:1,0.545074:5,0.0161333:2,0.461941:5,0.0550833:2,0.232891:5,0.0327278:1,0.00298515}	{1,1.01577:5,0.0520186:1,0.42318}	{3,2.04254:7,0.0430286:2,0.0307334:7,0.0150722:2,1.06361:7,0.011841:3,0.917377:7,0.00674363:3,0.0959402:7,0.00277962:2,0.633762:7,0.0322215:3,0.476169:7,0.0143519:2,0.0430431:7,0.0492296:2,0.751567:7,0.048676:2,0.308564:7,6.14116e-07:2,0.564877:7,0.0303325:3,0.0792586:7,0.00158578:3,1.70897:10,0.00256189:4,0.058768}	{4,8.40564:10,0.0198916:3,0.0159609:10,0.0012191:3,0.0105739:10,0.0295863:4,0.491476:10,0.00413034:4,0.0551278}	{1,0.131948:5,0.00600873:2,0.366314:7,0.00279946:3,0.90889:7,0.0154075:2,0.673243:7,0.0125552:2,0.166653:7,0.047033:3,1.06902:7,0.0559585:2,0.565393:7,0.0256418:3,0.920109:7,0.0496153:2,0.565019:7,0.0296471:2,0.790467:7,0.0154442:3,0.500334:10,0.0178256:3,0.574436:10,0.0135261:4,0.220541:10,0.0115438:3,0.065009:10,0.00566536:4,0.166298}	{4,0.449711}	{4,0}	((n3:{4,8.40564:10,0.0198916:3,0.0159609:10,0.0012191:3,0.0105739:10,0.0295863:4,0.491476:10,0.00413034:4,0.0551278},n2:{3,2.04254:7,0.0430286:2,0.0307334:7,0.0150722:2,1.06361:7,0.011841:3,0.917377:7,0.00674363:3,0.0959402:7,0.00277962:2,0.633762:7,0.0322215:3,0.476169:7,0.0143519:2,0.0430431:7,0.0492296:2,0.751567:7,0.048676:2,0.308564:7,6.14116e-07:2,0.564877:7,0.0303325:3,0.0792586:7,0.00158578:3,1.70897:10,0.00256189:4,0.058768}):{4,0.449711},(n1:{2,0.131841:5,0.0122954:1,0.545074:5,0.0161333:2,0.461941:5,0.0550833:2,0.232891:5,0.0327278:1,0.00298515},n0:{1,1.01577:5,0.0520186:1,0.42318}):{1,0.131948:5,0.00600873:2,0.366314:7,0.00279946:3,0.90889:7,0.0154075:2,0.673243:7,0.0125552:2,0.166653:7,0.047033:3,1.06902:7,0.0559585:2,0.565393:7,0.0256418:3,0.920109:7,0.0496153:2,0.565019:7,0.0296471:2,0.790467:7,0.0154442:3,0.500334:10,0.0178256:3,0.574436:10,0.0135261:4,0.220541:10,0.0115438:3,0.065009:10,0.00566536:4,0.166298});
146300	{2,0.133357:5,0.0141114:1,0.870119}	{1,0.0418267:5,0.00296979:1,0.972791}	{3,2.16766:0,5.62112:3,0.738655:10,0.0333653:4,0.196383}	{4,2.16766:0,5.61122:4,0.978303}	{1,0.156689:5,0.00562192:2,0.0313106:5,0.00719866:1,0.862276:5,0.0121482:1,0.0575036:5,0.00455011:2,0.0127746:0,5.6182:3,0.97415:10,0.028166:4,0.364292}	{4,0.395289}	{4,0}	((n0:{1,0.0418267:5,0.00296979:1,0.972791},n1:{2,0.133357:5,0.0141114:1,0.870119}):{1,0.156689:5,0.00562192:2,0.0313106:5,0.00719866:1,0.862276:5,0.0121482:1,0.0575036:5,0.00455011:2,0.0127746:0,5.6182:3,0.97415:10,0.028166:4,0.364292},(n2:{3,2.16766:0,5.62112:3,0.738655:10,0.0333653:4,0.196383},n3:{4,2.16766:0,5.61122:4,0.978303}):{4,0.395289});
146400	{2,1.06897}	{1,0.111749:5,0.00180879:2,0.645736:5,0.0408739:1,0.0891718:5,0.0133584:2,0.166271}	{3,2.34595:7,0.0732419:2,0.509115:7,0.0166206:3,0.460998:7,0.0140896:3,0.255719:7,0.0661772:3,0.365486:7,0.0151332:2,1.34242:7,0.0035464:3,0.723352:7,0.00396708:2,0.0739045:7,0.0803835:2,0.495573:7,0.0443799:2,0.373674:7,0.0486588:2,0.426886:7,0.0284896:3,0.0519339:7,0.182267:3,0.118962:10,0.00230071:3,0.258286:10,0.000678786:4,0.674737}	{4,8.62851:10,0.0143019:4,0.340396}	{2,1.86169:7,0.0635417:2,0.191955:7,0.00053299:3,0.386022:7,0.0279334:2,0.292811:7,0.0360864:3,0.0210239:7,0.00907785:3,0.399891:7,0.044034:3,2.49679:7,0.0484095:2,0.644593:7,0.011343:3,1.18219:10,0.00118675:4,0.195138}	{4,0.0737253}	{4,0}	(((n1:{2,1.06897},n0:{1,0.111749:5,0.00180879:2,0.645736:5,0.0408739:1,0.0891718:5,0.0133584:2,0.166271}):{2,1.86169:7,0.0635417:2,0.191955:7,0.00053299:3,0.386022:7,0.0279334:2,0.292811:7,0.0360864:3,0.0210239:7,0.00907785:3,0.399891:7,0.044034:3,2.49679:7,0.0484095:2,0.644593:7,0.011343:3,1.18219:10,0.00118675:4,0.195138},n3:{4,8.62851:10,0.0143019:4,0.340396}):{4,0.0737253},n2:{3,2.34595:7,0.0732419:2,0.509115:7,0.0166206:3,0.460998:7,0.0140896:3,0.255719:7,0.0661772:3,0.365486:7,0.0151332:2,1.34242:7,0.0035464:3,0.723352:7,0.00396708:2,0.0739045:7,0.0803835:2,0.495573:7,0.0443799:2,0.373674:7,0.0486588:2,0.426886:7,0.0284896:3,0.0519339:7,0.182267:3,0.118962:10,0.00230071:3,0.258286:10,0.000678786:4,0.674737});
146500	{2,0.151771:5,0.0154846:1,0.588746:5,0.0531525:2,0.200478:5,0.00673226:2,0.111755}	{1,0.105585:5,0.0543957:2,0.256713:5,0.0145659:2,0.69686}	{3,2.4984:7,0.00629939:2,1.70508:7,0.029119:3,0.236234:7,0.0111759:2,0.0278235:7,0.00436558:2,1.58299:7,0.0135989:3,0.633808:7,0.158242:3,0.819326}	{4,7.92971:10,0.112347:4,1.02646}	{2,1.78041:7,0.027881:2,0.605477:7,0.107101:2,0.485063:7,0.0198155:2,0.11169:7,0.160732:3,0.102385:7,0.0177203:3,0.055062:7,0.148888:3,0.0186659:7,0.0117116:2,2.1098:7,0.0708803:3,0.765069}	{3,0.48411:10,0.0050624:4,0.0527231:10,0.0496348:3,0.284457:10,0.000727703:4,0.167124:10,0.00108004:4,0.297128}	{4,0}	((n2:{3,2.4984:7,0.00629939:2,1.70508:7,0.029119:3,0.236234:7,0.0111759:2,0.0278235:7,0.00436558:2,1.58299:7,0.0135989:3,0.633808:7,0.158242:3,0.819326},(n0:{1,0.105585:5,0.0543957:2,0.256713:5,0.0145659:2,0.69686},n1:{2,0.151771:5,0.0154846:1,0.588746:5,0.0531525:2,0.200478:5,0.00673226:2,0.111755}):{2,1.78041:7,0.027881:2,0.605477:7,0.107101:2,0.485063:7,0.0198155:2,0.11169:7,0.160732:3,0.102385:7,0.0177203:3,0.055062:7,0.148888:3,0.0186659:7,0.0117116:2,2.1098:7,0.0708803:3,0.765069}):{3,0.48411:10,0.0050624:4,0.0527231:10,0.0496348:3,0.284457:10,0.000727703:4,0.167124:10,0.00108004:4,0.297128},n3:{4,7.92971:10,0.112347:4,1.02646});
146600	{2,0.0890803:5,0.0168512:2,0.975576}	{1,1.05627:5,0.0174256:2,0.00781083}	{3,6.89078}	{4,9.59823}	{2,0.0505474:5,0.102723:2,3.68706:7,0.0942164:3,1.87473}	{3,0.150674:7,0.0334932:3,1.63935:10,0.0085352:4,0.875399}	{4,0}	(((n1:{2,0.0890803:5,0.0168512:2,0.975576},n0:{1,1.05627:5,0.0174256:2,0.00781083}):{2,0.0505474:5,0.102723:2,3.68706:7,0.0942164:3,1.87473},n2:{3,6.89078}):{3,0.150674:7,0.0334932:3,1.63935:10,0.0085352:4,0.875399},n3:{4,9.59823});
146700	{2,0.948309}	{1,0.872352:5,0.00142918:2,0.0745276}	{3,4.36776:7,0.00961981:2,1.64763}	{4,1.86804:0,6.10657:4,2.31985}	{2,0.584727:5,0.0279206:2,1.333:7,0.00516669:3,0.765704:7,0.047087:3,1.20921:7,0.00991416:3,1.09396}	{7,0.0113425:3,2.00702:10,0.0282804:4,2.22282}	{4,0}	(((n1:{2,0.948309},n0:{1,0.872352:5,0.00142918:2,0.0745276}):{2,0.584727:5,0.0279206:2,1.333:7,0.00516669:3,0.765704:7,0.047087:3,1.20921:7,0.00991416:3,1.09396},n2:{3,4.36776:7,0.00961981:2,1.64763}):{7,0.0113425:3,2.00702:10,0.0282804:4,2.22282},n3:{4,1.86804:0,6.10657:4,2.31985});
146800	{2,0.52782:5,0.0135029:1,0.09409:5,0.014726:2,0.353467:5,0.00549543:2,0.126751:5,0.0132161:1,0.133382:5,0.000900662:2,0.0294063}	{1,0.21671:5,0.0226217:1,0.930468:5,0.0299166:2,0.0860709:5,0.0087902:2,0.0181812}	{3,2.29043:7,0.0314615:3,2.07221:7,0.054166:3,0.395422:7,0.0135969:2,0.276119:7,0.0143251:3,0.811467:7,0.000321981:2,0.0817931:7,0.00464516:2,0.319459:7,0.006379:2,0.149014:7,0.0216201:3,0.18726:7,0.000386799:3,0.29275:7,0.028616:3,0.511571}	{4,1.95778:0,6.06838:4,2.06376}	{2,0.340181:5,0.00271048:2,0.0137178:5,0.00803186:2,0.435403:7,0.0116479:3,0.195236:7,0.00344217:2,0.00970719:7,0.0320628:2,0.188432:7,0.0510425:3,0.000597014:7,0.0130585:2,1.01112:7,0.0128443:2,0.387024:7,0.0123005:3,0.137861:7,0.0126244:2,0.963052:7,0.00179369:3,0.863792:7,0.00523487:2,0.149648:7,0.00156257:2,0.0727807:7,0.0119671:3,0.0455441:7,0.0104527:2,0.773575:7,0.0184693:3,0.453349}	{3,0.22702:7,0.0421658:3,0.64901:10,0.00150562:4,1.03339:10,0.0189551:4,0.554851}	{4,0}	((n2:{3,2.29043:7,0.0314615:3,2.07221:7,0.054166:3,0.395422:7,0.0135969:2,0.276119:7,0.0143251:3,0.811467:7,0.000321981:2,0.0817931:7,0.00464516:2,0.319459:7,0.006379:2,0.149014:7,0.0216201:3,0.18726:7,0.000386799:3,0.29275:7,0.028616:3,0.511571},(n0:{1,0.21671:5,0.0226217:1,0.930468:5,0.0299166:2,0.0860709:5,0.0087902:2,0.0181812},n1:{2,0.52782:5,0.0135029:1,0.09409:5,0.014726:2,0.353467:5,0.00549543:2,0.126751:5,0.0132161:1,0.133382:5,0.000900662:2,0.0294063}):{2,0.340181:5,0.00271048:2,0.0137178:5,0.00803186:2,0.435403:7,0.0116479:3,0.195236:7,0.00344217:2,0.00970719:7,0.0320628:2,0.188432:7,0.0510425:3,0.000597014:7,0.0130585:2,1.01112:7,0.0128443:2,0.387024:7,0.0123005:3,0.137861:7,0.0126244:2,0.963052:7,0.00179369:3,0.863792:7,0.00523487:2,0.149648:7,0.00156257:2,0.0727807:7,0.0119671:3,0.0455441:7,0.0104527:2,0.773575:7,0.0184693:3,0.453349}):{3,0.22702:7,0.0421658:3,0.64901:10,0.00150562:4,1.03339:10,0.0189551:4,0.554851},n3:{4,1.95778:0,6.06838:4,2.06376});
146900	{2,1.89772}	{1,0.387494:5,0.000127256:2,1.5101}	{3,6.23129:7,0.00189006:3,1.19043}	{4,9.20416}	{2,0.57784:7,0.113456:3,0.921721:7,0.00598807:2,2.10481:7,0.0770987:2,0.23828:7,0.103801:3,0.201785:7,0.0639919:3,0.792805:7,0.0689357:3,0.00908659:7,0.127608:3,0.118679}	{3,1.61283:10,0.0840068:4,0.0837173}	{4,0}	(((n1:{2,1.89772},n0:{1,0.387494:5,0.000127256:2,1.5101}):{2,0.57784:7,0.113456:3,0.921721:7,0.00598807:2,2.10481:7,0.0770987:2,0.23828:7,0.103801:3,0.201785:7,0.0639919:3,0.792805:7,0.0689357:3,0.00908659:7,0.127608:3,0.118679},n2:{3,6.23129:7,0.00189006:3,1.19043}):{3,1.61283:10,0.0840068:4,0.0837173},n3:{4,9.20416});
147000	{2,2.21823}	{1,0.0629444:5,0.00973021:2,1.65825:5,0.00213097:2,0.24826:5,0.000958499:2,0.235957}	{3,2.00712:0,5.5166:2,0.00204129}	{4,2.00712:0,6.09152:4,2.01929}	{0,5.30488:2,0.00265035}	{2,0.0500014:7,0.0024268:3,0.127264:7,0.000320176:3,0.281604:7,0.0103419:3,1.53262:10,0.00527274:4,0.582318}	{4,0}	(((n0:{1,0.0629444:5,0.00973021:2,1.65825:5,0.00213097:2,0.24826:5,0.000958499:2,0.235957},n1:{2,2.21823}):{0,5.30488:2,0.00265035},n2:{3,2.00712:0,5.5166:2,0.00204129}):{2,0.0500014:7,0.0024268:3,0.127264:7,0.000320176:3,0.281604:7,0.0103419:3,1.53262:10,0.00527274:4,0.582318},n3:{4,2.00712:0,6.09152:4,2.01929});
147100	{2,0.984437:5,0.307729:2,0.603682}	{1,0.778243:5,0.138377:2,0.979228}	{3,1.90982:7,0.188285:3,0.81617:7,0.216476:3,1.4167:7,0.0407496:2,2.6768}	{4,8.79027}	{2,2.46145:7,0.185353:3,0.470015:7,0.294698:2,0.214705:7,0.338101:2,1.40484}	{2,0.520252:7,0.0278215:2,0.0706877:7,0.108897:3,3.64322e-05:10,0.19379:4,0.603782}	{4,0}	((n2:{3,1.90982:7,0.188285:3,0.81617:7,0.216476:3,1.4167:7,0.0407496:2,2.6768},(n0:{1,0.778243:5,0.138377:2,0.979228},n1:{2,0.984437:5,0.307729:2,0.603682}):{2,2.46145:7,0.185353:3,0.470015:7,0.294698:2,0.214705:7,0.338101:2,1.40484}):{2,0.520252:7,0.0278215:2,0.0706877:7,0.108897:3,3.64322e-05:10,0.19379:4,0.603782},n3:{4,8.79027});
